entry_id	volume	part	number	page	author	title	oreg	odat	id	rdat	claimants	previous	new_matter	see_also_ren	see_also_reg	notes	full_text
53387a29-1cd7-5990-b5f8-984b18c437e9	17	1	1	1	AANRUD, HANS.	Sidsel Longskirt and Solve Suntrap. Translated from the Norwegian by Dagny Mortenson & Margery W. Bianco. Illustrated by Ingri & Edgar Parin d'Aulaire.	A84847	1935-08-01	R310438	1963-02-19	Holt, Rinehart & Winston, Inc.|PWH		translation				AANRUD, HANS. Sidsel Longskirt and Solve Suntrap. Translated from the Norwegian by Dagny Mortenson & Margery W. Bianco. Illustrated by Ingri & Edgar Parin d'Aulaire. © on translation; 1Aug35; A84847. Holt, Rinehart & Winston, Inc. (PWH); 19Feb63; R310438.
1717a583-6a27-503e-8b90-a7f103ef64fa	17	1	1	1	ABBOTT & WALKER, INC.	Retail advertising helps. (Style talks series, v.1)	AA200737	1936-03-19	R312811	1963-03-25	Deward & Rich, Inc.|PWH						ABBOTT & WALKER, INC. Retail advertising helps. (Style talks series, v.1) © 19Mar36; AA200737. Deward & Rich, Inc. (PWH); 25Mar63; R312811.
4844aa58-2820-5322-97b4-d4effccad23f	17	1	1	1	ABBOTT & WALKER, INC.	Retail advertising helps. Where's Minnie series. Vol.1.	AA201953	1936-04-09	R314115	1963-04-22	Deward & Rich, Inc.|PWH						ABBOTT & WALKER, INC. Retail advertising helps. Where's Minnie series. Vol.1. © 9Apr36; AA201953. Deward & Rich, Inc. (PWH); 22Apr63; R314115.
c8db289f-2a8f-535e-ab80-d6951edcc7d2	17	1	1	1	ABBOTT & WALKER, INC.	Retail advertising helps. (Where's Minnie series, v.2)	AA203213	1936-04-14	R317063	1963-06-13	Deward & Rich, Inc.|PWH						ABBOTT & WALKER, INC. Retail advertising helps. (Where's Minnie series, v.2) © 14Apr36; AA203213. Deward & Rich, Inc. (PWH); 13Jun63; R317063.
0134fd01-c7a4-57b4-94c0-de435006af93	17	1	1	1		ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. March 1936 cumulative quarterly pamphlet.	A94002	1936-03-12	R314634	1963-04-25	West Pub. Co. & Lawyers Co-operative Pub. Co.|PWH						ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. March 1936 cumulative quarterly pamphlet. © 12Mar36; A94002. West Pub. Co. & Lawyers Co-operative Pub. Co. (PWH); 25Apr63; R314634.
d045c4e0-56d6-5bd9-a12a-03ddd37ed399	17	1	1	1		ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. 1935 cumulative annual pocket parts for volumes 1-40.	A89921	1935-11-04	R307713	1963-01-04	West Pub. Co. & Lawyers Co-operative Pub. Co.|PWH						ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. 1935 cumulative annual pocket parts for volumes 1-40. © 4Nov35; A89921. West Pub. Co. & Lawyers Co-operative Pub. Co. (PWH); 4Jan63; R307713.
6648c744-712b-5718-afb3-ef24410b2282	17	1	1	2	ABDULLAH, ACHMED.	The flower of the gods, by Achmed Abdullah & Anthony Abbott, pseud. of Fulton Oursler.	A90871	1936-02-18	R310809	1963-02-19	April Oursler Armstrong, Charles Fulton Oursler, Jr., Will Oursler, Helen Oursler Balaber|C						ABDULLAH, ACHMED. The flower of the gods, by Achmed Abdullah & Anthony Abbott, pseud. of Fulton Oursler. © 18Feb36; A90871. April Oursler Armstrong, Charles Fulton Oursler, Jr., Will Oursler, Helen Oursler Balaber (C); 19Feb63; R310809.
db1c47dc-edb3-5f6c-8229-2a6fe899db02	17	1	1	2	ACKLEY, B. D.	Today. (In Hymns we love)	A178644	1935-06-08	R297818	1962-06-18	Gertrude Ackley Dye|C						ACKLEY, B. D. Today. (In Hymns we love) © 8Jun35; A178644. Gertrude Ackley Dye (C); 18Jun62; R297818.
eeb2d0a9-4236-5e35-8f7e-5d499bf7c688	17	1	1	2	ADAMS, EUSTACE L.	Wings of the Navy. Illustrated by J. Clemens Gretter.	A90764	1936-02-13	R312334	1963-03-13	Eustace L. Adams|A						ADAMS, EUSTACE L. Wings of the Navy. Illustrated by J. Clemens Gretter. © 13Feb36; A90764. Eustace L. Adams (A); 13Mar63; R312334.
8a6e0682-9acd-5043-b360-53b9bd2c26cd	17	1	1	2	ADAMS, FRANKLIN P.	The diary of our own Samuel Pepys, by F. P. A. 2 v.	A88193	1935-11-07	R313302	1965-03-28	Anthony Adams, Jonathan A. Adams, Timothy Adams & Persephone Adams|C						ADAMS, FRANKLIN P. The diary of our own Samuel Pepys, by F. P. A. 2 v. © 7Nov35; A88193. Anthony Adams, Jonathan A. Adams, Timothy Adams & Persephone Adams (C); 28Mar65; R313302.
