volume	part	number	page	author	title	book	oreg	odat	id	rdat	claimants	previous	new_matter	see_also_ren	see_also_reg	notes	full_text
29	1A	1	2	Edgar Rice Burroughs.	The Horrible Horibs attack. (Tarzan, no. 2602) (In United feature comics, Dec. 12, 1947)		B5-5693	1947-12-12	R594377	1975-01-02	Edgar Rice Burroughs, Inc.|PWH						R594377. The Horrible Horibs attack. By Edgar Rice Burroughs. (Tarzan, no. 2602) (In United feature comics, Dec. 12, 1947) © 12Dec47; B5-5693. Edgar Rice Burroughs, Inc. (PWH); 2Jan75; R594377.
29	1A	1	2	Edgar Rice Burroughs.	Now they're as good as dead. (Tarzan, no. 2603) (In United feature comics, Dec. 12, 1947)		B5-5694	1947-12-12	R594378	1975-01-02	Edgar Rice Burroughs, Inc.|PWH						R594378. Now they're as good as dead. By Edgar Rice Burroughs. (Tarzan, no. 2603) (In United feature comics, Dec. 12, 1947) © 12Dec47; B5-5694. Edgar Rice Burroughs, Inc. (PWH); 2Jan75; R594378.
29	1A	1	2	Edgar Rice Burroughs.	Things look bad for Gridley. (Tarzan, no. 2604) (In United feature comics, Dec. 12, 1947)		B5-5695	1947-12-12	R594379	1975-01-02	Edgar Rice Burroughs, Inc.|PWH						R594379. Things look bad for Gridley. By Edgar Rice Burroughs. (Tarzan, no. 2604) (In United feature comics, Dec. 12, 1947) © 12Dec47; B5-5695. Edgar Rice Burroughs, Inc. (PWH); 2Jan75; R594379.
29	1A	1	2	Edgar Rice Burroughs.	The Valley of fear. (Tarzan, no. 0875) (In United feature comics, Dec. 12, 1947)		B5-5696	1947-12-12	R594380	1975-01-02	Edgar Rice Burroughs, Inc.|PWH						R594380. The Valley of fear. By Edgar Rice Burroughs. (Tarzan, no. 0875) (In United feature comics, Dec. 12, 1947) © 12Dec47; B5-5696. Edgar Rice Burroughs, Inc. (PWH); 2Jan75; R594380.
29	1A	1	2	Edgar Rice Burroughs.	The Warning. (Tarzan, no. 0876) (In United feature comics, Dec. 19, 1947)		B5-5776	1947-12-19	R594381	1975-01-02	Edgar Rice Burroughs, Inc.|PWH						R594381. The Warning. By Edgar Rice Burroughs. (Tarzan, no. 0876) (In United feature comics, Dec. 19, 1947) © 19Dec47; B5-5776. Edgar Rice Burroughs, Inc. (PWH); 2Jan75; R594381.
29	1A	1	2	Edgar Rice Burroughs.	Again on firm ground. (Tarzan, no. 2605) (In United feature comics, Dec. 19, 1947)		B5-5777	1947-12-19	R594382	1975-01-02	Edgar Rice Burroughs, Inc.|PWH						R594382. Again on firm ground. By Edgar Rice Burroughs. (Tarzan, no. 2605) (In United feature comics, Dec. 19, 1947) © 19Dec47; B5-5777. Edgar Rice Burroughs, Inc. (PWH); 2Jan75; R594382.
29	1A	1	2	Edgar Rice Burroughs.	Reunion. (Tarzan, no. 2606) (In United feature comics, Dec. 19, 1947)		B5-5778	1947-12-19	R594383	1975-01-02	Edgar Rice Burroughs, Inc.|PWH						R594383. Reunion. By Edgar Rice Burroughs. (Tarzan, no. 2606) (In United feature comics, Dec. 19, 1947) © 19Dec47; B5-5778. Edgar Rice Burroughs, Inc. (PWH); 2Jan75; R594383.
29	1A	1	2	Edgar Rice Burroughs.	Planning the strategy. (Tarzan, no. 2607) (In United feature comics, Dec. 19, 1947)		B5-5779	1947-12-19	R594384	1975-01-02	Edgar Rice Burroughs, Inc.|PWH						R594384. Planning the strategy. By Edgar Rice Burroughs. (Tarzan, no. 2607) (In United feature comics, Dec. 19, 1947) © 19Dec47; B5-5779. Edgar Rice Burroughs, Inc. (PWH); 2Jan75; R594384.
29	1A	1	2	Edgar Rice Burroughs.	Escape plans in operation. (Tarzan, no.2608) (In United feature comics, Dec. 19, 1947)		B5-5780	1947-12-19	R594385	1975-01-02	Edgar Rice Burroughs, Inc.|PWH						R594385. Escape plans in operation. By Edgar Rice Burroughs. (Tarzan, no.2608) (In United feature comics, Dec. 19, 1947) © 19Dec47; B5-5780. Edgar Rice Burroughs, Inc. (PWH); 2Jan75; R594385.
29	1A	1	3	Edgar Rice Burroughs.	Futile pursuit. (Tarzan, no.2609) (In United feature comics, Dec. 19, 1947)		B5-5781	1947-12-19	R594386	1975-01-02	Edgar Rice Burroughs, Inc.|PWH						R594386. Futile pursuit. By Edgar Rice Burroughs. (Tarzan, no.2609) (In United feature comics, Dec. 19, 1947) © 19Dec47; B5-5781. Edgar Rice Burroughs, Inc. (PWH); 2Jan75; R594386.
29	1A	1	3	Edgar Rice Burroughs.	On the rescue trail. (Tarzan, no. 2610) (In United feature comics, Dec. 19, 1947)		B5-5782	1947-12-19	R594387	1975-01-02	Edgar Rice Burroughs, Inc.|PWH						R594387. On the rescue trail. By Edgar Rice Burroughs. (Tarzan, no. 2610) (In United feature comics, Dec. 19, 1947) © 19Dec47; B5-5782. Edgar Rice Burroughs, Inc. (PWH); 2Jan75; R594387.
29	1A	1	3	Edgar Rice Burroughs.	Defying the spirits. (Tarzan, no. 0877) (In United feature comics. Dec. 26, 1947)		B5-5784	1947-12-26	R594388	1975-01-02	Edgar Rice Burroughs, Inc.|PWH						R594388. Defying the spirits. By Edgar Rice Burroughs. (Tarzan, no. 0877) (In United feature comics. Dec. 26, 1947) © 26Dec47; B5-5784. Edgar Rice Burroughs, Inc. (PWH); 2Jan75; R594388.
29	1A	1	3	The Singer Manufacturing Company.	Guide for ordering and instructions for installing and adjusting Singer electric transmitters series 59 and 69 and Singer electric transmitter meters series 38. Form 19241 rev. (1046)		AA25040	1947-02-27	R594389	1975-01-02	The Singer Company|PWH		new illus. & text.				R594389. Guide for ordering and instructions for installing and adjusting Singer electric transmitters series 59 and 69 and Singer electric transmitter meters series 38. Form 19241 rev. (1046) By The Singer Manufacturing Company. NM: new illus. & text. © 27Feb47; AA25040. The Singer Company (PWH); 2Jan75; R594389.
29	1A	1	3	The Singer Manufacturing Company.	Instructions for using Singer sewing machine 246-3, automatic oiling system Form 20182 (247)		AA46106	1947-02-20	R594390	1975-01-02	The Singer Company|PWH						R594390. Instructions for using Singer sewing machine 246-3, automatic oiling system Form 20182 (247) By The Singer Manufacturing Company. © 20Feb47; AA46106. The Singer Company (PWH); 2Jan75; R594390.
29	1A	1	3	The Singer Manufacturing Company.	List of parts, machine number 300W201. Form 2936W (147)		AA46107	1947-02-20	R594391	1975-01-02	The Singer Company|PWH		new illus. & plates.				R594391. List of parts, machine number 300W201. Form 2936W (147) By The Singer Manufacturing Company. NM: new illus. & plates. © 20Feb47; AA46107. The Singer Company (PWH); 2Jan75; R594391.
29	1A	1	3	The Singer Manufacturing Company.	Instructions for using and adjusting Singer sewing machines 151-1 and 151-2 for use in the manufacture of hat sweats. Form 18062 (rev. 147)		AA46108	1947-02-20	R594392	1975-01-02	The Singer Company|PWH		new illus. &. text.				R594392. Instructions for using and adjusting Singer sewing machines 151-1 and 151-2 for use in the manufacture of hat sweats. Form 18062 (rev. 147) By The Singer Manufacturing Company. NM: new illus. &. text. © 20Feb47; AA46108. The Singer Company (PWH); 2Jan75; R594392.
29	1A	1	3	The Singer Manufacturing Company.	Instructions for installing Singerlight fixture 195549, 195550 or 195551 for Singer machines 114-55 and 114-56. Form 20183 (247)		AA47344	1947-03-06	R594393	1975-01-02	The Singer Company|PWH		new illus.				R594393. Instructions for installing Singerlight fixture 195549, 195550 or 195551 for Singer machines 114-55 and 114-56. Form 20183 (247) By The Singer Manufacturing Company. NM: new illus. © 6Mar47; AA47344. The Singer Company (PWH); 2Jan75; R594393.
29	1A	1	3	The Singer Manufacturing Company.	Instructions for using and adjusting Singer sewing machine 176-35. Form 20162 (rev. 347)		AA49192	1947-03-27	R594394	1975-01-02	The Singer Company|PWH		new illus. & text.				R594394. Instructions for using and adjusting Singer sewing machine 176-35. Form 20162 (rev. 347) By The Singer Manufacturing Company. NM: new illus. & text. © 27Mar47; AA49192. The Singer Company (PWH); 2Jan75; R594394.
29	1A	1	3	The Singer Manufacturing Company.	Adjusters manual for Singer sewing machine 246-3. Form 20159 (347)		AA51029	1947-04-24	R594395	1975-01-02	The Singer Company|PWH		new illus. & text.				R594395. Adjusters manual for Singer sewing machine 246-3. Form 20159 (347) By The Singer Manufacturing Company. NM: new illus. & text. © 24Apr47; AA51029. The Singer Company (PWH); 2Jan75; R594395.
29	1A	1	3	the Singer Manufacturing Company.	Special instructions for using and Adjusting Singer machine 400W13. Form 2954W (347)		AA53614	1947-05-01	R594396	1975-01-02	The Singer Company|PWH						R594396. Special instructions for using and Adjusting Singer machine 400W13. Form 2954W (347) By the Singer Manufacturing Company. © 1May47; AA53614. The Singer Company (PWH); 2Jan75; R594396.
29	1A	1	3	The Singer Manufacturing Company	Instructions for using and adjusting Singer sewing machines 400W101, 400W102, 400W103 and 400W105. Form 2783W (rev. 247)		AA53988	1947-05-29	R594397	1975-01-02	The Singer Company|PWH		new illus.				R594397. Instructions for using and adjusting Singer sewing machines 400W101, 400W102, 400W103 and 400W105. Form 2783W (rev. 247) By The Singer Manufacturing Company NM: new illus. © 29May47; AA53988. The Singer Company (PWH); 2Jan75; R594397.
29	1A	1	4	The Singer Manufacturing Company.	Instructions for using and adjusting Singer sewing machines 114-50, 114-51, 114-52, 114-53, 114-54, 114-55 and 114-56. Form 2017 (547)		AA56469	1947-06-26	R594398	1975-01-02	The Singer Company|PWH		new illus. & text.				R594398. Instructions for using and adjusting Singer sewing machines 114-50, 114-51, 114-52, 114-53, 114-54, 114-55 and 114-56. Form 2017 (547) By The Singer Manufacturing Company. NM: new illus. & text. © 26Jun47; AA56469. The Singer Company (PWH); 2Jan75; R594398.
29	1A	1	4	The Singer Manufacturing Company.	List of parts, machines numbers 241-11, 241-12 and 241-13. Form 20104 (247)		AA56994	1947-07-03	R594399	1975-01-02	The Singer Company|PWH		new plates.				R594399. List of parts, machines numbers 241-11, 241-12 and 241-13. Form 20104 (247) By The Singer Manufacturing Company. NM: new plates. © 3Jul47; AA56994. The Singer Company (PWH); 2Jan75; R594399.
29	1A	1	4	The Singer Manufacturing Company.	Instructions for using and adjusting Singer sewing machine 400W15. Form 2956W (547)		AA62001	1947-08-28	R594400	1975-01-02	The Singer Company|PWH		new illus. & text.				R594400. Instructions for using and adjusting Singer sewing machine 400W15. Form 2956W (547) By The Singer Manufacturing Company. NM: new illus. & text. © 28Aug47; AA62001. The Singer Company (PWH); 2Jan75; R594400.
29	1A	1	4	The Singer Manufacturing Company.	Instructions for using Singer sewing machines 51W56 and 51W57 (oblique underedge trimmer) and 51W59 (horizontal underedge trimmer) Form 1971W (rev. 547)		AA63928	1947-09-18	R594401	1975-01-02	The Singer Company|PWH		new illus. & text.				R594401. Instructions for using Singer sewing machines 51W56 and 51W57 (oblique underedge trimmer) and 51W59 (horizontal underedge trimmer) Form 1971W (rev. 547) By The Singer Manufacturing Company. NM: new illus. & text. © 18Sep47; AA63928. The Singer Company (PWH); 2Jan75; R594401.
29	1A	1	4	The Singer Manufacturing Company.	List of parts, machines numbers 110W124 and 110W125. Form 2143 rev. (147)		AA64539	1947-09-25	R594402	1975-01-02	The Singer Company|PWH		new plates.				R594402. List of parts, machines numbers 110W124 and 110W125. Form 2143 rev. (147) By The Singer Manufacturing Company. NM: new plates. © 25Sep47; AA64539. The Singer Company (PWH); 2Jan75; R594402.
29	1A	1	4	The Singer Manufacturing Company.	List of parts, machine number 400W10. Form 2942W (147)		AA64540	1947-09-25	R594403	1975-01-02	The Singer Company|PWH		new plates.				R594403. List of parts, machine number 400W10. Form 2942W (147) By The Singer Manufacturing Company. NM: new plates. © 25Sep47; AA64540. The Singer Company (PWH); 2Jan75; R594403.
29	1A	1	4	The Singer Manufacturing Company.	Instructions for using Singer sewing machine 246-1. Form 20202 (647)		AA64541	1947-09-25	R594404	1975-01-02	The Singer Company|PWH		Instructions for using Singer sewing machine 246-3 automatic oiling system, form 20182 (247), new illus. & text.				R594404. Instructions for using Singer sewing machine 246-1. Form 20202 (647) By The Singer Manufacturing Company. NM: Instructions for using Singer sewing machine 246-3 automatic oiling system, form 20182 (247), new illus. & text. © 25Sep47; AA64541. The Singer Company (PWH); 2Jan75; R594404.
29	1A	1	4	The Singer Manufacturing Company.	Instructions for using Singer sewing machine 246-2 for trimming and overedging in one operation. Form 20138 (547)		AA64542	1947-09-26	R594405	1975-01-02	The Singer Company|PWH		Instructions for using Singer sewing machine 246-3, automatic oiling system, form 20182 (247), new illus. and text.				R594405. Instructions for using Singer sewing machine 246-2 for trimming and overedging in one operation. Form 20138 (547) By The Singer Manufacturing Company. NM: Instructions for using Singer sewing machine 246-3, automatic oiling system, form 20182 (247), new illus. and text. © 26Sep47; AA64542. The Singer Company (PWH); 2Jan75; R594405.
29	1A	1	4	The Singer Manufacturing Company.	List of parts, machine number 410W101. Form 2926W (447)		AA64817	1947-10-02	R594406	1975-01-02	The Singer Company|PWH		new illus. & plates.				R594406. List of parts, machine number 410W101. Form 2926W (447) By The Singer Manufacturing Company. NM: new illus. & plates. © 2Oct47; AA64817. The Singer Company (PWH); 2Jan75; R594406.
29	1A	1	4	The Singer Manufacturing Company.	List of parts, machine number 400W9. Form 2922W (147)		AA64818	1947-10-03	R594407	1975-03-02	The Singer Company|PWH		new plates.				R594407. List of parts, machine number 400W9. Form 2922W (147) By The Singer Manufacturing Company. NM: new plates. © 3Oct47; AA64818. The Singer Company (PWH); 2Mar75; R594407.
29	1A	1	4	The Singer Manufacturing Company.	Adjusters manual for Singer sewing machine 246-2 for trimming and overedging in one operation. Form 20207 (547)		AA66029	1947-09-26	R594408	1975-01-02	The Singer Company|PWH		new illus. & text.				R594408. Adjusters manual for Singer sewing machine 246-2 for trimming and overedging in one operation. Form 20207 (547) By The Singer Manufacturing Company. NM: new illus. & text. © 26Sep47; AA66029. The Singer Company (PWH); 2Jan75; R594408.
29	1A	1	5	The Singer Manufacturing Company.	Adjusters manual for Singer sewing machine 246-1. Form 20203 (547)		AA66030	1947-09-29	R594409	1975-01-02	The Singer Company|PWH		new illus. & text.				R594409. Adjusters manual for Singer sewing machine 246-1. Form 20203 (547) By The Singer Manufacturing Company. NM: new illus. & text. © 29Sep47; AA66030. The Singer Company (PWH); 2Jan75; R594409.
29	1A	1	5	The Singer Manufacturing Company.	List of parts, machine number 71-107. Form 2265W rev. (747)		AA66897	1947-10-23	R594410	1975-01-02	The Singer Company|PWH		new plates & illus.				R594410. List of parts, machine number 71-107. Form 2265W rev. (747) By The Singer Manufacturing Company. NM: new plates & illus. © 23Oct47; AA66897. The Singer Company (PWH); 2Jan75; R594410.
29	1A	1	5	The Singer Manufacturing Company.	Instructions for using singer multiple slotted binder 160359. Form 20297 (1047)		AA66898	1947-10-23	R594411	1975-01-02	The Singer Company|PWH		new illus.				R594411. Instructions for using singer multiple slotted binder 160359. Form 20297 (1047) By The Singer Manufacturing Company. NM: new illus. © 23Oct47; AA66898. The Singer Company (PWH); 2Jan75; R594411.
29	1A	1	5	The Singer Manufacturing Company.	List of parts, machire number 144W103. Form 2909W (947)		AA67788	1947-10-30	R594412	1975-01-02	The Singer Company|PWH		new illus. & plates.				R594412. List of parts, machire number 144W103. Form 2909W (947) By The Singer Manufacturing Company. NM: new illus. & plates. © 30Oct47; AA67788. The Singer Company (PWH); 2Jan75; R594412.
29	1A	1	5	The Singer Manufacturing Company.	Instructions for using and adjusting Singer sewing machines 410W1 and 410W100. Form 2814W rev. (1147)		AA69002	1947-11-20	R594413	1975-01-02	The Singer Company|PWH		new illus. & text.				R594413. Instructions for using and adjusting Singer sewing machines 410W1 and 410W100. Form 2814W rev. (1147) By The Singer Manufacturing Company. NM: new illus. & text. © 20Nov47; AA69002. The Singer Company (PWH); 2Jan75; R594413.
29	1A	1	5	The Singer Manufacturing Company.	List of parts for series S59R and S69R resilient mounted electric transmitters. Form 19973 (747)		AA70605	1947-12-11	R594414	1975-01-02	The Singer Company|PWH		new plates.				R594414. List of parts for series S59R and S69R resilient mounted electric transmitters. Form 19973 (747) By The Singer Manufacturing Company. NM: new plates. © 11Dec47; AA70605. The Singer Company (PWH); 2Jan75; R594414.
29	1A	1	5	The Singer Manufacturing Company.	List of parts, machine number 95-84. Form 20210 (747)		AA70606	1947-12-11	R594415	1975-01-02	The Singer Company|PWH		new illus. & plates.				R594415. List of parts, machine number 95-84. Form 20210 (747) By The Singer Manufacturing Company. NM: new illus. & plates. © 11Dec47; AA70606. The Singer Company (PWH); 2Jan75; R594415.
29	1A	1	5	The Singer Manufacturing Company.	List of parts, machine number 71-112. Form 2382W rev. (847)		AA71211	1947-12-18	R594416	1975-01-02	The Singer Company|PWH		new plates.				R594416. List of parts, machine number 71-112. Form 2382W rev. (847) By The Singer Manufacturing Company. NM: new plates. © 18Dec47; AA71211. The Singer Company (PWH); 2Jan75; R594416.
29	1A	1	5	the Singer Manufacturing Company.	"Instructions for adjusting ""Singer"" automatic chain cutting attachments. Form 20028, revised (1247)"		AA72934	1947-12-26	R594417	1975-01-02	The Singer Company|PWH						"R594417. Instructions for adjusting ""Singer"" automatic chain cutting attachments. Form 20028, revised (1247) By the Singer Manufacturing Company. © 26Dec47; AA72934. The Singer Company (PWH); 2Jan75; R594417."
29	1A	1	5	Elizabeth May Ogilvie.	The Ebbing tide.		A13870	1947-06-10	R594421	1974-12-17	Elizabeth Ogilvie|A						R594421. The Ebbing tide. By Elizabeth May Ogilvie. © 10Jun47; A13870. Elizabeth Ogilvie (A); 17Dec74; R594421.
29	1A	1	5	Roald Dahl.	He plowed up $1,000,000. (In The Saturday evening post, Sept. 20, 1947)		B98032	1947-09-17	R594422	1974-12-17	Roald Dahl|A						R594422. He plowed up $1,000,000. By Roald Dahl. (In The Saturday evening post, Sept. 20, 1947) © 17Sep47; B98032. Roald Dahl (A); 17Dec74; R594422.
29	1A	1	5		A Southerner looks at Negro discrimination: selected writings of George W. Cable. Editor: Isabel Cable Manes, introd.: Alva W. Taylor.		AA50522	1946-11-29	R594423	1974-11-20	International Publishers Company, Inc.|PWH						R594423. A Southerner looks at Negro discrimination: selected writings of George W. Cable. Editor: Isabel Cable Manes, introd.: Alva W. Taylor. © 29Nov46; AA50522. International Publishers Company, Inc. (PWH); 20Nov74; R594423.
29	1A	1	5	Marcel Cachin, translated by Joseph M. Bernstein.	Science and religion.		AA50537	1946-12-02	R594424	1974-11-20	International Publishers Company, Inc.|PWH						R594424. Science and religion. By Marcel Cachin, translated by Joseph M. Bernstein. © 2Dec46; AA50537. International Publishers Company, Inc. (PWH); 20Nov74; R594424.
29	1A	1	6	Jacques Duclos, translated by Joseph M. Bernstein. Add. ti: La France devant son destin.	France faces her destiny.		AA51246	1946-12-20	R594425	1974-11-20	International Publishers Company, Inc.|PWH						R594425. France faces her destiny. By Jacques Duclos, translated by Joseph M. Bernstein. Add. ti: La France devant son destin. © 20Dec46; AA51246. International Publishers Company, Inc. (PWH); 20Nov74; R594425.
29	1A	1	6	Alex Novikoff.	From head to foot.		AA1162	1946-12-13	R594426	1974-11-20	International Publishers Company, Inc.|PWH						R594426. From head to foot. By Alex Novikoff. © 13Dec46; AA1162. International Publishers Company, Inc. (PWH); 20Nov74; R594426.
29	1A	1	6	Philip S. Foner.	History of the labor movement in the United States.		AA11613	1947-03-21	R594427	1974-12-30	International Publishers Company, Inc.|PWH						R594427. History of the labor movement in the United States. By Philip S. Foner. © 21Mar47; AA11613. International Publishers Company, Inc. (PWH); 30Dec74; R594427.
29	1A	1	6	Alexander Trachtenberg.	Literature and art.		A12287	1947-04-15	R594428	1974-12-30	International Publishers Company, Inc.|PWH						R594428. Literature and art. By Alexander Trachtenberg. © 15Apr47; A12287. International Publishers Company, Inc. (PWH); 30Dec74; R594428.
29	1A	1	6	Eric Lucas.	Voyage 13.		A12288	1947-04-11	R594429	1974-12-30	International Publishers Company, Inc.|PWH						R594429. Voyage 13. By Eric Lucas. © 11Apr47; A12288. International Publishers Company, Inc. (PWH); 30Dec74; R594429.
29	1A	1	6	Karl Obermann, translated by Joseph M. Bernstein.	Joseph Weydereyer: pioneer of American socialism.		A12606	1947-04-15	R594430	1974-12-30	International Publishers Company, Inc.|PWH		translation.				R594430. Joseph Weydereyer: pioneer of American socialism. By Karl Obermann, translated by Joseph M. Bernstein. NM: translation. © 15Apr47; A12606. International Publishers Company, Inc. (PWH); 30Dec74; R594430.
29	1A	1	6		Labor fact book 8. Bay Labor Research Association.		A13547	1947-05-23	R594431	1974-12-30	International Publishers Company, Inc.|PWH						R594431. Labor fact book 8. Bay Labor Research Association. © 23May47; A13547. International Publishers Company, Inc. (PWH); 30Dec74; R594431.
29	1A	1	6	William Z. Foster.	American trade unionism.		A13548	1947-05-29	R594432	1974-12-30	International Publishers Company, Inc.|PWH						R594432. American trade unionism. By William Z. Foster. © 29May47; A13548. International Publishers Company, Inc. (PWH); 30Dec74; R594432.
29	1A	1	6		Franklin Delano Roosevelt: selections from his writings. Editor: Philip S. Forer.		A14759	1947-06-23	R594433	1974-12-30	International Publishers Company, Inc.|PWH						R594433. Franklin Delano Roosevelt: selections from his writings. Editor: Philip S. Forer. © 23Jun47; A14759. International Publishers Company, Inc. (PWH); 30Dec74; R594433.
29	1A	1	6	William Z. Foster.	The New Europe.		A14760	1947-07-22	R594434	1974-12-30	International Publishers Company, Inc.|PWH						R594434. The New Europe. By William Z. Foster. © 22Jul47; A14760. International Publishers Company, Inc. (PWH); 30Dec74; R594434.
29	1A	1	6	William I. Standard.	Merchant seamen.		A17704	1947-09-12	R594435	1974-12-30	International Publishers Company, Inc.|PWH						R594435. Merchant seamen. By William I. Standard. © 12Sep47; A17704. International Publishers Company, Inc. (PWH); 30Dec74; R594435.
