entry_id	volume	part	number	page	author	title	oreg	odat	id	rdat	claimants	previous	new_matter	see_also_ren	see_also_reg	notes	full_text
8386076c-8d9c-5e4d-b3ae-2c19e059e5b2	21	1	1	1	ABBE, PATIENCE.	No place like home. By Patience, Richard & John Abbe.	A140107	1940-04-10	R408386	1967-04-18	Patience, Richard & John Abbe|A						ABBE, PATIENCE. No place like home. By Patience, Richard & John Abbe. © 10Apr40; A140107. Patience, Richard & John Abbe (A); 18Apr67; R408386.
7c39f162-e1e5-5aa2-bdec-637c59a0f40f	21	1	1	1	ABBOTT, DAISY T.	The indoor gardener.	A135907	1939-11-27	R411055	1967-06-05	Thomson S. Abbott|C						ABBOTT, DAISY T. The indoor gardener. © 27Nov39; A135907. Thomson S. Abbott (C); 5Jun67; R411055.
f5df87b5-b64b-5848-b934-0f726c3aaa03	21	1	1	1	ABBOTT, E. C.	We pointed them north; recollections of a cowpuncher. By E. C. Abbott (Teddy Blue) & Helena Huntington Smith. Illustrated with drawings by Rose Santee.	A128326	1939-04-26	R405950	1967-03-17	Mary Abbott Matejcek|C||Helena Huntington Smith|A						ABBOTT, E. C. We pointed them north; recollections of a cowpuncher. By E. C. Abbott (Teddy Blue) & Helena Huntington Smith. Illustrated with drawings by Rose Santee. © 26Apr39; A128326. Mary Abbott Matejcek (C) & Helena Huntington Smith (A); 17Mar67; R405950.
47d38484-0331-5973-b8f6-9102477bf016	21	1	1	1	ABBOTT, EDITH.	Public assistance; American principles and policies. Vol. 1.	A141810	1940-06-01	R412013	1967-06-14	Edith Abbott|A						ABBOTT, EDITH. Public assistance; American principles and policies. Vol. 1. © 1Jun40; A141810. Edith Abbott (A); 14Jun67; R412013.
619c0e27-aa4f-5423-8945-ec72a8c215a8	21	1	1	1	ABBOTT, JANE.	To have, to keep.	A130201	1939-06-14	R404341	1967-02-21	Frank A. Abbott|C						ABBOTT, JANE. To have, to keep. © 14Jun39; A130201. Frank A. Abbott (C); 21Feb67; R404341.
6586fe56-ea5d-5af5-8be9-2f214c8238cc	21	1	1	2		ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Cumulative pamphlet. Feb40.	A138176	1940-02-08	R407346	1967-04-06	West Pub. Co. & Lawyers Co-operative Pub. Co.|PWH						ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Cumulative pamphlet. © West Pub. Co. & Lawyers Co-operative Pub. Co. (PWH) Feb40. © 8Feb40; A138176. 6Apr67; R407346.
1282237d-52bf-5e41-9242-cbb139094a26	21	1	1	2	ABRAMOVITZ, MOSES.	An approach to a price theory for a changing economy.	A129000	1939-04-03	R407683	1967-04-03	Moses Abramovitz|A						ABRAMOVITZ, MOSES. An approach to a price theory for a changing economy. © 3Apr39; A129000. Moses Abramovitz (A); 3Apr67; R407683.
2148e25f-cf87-53fc-ae5c-09dd1a031416	21	1	1	2	ACADEMY OF POLITICAL SCIENCE.	The preservation of democracy, America's preparedness. (Proceedings of the Academy of Political Science, May 1939). Edited by John A. Krout.	A131374	1939-06-07	R407254	1967-04-03	Academy of Political Science|PWH						ACADEMY OF POLITICAL SCIENCE. The preservation of democracy, America's preparedness. (Proceedings of the Academy of Political Science, May 1939). Edited by John A. Krout. © 7Jun39; A131374. Academy of Political Science (PWH); 3Apr67; R407254.
4a6e3501-48f6-5c98-89be-e1bd9d7a2f58	21	1	1	2		LES ACTES DES APOTRES. Traduction faite sur le texte original par le chanoine A. Crampon. Traduction, introduction et notes revues par A. Tricot.	AF46155	1939-08-15	R411896	1967-06-15	Desclee & Cie|PWH						LES ACTES DES APOTRES. Traduction faite sur le texte original par le chanoine A. Crampon. Traduction, introduction et notes revues par A. Tricot. © 15Aug39; AF46155. Desclee & Cie (PWH); 15Jun67; R411896.
0d112279-1a8e-50d4-8f54-93ec7f431280	21	1	1	2	ADAMS, ERLIN HOGAN.	The four funny men, by Erlin Hogan. Illus. by Inez Hogan.	A130187	1939-06-26	R408255	1967-04-12	Erlin Hogan|Erlin Hogan Adams|||A						ADAMS, ERLIN HOGAN. The four funny men, by Erlin Hogan. Illus. by Inez Hogan. © 26Jun39; A130187. Erlin Hogan (Erlin Hogan Adams) (A); 12Apr67; R408255.
e93d8a2e-7424-53e7-994a-917ce7ec08e6	21	1	1	2	ADAMS, FREDERICK B., JR.	Radical literature in America.	A129343	1939-05-01	R408628	1967-04-20	Frederick B. Adams, Jr.|A						ADAMS, FREDERICK B., JR. Radical literature in America. © 1May39; A129343. Frederick B. Adams, Jr. (A); 20Apr67; R408628.
4808c0c4-6fdd-5709-ad1c-be3e2d3fe216	21	1	1	3	ADAMS, NORMAN ILSLEY, JR.	Electrodynamics. By Norman I. Adams, Jr. & Leigh Page.	A140574	1940-05-15	R410636	1967-05-25	Norman I. Adams, Jr. & Leigh Page|A						ADAMS, NORMAN ILSLEY, JR. Electrodynamics. By Norman I. Adams, Jr. & Leigh Page. © 15May40; A140574. Norman I. Adams, Jr. & Leigh Page (A); 25May67; R410636.
eee3c4db-6451-523e-8a1b-28572e0e5057	21	1	1	3	ADAMS, ROGER.	Elementary laboratory experiments in organic chemistry. By Roger Adams & John R. Johnson. 3d ed.	A140433	1940-05-21	R410757	1967-05-25	Roger Adams & John R. Johnson|A						ADAMS, ROGER. Elementary laboratory experiments in organic chemistry. By Roger Adams & John R. Johnson. 3d ed. © 21May40; A140433. Roger Adams & John R. Johnson (A); 25May67; R410757.
e3ec0c0b-f40f-5c7d-ac6d-b9fc6ce29db5	21	1	1	3	ADAMS, SAMUEL HOPKINS.	The incredible era.	A132967	1939-10-24	R404902	1967-02-24	Hester H. Adams & Kathrine A. Adell|C						ADAMS, SAMUEL HOPKINS. The incredible era. © 24Oct39; A132967. Hester H. Adams & Kathrine A. Adell (C); 24Feb67; R404902.
7b92bf46-8b79-5699-be6a-5830375fc849	21	1	1	3	ADAMS, SAMUEL HOPKINS.	Money fighter. (In Blue book magazine, Jan. 1940)	B435847	1939-11-29	R404903	1967-02-24	Hester H. Adams & Kathrine A. Adell|C						ADAMS, SAMUEL HOPKINS. Money fighter. (In Blue book magazine, Jan. 1940) © 29Nov39; B435847. Hester H. Adams & Kathrine A. Adell (C); 24Feb67; R404903.
1465b75d-b8e8-5424-8fab-8ce169585fa0	21	1	1	3	ADAMS, SAMUEL HOPKINS.	A shining candle. (In Liberty, May 18, 1940)	B456203	1940-05-08	R412599	1967-06-28	Hester H. Adams & Kathrine A. Adell|C						ADAMS, SAMUEL HOPKINS. A shining candle. (In Liberty, May 18, 1940) © 8May40; B456203. Hester H. Adams & Kathrine A. Adell (C); 28Jun67; R412599.
8aba241f-4bba-555f-a994-2f020fc22a89	21	1	1	3	ADAMS, SAMUEL HOPKINS.	Whispers.	A138155	1940-02-08	R404901	1967-02-24	Hester H. Adams & Kathrine A. Adell|C						ADAMS, SAMUEL HOPKINS. Whispers. © 8Feb40; A138155. Hester H. Adams & Kathrine A. Adell (C); 24Feb67; R404901.
65b91216-11ca-5111-8b55-bd145fe63064	21	1	1	3	ADAMS, SAMUEL HOPKINS.	Whispers.	A138155	1940-02-08	R403912	1967-02-09	Mrs. Cecil C. Adell|C						ADAMS, SAMUEL HOPKINS. Whispers. © 8Feb40; A138155. Mrs. Cecil C. Adell (C); 9Feb67; R403912.
55945f13-0fe0-5bf6-870d-f0decefedb4a	21	1	1	3	ADAMS, WEAVER W.	White to play and win.	A136012	1939-12-21	R403516	1967-02-08	Weaver W. Adams|A						ADAMS, WEAVER W. White to play and win. © 21Dec39; A136012. Weaver W. Adams (A); 8Feb67; R403516.
2ee0fc10-401f-5e1b-af54-6acc47e5d78a	21	1	1	4	ADAMS, WILL.	Dan Beard talks to scouts; a talking book production. Arranged & directed by Will Adams & John Drake. Narration by Daniel Carter Beard. Illus. by Hardie Gramatky. Appl. author: Garden City Pub. Co., employer for hire of Hardie Gramatky.	A142459	1940-02-16	R404918	1967-02-20	Doubleday & Co., Inc.|PWH of H. Gramatky						ADAMS, WILL. Dan Beard talks to scouts; a talking book production. Arranged & directed by Will Adams & John Drake. Narration by Daniel Carter Beard. Illus. by Hardie Gramatky. Appl. author: Garden City Pub. Co., employer for hire of Hardie Gramatky. © 16Feb40; A142459. Doubleday & Co., Inc. (PWH of H. Gramatky); 20Feb67; R404918.
01b720f3-382a-504b-8dfa-42759d6a8747	21	1	1	4	ADDAMS, CHARLES.	Are there many ahead of me; I've been bitten by the black widow spider. (In The New Yorker, Mar. 23, 1940)	B448559	1940-03-21	R410912	1967-05-26	Charles Addams|A						ADDAMS, CHARLES. Are there many ahead of me; I've been bitten by the black widow spider. (In The New Yorker, Mar. 23, 1940) © 21Mar40; B448559. Charles Addams (A); 26May67; R410912.
9ef0a63f-1f4c-586d-84ea-d2344fd101f1	21	1	1	4	ADDAMS, CHARLES.	Attention! Do you need money? (In The New Yorker, Nov. 18, 1939)	B436185	1939-11-16	R401720	1967-01-06	Charles Addams|A						ADDAMS, CHARLES. Attention! Do you need money? (In The New Yorker, Nov. 18, 1939) © 16Nov39; B436185. Charles Addams (A); 6Jan67; R401720.
7fd87de8-59c5-54c5-9c81-c96f3df76ba2	21	1	1	4	ADDAMS, CHARLES.	Certainly, you're supposed to say it, it says so right here. (In The New Yorker, May 25, 1940)	B457474	1940-05-23	R410916	1967-05-26	Charles Addams|A						ADDAMS, CHARLES. Certainly, you're supposed to say it, it says so right here. (In The New Yorker, May 25, 1940) © 23May40; B457474. Charles Addams (A); 26May67; R410916.
