entry_id	volume	part	number	page	author	title	oreg	odat	id	rdat	claimants	new_matter	see_also_ren	see_also_reg	notes	full_text
b4c6c159-98a6-5306-a093-7ec627b1bb2a	25	1	1	1541	AITCHISON, R. T.	Idaho, the Gem State; Montana, the Treasure State; Wyoming, the Equality State.	AA420893	1943-02-09	R499069	1971-01-18	Mary M. Aitchison|W					AITCHISON, R. T. Idaho, the Gem State; Montana, the Treasure State; Wyoming, the Equality State. © 9Feb43; AA420893. Mary M. Aitchison (W); 18Jan71; R499069.
15fd1b0f-ad22-59b7-a161-e6b5105a3e43	25	1	1	1542	ALCOTT, CARROLL.	My war with Japan.	A173992	1943-06-14	R498466	1970-12-04	Carroll Alcott|A					ALCOTT, CARROLL. My war with Japan. © 14Jun43; A173992. Carroll Alcott (A); 4Dec70; R498466.
b6fcca75-392d-54b7-a420-94b256e65c5d	25	1	1	1542	ALEGRIA, CIRO.	The golden serpent. Translated from the Spanish by Harriet de Onis.	A176138	1943-10-18	R503093	1971-03-18	Holt, Rinehart & Winston, Inc.|PWH					ALEGRIA, CIRO. The golden serpent. Translated from the Spanish by Harriet de Onis. © 18Oct43; A176138. Holt, Rinehart & Winston, Inc. (PWH); 18Mar71; R503093.
9a615c51-eb8f-58bf-833c-44749bcaaab2	25	1	1	1542	ALEXANDER, JOHN BRUCE.	Early Babylonian letters and economic texts. (Babylonian inscriptions in the Collection of James B. Niles, Yale University, v.7)	A174943	1943-08-10	R501445	1971-03-04	John Bruce Alexander|A					ALEXANDER, JOHN BRUCE. Early Babylonian letters and economic texts. (Babylonian inscriptions in the Collection of James B. Niles, Yale University, v.7) © 10Aug43; A174943. John Bruce Alexander (A); 4Mar71; R501445.
5b2ea1b0-b9bc-57ab-b0d8-e07257e7e519	25	1	1	1542	ALGREN, NELSON.	How the devil came down Division Street. (In Harper's bazaar, May 1944)	B628484	1944-05-05	R506001	1971-05-11	Nelson Algren|A					ALGREN, NELSON. How the devil came down Division Street. (In Harper's bazaar, May 1944) © 5May44; B628484. Nelson Algren (A); 11May71; R506001.
a7177d4c-f496-508d-bb0c-4c2381d2d19c	25	1	1	1542	ALKIRE, ELBERN H.	Alkire system of modern improvising. Pt.2. By Elbern H. (Eddie) Alkire.	AA422306	1943-02-25	R501124	1971-02-16	Elbern H.|Eddie||Alkire|A					ALKIRE, ELBERN H. Alkire system of modern improvising. Pt.2. By Elbern H. (Eddie) Alkire. © 25Feb43; AA422306. Elbern H. (Eddie) Alkire (A); 16Feb71; R501124.
1cabff2a-03f4-58d9-9098-d42c217812f9	25	1	1	1542	ALLEN, GERTRUDE E.	Everyday birds.	A172746	1943-04-20	R499354	1971-01-18	Gertrude E. Allen|A					ALLEN, GERTRUDE E. Everyday birds. © 20Apr43; A172746. Gertrude E. Allen (A); 18Jan71; R499354.
a3001447-4ba0-5942-8093-ddac220cfc68	25	1	1	1542	ALLEN, HERVEY.	Bedford Village.	A179449	1944-03-20	R504466	1971-03-23	Ann Andrews Allen|W					ALLEN, HERVEY. Bedford Village. © 20Mar44; A179449. Ann Andrews Allen (W); 23Mar71; R504466.
f478cea3-dd85-5e0f-998a-37899790d0d0	25	1	1	1542	ALLEN, HERVEY.	History and the novel. (In The Atlantic monthly, Feb. 1944)	B616425	1944-01-25	R504469	1971-03-24	Ann Andrews Allen|W					ALLEN, HERVEY. History and the novel. (In The Atlantic monthly, Feb. 1944) © 25Jan44; B616425. Ann Andrews Allen (W); 24Mar71; R504469.
ce5274fd-0569-598e-bcad-08a7c1d5564c	25	1	1	1542	ALLEN, MAURICE.	Our invisible friends. With a foreword by Ralph Waldo Trine.	A178113	1943-10-28	R506356	1971-05-28	Maurice Allen|A					ALLEN, MAURICE. Our invisible friends. With a foreword by Ralph Waldo Trine. © 28Oct43; A178113. Maurice Allen (A); 28May71; R506356.
c7ba644f-4fd5-589b-9ac8-320f97830fb7	25	1	1	1542	ALLEN, MERRITT PARMELEE.	The sun trail. Decorations by Lee Townsend.	A175379	1943-08-25	R505059	1971-04-26	Vera E. Cline|E of M. P. Allen					ALLEN, MERRITT PARMELEE. The sun trail. Decorations by Lee Townsend. © 25Aug43; A175379. Vera E. Cline (E of M. P. Allen); 26Apr71; R505059.
490c475c-c8be-5db7-b261-d13a9f4cf5bd	25	1	1	1542	ALOFSIN, DOROTHY.	The stream of Jewish life.	A177674	1943-09-06	R499647	1971-01-27	Herman Alofsin|Wr					ALOFSIN, DOROTHY. The stream of Jewish life. © 6Sep43; A177674. Herman Alofsin (Wr); 27Jan71; R499647.
9d37810b-7c5d-5c3d-8802-16a42d9d486f	25	1	1	1542	ALSPACH, RUSSELL K.	Irish poetry, from the English invasion to 1798.	A175346	1943-08-27	R505624	1971-05-10	Russell K. Alspach|A					ALSPACH, RUSSELL K. Irish poetry, from the English invasion to 1798. © 27Aug43; A175346. Russell K. Alspach (A); 10May71; R505624.
53bd0eb7-2c5b-524b-a512-0debfdaf53ff	25	1	1	1542	AMERICAN BOOK CO.	The Constitution of our country. NM: revision.	A172660	1943-04-28	R502931	1971-03-23	Litton Educational Pub., Inc.|PWH					AMERICAN BOOK CO. The Constitution of our country. NM: revision. © 28Apr43; A172660. Litton Educational Pub., Inc. (PWH); 23Mar71; R502931.
58b15a2a-587e-5ff4-9b6e-7c82cac4ffc3	25	1	1	1542		AMERICAN FEDERAL TAX REPORTS. Vol. 30.	A178136	1943-12-29	R501751	1971-03-08	West Pub. Co.|PWH					AMERICAN FEDERAL TAX REPORTS. © West Pub. Co. (PWH)  Vol. 30. © 29Dec43; A178136. 8Mar71; R501751.
a125ef04-52ff-5202-88d1-dcbf6cfed768	25	1	1	1542		AMERICAN JEWISH YEAR BOOK 5704. Vol.45. Edited for the American Jewish Committee by Harry Schneiderman. Morris T. Fine, assistant editor.	A176468	1943-10-25	R497893	1971-01-21	Jewish Publication Society of America|PWH					AMERICAN JEWISH YEAR BOOK 5704. Vol.45. Edited for the American Jewish Committee by Harry Schneiderman. Morris T. Fine, assistant editor. © 25Oct43; A176468. Jewish Publication Society of America (PWH); 21Jan71; R497893.
35a53176-d343-5c5c-aa12-6f7d11bd4ee7	25	1	1	1542		AMERICAN JURISPRUDENCE SUPPLEMENT, for use during 1943. Vol. 1-43.	AA435173	1943-08-09	R507211	1971-04-29	Jurisprudence Publishers, Inc.|PWH					AMERICAN JURISPRUDENCE SUPPLEMENT, for use during 1943. Vol. 1-43. © 9Aug43; AA435173. Jurisprudence Publishers, Inc. (PWH); 29Apr71; R507211.
60864e0f-b752-5cb3-985d-c6cfb573e519	25	1	1	1542	AMERICAN LIBRARY ASSN. COMMITTEE ON LIBRARY TERMINOLOGY.	A.L.A. glossary of library terms, with a selection of terms in related fields. Prepared under the direction of the Committee on Library Terminology of the American Library Assn. by Elizabeth H. Thompson.	A175170	1943-08-31	R504041	1971-04-09	American Library Assn.|PWH					AMERICAN LIBRARY ASSN. COMMITTEE ON LIBRARY TERMINOLOGY. A.L.A. glossary of library terms, with a selection of terms in related fields. Prepared under the direction of the Committee on Library Terminology of the American Library Assn. by Elizabeth H. Thompson. © 31Aug43; A175170. American Library Assn. (PWH); 9Apr71; R504041.
022d7795-2473-5b5d-9075-916f62211afc	25	1	1	1542	AMERICAN SOCIETY OF INTERNATIONAL LAW.	Proceedings ... thirty-seventh annual meeting held at Washington, D.C., April 30-May 1, 1943.	AA434679	1943-08-16	R497862	1971-01-06	American Society of International Law|PCW					AMERICAN SOCIETY OF INTERNATIONAL LAW. Proceedings ... thirty-seventh annual meeting held at Washington, D.C., April 30-May 1, 1943. © 16Aug43; AA434679. American Society of International Law (PCW); 6Jan71; R497862.
f403f1c0-988f-5761-a932-3287c789a0ae	25	1	1	1542	AMISS, JOHN M.	Shop Mathematics and shop theory; the Chrysler manual, by John M. Amiss, G. Keith Shurtleff & Hughitt G. Moltzau. NM: pref. & revisions.	A172780	1943-05-05	R505559	1971-05-05	John M. Amiss|A					AMISS, JOHN M. Shop Mathematics and shop theory; the Chrysler manual, by John M. Amiss, G. Keith Shurtleff & Hughitt G. Moltzau. NM: pref. & revisions. © 5May43; A172780. John M. Amiss (A); 5May71; R505559.
f9937835-a460-5167-a62a-685f5adcffdc	25	1	1	1542	AMORIM, ENRIQUE.	The horse and his shadow. Translation by Richard L. O'Connell & James Graham Lujan.	A174754	1943-08-09	R499458	1971-01-26	Richard L. O'Connell & James Graham Lujan|A					AMORIM, ENRIQUE. The horse and his shadow. Translation by Richard L. O'Connell & James Graham Lujan. © 9Aug43; A174754. Richard L. O'Connell & James Graham Lujan (A); 26Jan71; R499458.
9733307e-23b2-5069-b702-ffd96ab5e6fa	25	1	1	1542	ANDERSON, ARTHUR L.	Introductory animal husbandry.	A175336	1943-09-14	R506838	1971-06-02	Muriel H. Anderson|W||Marie Anderson Baird, James H. Anderson, Phyllis Anderson Rademacher & Joyce Anderson Reynolds|C					ANDERSON, ARTHUR L. Introductory animal husbandry. © 14Sep43; A175336. Muriel H. Anderson (W) & Marie Anderson Baird, James H. Anderson, Phyllis Anderson Rademacher & Joyce Anderson Reynolds (C); 2Jun71; R506838.
fe0d150a-c735-5c62-ac11-2db8b7a512cd	25	1	1	1542	ANDERSON, C. W.	Big Red. Text & pictures by C. W. Anderson.	A175177	1943-09-07	R503363	1971-03-29	C. W. Anderson|A					ANDERSON, C. W. Big Red. Text & pictures by C. W. Anderson. © 7Sep43; A175177. C. W. Anderson (A); 29Mar71; R503363. (See also Anderson, C. W.; 28Apr71; R505312)
88a79c6c-e63f-5e51-94f9-715e254cfaaa	25	1	1	1542	ANDERSON, C. W.	Big Red. Text & pictures by C. W. Anderson.	A175177	1943-09-07	R505312	1971-04-28	Harry Olins|E					ANDERSON, C. W. Big Red. Text & pictures by C. W. Anderson. © 7Sep43; A175177. Harry Olins (E); 28Apr71; R505312. (See also Anderson, C. W.; 29Mar71; R503363)
23da07e9-0c19-55a6-8791-e0fba3271d60	25	1	1	1542	ANDERSON, CAMILLA.	Emotional hygiene; the art of understanding. Cartoons by Dorothy G. Stevenson. 3d ed.	A171596	1943-02-04	R499914	1971-02-03	Camilla Anderson|A					ANDERSON, CAMILLA. Emotional hygiene; the art of understanding. Cartoons by Dorothy G. Stevenson. 3d ed. © 4Feb43; A171596. Camilla Anderson (A); 3Feb71; R499914.
e1a80e25-78ce-5b43-b8df-18a828e5e4dc	25	1	1	1542	ANDERSON, KATHLEEN.	Children under fire; notes of a teacher in a war-time school.	A175385	1943-09-08	R507043	1971-06-18	Kathleen Anderseon|Sister Mary Catherine|||A					ANDERSON, KATHLEEN. Children under fire; notes of a teacher in a war-time school. © 8Sep43; A175385. Kathleen Anderseon (Sister Mary Catherine) (A); 18Jun71; R507043.
68137a17-6ed8-50bb-b1ae-eb8777a0e46c	25	1	1	1542	ANDERSON, ROBERT BOWIE.	A supplement to Beale's Bibliography of early English law books. Compiled for the Ames Foundation, by Robert Bowie Anderson.	A175608	1943-09-16	R498126	1971-01-06	Ames Foundation|PWH					ANDERSON, ROBERT BOWIE. A supplement to Beale's Bibliography of early English law books. Compiled for the Ames Foundation, by Robert Bowie Anderson. © 16Sep43; A175608. Ames Foundation (PWH); 6Jan71; R498126.
a994a343-081d-5506-b80d-c2357ff4f398	25	1	1	1542	ANDERSON, WILLIAM FRANKLIN, BP.	Hammer and sparks.	A171764	1943-03-05	R501352	1971-02-19	Bishop William Franklin Anderson|A					ANDERSON, WILLIAM FRANKLIN, BP. Hammer and sparks. © 5Mar43; A171764. Bishop William Franklin Anderson (A); 19Feb71; R501352.
9979ce7e-b362-51f5-b7b1-8539d1e0dbb2	25	1	1	1542	ANDREASEN, M. L.	A faith to live by.	A174237	1943-07-16	R499677	1971-02-10	Gladys Andreasen|W					ANDREASEN, M. L. A faith to live by. © 16Jul43; A174237. Gladys Andreasen (W); 10Feb71; R499677.
2b602b1e-9e0c-5761-86b4-6f9f36c616bb	25	1	1	1542	ANDREWS, F. EMERSON.	Gingerbread house. Pictures by Roberta Paflin.	A176784	1943-11-11	R499026	1971-02-03	F. Emerson Andrews|A					ANDREWS, F. EMERSON. Gingerbread house. Pictures by Roberta Paflin. © 11Nov43; A176784. F. Emerson Andrews (A); 3Feb71; R499026.
60599724-66b0-56b6-9e86-dd95d2eef468	25	1	1	1543	ANDREYEV, LEONID NICOLAIEVICH.	Love thy neighbor. Edited by Alexander Kaun & Oleg Maslenikov. (Advanced Russian reader, 2)	AA455186	1943-12-14	R500317	1971-02-16	Oleg Maslenikov|A					ANDREYEV, LEONID NICOLAIEVICH. Love thy neighbor. Edited by Alexander Kaun & Oleg Maslenikov. (Advanced Russian reader, 2) © 14Dec43; AA455186. Oleg Maslenikov (A); 16Feb71; R500317.
36ab6633-a149-5e90-a1f3-80e28a5d41fd	25	1	1	1543	ANDRUSS, BESSIE EDMOND.	Rarely told Bible stories for bigger children. Illustrated by Priscilla Pointer.	A176125	1943-10-11	R500623	1971-02-26	Roy Garret Watson|E of B. E. Andruss					ANDRUSS, BESSIE EDMOND. Rarely told Bible stories for bigger children. Illustrated by Priscilla Pointer. © 11Oct43; A176125. Roy Garret Watson (E of B. E. Andruss); 26Feb71; R500623.
c91d21b2-414d-52bf-8443-f2f91322272c	25	1	1	1543	ANGELL, ROGER.	Three ladies in the morning. (In The New Yorker, Mar. 16, 1944)	B623130	1944-03-16	R503830	1971-04-02	Roger Angell|A					ANGELL, ROGER. Three ladies in the morning. (In The New Yorker, Mar. 16, 1944) © 16Mar44; B623130. Roger Angell (A); 2Apr71; R503830.
ce75fa0e-c505-5317-bc3d-fcf03b7e2a03	25	1	1	1543	ANNETT, R. ROSS.	The shy guy. (In Saturday Evening Post. May 1, 1943)	B583480	1943-04-28	R505179	1971-04-28	R. Ross Annett|A					ANNETT, R. ROSS. The shy guy. (In Saturday Evening Post. May 1, 1943) © 28Apr43; B583480. R. Ross Annett (A); 28Apr71; R505179.
1e38a45e-a8ee-5714-b69f-8d8fbf362e73	25	1	1	1543	APPEL, BENJAMIN.	The dark stain.	A178265	1943-10-25	R506319	1971-05-19	Benjamin Appel|A					APPEL, BENJAMIN. The dark stain. © 25Oct43; A178265. Benjamin Appel (A); 19May71; R506319.
52b8f9aa-dae8-5026-bece-99371520d475	25	1	1	1543	APPLEMAN, JOHN ALAN.	Insurance law and practice, with forms. Vol. 13.	A176768	1943-10-28	R501708	1971-03-08	West Pub. Co.|PWH					APPLEMAN, JOHN ALAN. Insurance law and practice, with forms. © West Pub. Co. (PWH) Vol. 13. © 28Oct43; A176768. 8Mar71; R501708.
4040895a-cf29-5294-adc6-5486ca2adbfd	25	1	1	1543	ARAGON, ELSA TRIOLET.	Le cheval blanc, by Elsa Triolet.	AF1334	1943-12-31	R499544	1971-01-18	Louis Aragon|Wr					ARAGON, ELSA TRIOLET. Le cheval blanc, by Elsa Triolet. © 31Dec43; AF1334. Louis Aragon (Wr); 18Jan71; R499544.
2c9a40fd-3263-5fd5-aab9-2e66b431642f	25	1	1	1543	ARCINIEGAS, GERMAN.	Germans in the conquest of America; a sixteenth century venture. Translated by Angel Flores. NM: translation.	A175334	1943-09-14	R504131	1971-04-12	Angel Flores|A					ARCINIEGAS, GERMAN. Germans in the conquest of America; a sixteenth century venture. Translated by Angel Flores. NM: translation. © 14Sep43; A175334. Angel Flores (A); 12Apr71; R504131.
82dd675b-564c-5e56-a12a-68b946f73116	25	1	1	1543	ARELLANO, LUIS.	Musical mathematics; the modern theory of scale construction. Illustrated by the author.	A172387	1943-04-08	R503491	1971-03-18	Ruth F. Arellano|Mrs. Luis Arellano|||W					ARELLANO, LUIS. Musical mathematics; the modern theory of scale construction. Illustrated by the author. © 8Apr43; A172387. Ruth F. Arellano (Mrs. Luis Arellano) (W); 18Mar71; R503491.
8067ad4e-c9fd-5024-a6dd-5e786504dfb6	25	1	1	1543	ARIZONA. SUPREME COURT.	Report of cases argued and determined in the Supreme Court of the State of Arizona. Loretta C. Savage, reporter of decisions. Vol. 58.	A172179	1943-02-26	R500846	1971-02-22	Bancroft-Whitney Co.|PWH					ARIZONA. SUPREME COURT. Report of cases argued and determined in the Supreme Court of the State of Arizona. Loretta C. Savage, reporter of decisions. © Bancroft-Whitney Co. (PWH) Vol. 58. © 26Feb43; A172179. 22Feb71; R500846.
c14ab374-e040-5d2f-a214-f9edc8c041fc	25	1	1	1543	ARIZONA. SUPREME COURT.	Report of cases argued and determined in the Supreme Court of the State of Arizona. Loretta C. Savage, reporter of decisions. Vol. 59.	A176310	1943-09-28	R507750	1971-06-21	Bancroft-Whitney Co.|PWH					ARIZONA. SUPREME COURT. Report of cases argued and determined in the Supreme Court of the State of Arizona. Loretta C. Savage, reporter of decisions. © Bancroft-Whitney Co. (PWH) Vol. 59. © 28Sep43; A176310. 21Jun71; R507750.
7a9c6037-4d0b-5bac-9244-781fc5a6e1d1	25	1	1	1543	ARJONA, DORIS KING.	Siglo de aventuras; narratives of Spanish exploration in America. Adapted & edited by Doris King Arjona & Carlos Vazquez Arjona. With maps by Hilda Scott.	A176352	1943-10-26	R506444	1971-05-24	Doris K. Arjona|A					ARJONA, DORIS KING. Siglo de aventuras; narratives of Spanish exploration in America. Adapted & edited by Doris King Arjona & Carlos Vazquez Arjona. With maps by Hilda Scott. © 26Oct43; A176352. Doris K. Arjona (A); 24May71; R506444.
6d1be966-6e62-561e-8107-3198e62e74f5	25	1	1	1543		THE ARKANSAS TRAVELER and Sailor's hornpipe. Text matter: L. M. Dodd. (Composition catalog, no.378)	AA436995	1943-09-03	R503160	1971-03-29	Art Publication Society a.a.d.o. American Transit Corp.|PWH	text natter.				THE ARKANSAS TRAVELER and Sailor's hornpipe. Text matter: L. M. Dodd. (Composition catalog, no.378) NM: text natter. © 3Sep43; AA436995. Art Publication Society a.a.d.o. American Transit Corp. (PWH); 29Mar71; R503160.
dbd7fb4a-2a58-5cba-bf4e-770f32260ea7	25	1	1	1543	ARLAND, MARCEL.	Carnets de Gilbert.	AF50572	1944-03-25	R505522	1971-05-06	Marcel Arland|A					ARLAND, MARCEL. Carnets de Gilbert. © 25Mar44; AF50572. Marcel Arland (A); 6May71; R505522.
8ad3cc39-5579-5755-a3f3-16c47e98e85d	25	1	1	1543	ARLAND, MARCEL.	Zelie dans le desert.	AF50364	1944-05-30	R507614	1971-06-17	Marcel Arland|A					ARLAND, MARCEL. Zelie dans le desert. © 30May44; AF50364. Marcel Arland (A); 17Jun71; R507614.
9b9c475b-3064-5e0d-b14e-9fed74291dae	25	1	1	1543	ARMSTRONG, HARRY G.	Principles and practice of aviation medicine. 2d ed.	A177754	1943-12-04	R500514	1971-02-16	Harry G. Armstrong|A					ARMSTRONG, HARRY G. Principles and practice of aviation medicine. 2d ed. © 4Dec43; A177754. Harry G. Armstrong (A); 16Feb71; R500514.
d84b9132-987b-5e4f-8edb-8dd9bc546ade	25	1	1	1543	ARMY AIR FORCES AID SOCIETY.	Target: Germany; the Army Air Forces official story of the VIII Bomber Command's first year over Europe.	A178079	1943-12-07	R501313	1971-02-25	Air Forces Aid Society|PWH					ARMY AIR FORCES AID SOCIETY. Target: Germany; the Army Air Forces official story of the VIII Bomber Command's first year over Europe. © 7Dec43; A178079. Air Forces Aid Society (PWH); 25Feb71; R501313.
6159b119-9663-5648-a0bd-a0b476bf6605	25	1	1	1543	ARNOUX, ALEXANDRE.	Rhone mon fleuve.	AF4471	1944-02-15	R505517	1971-05-06	Alexandre Arnoux|A					ARNOUX, ALEXANDRE. Rhone mon fleuve. © 15Feb44; AF4471. Alexandre Arnoux (A); 6May71; R505517.
