volume	part	number	page	author	title	book	oreg	odat	id	rdat	claimants	previous	new_matter	see_also_ren	see_also_reg	notes	full_text
18	1A	1	140	LOVELESS, WENDELL P.	Keep in tune with heaven. By Wendell P. Loveless & Edward Holt. (In New Pinebrook songs)		AA235024	1936-12-01	R337368	1964-04-01	Wendell P. Loveless|A						LOVELESS, WENDELL P. Keep in tune with heaven. By Wendell P. Loveless & Edward Holt. (In New Pinebrook songs) © 1Dec36; AA235024. Wendell P. Loveless (A); 1Apr64; R337368.
18	1A	1	140	LOVELESS, WENDELL P.	Put on the armour of God. (In New Pinebrook songs)		AA235024	1936-12-01	R336531	1964-04-01	Wendell P. Loveless|A						LOVELESS, WENDELL P. Put on the armour of God. (In New Pinebrook songs) © 1Dec36; AA235024. Wendell P. Loveless (A); 1Apr64; R336531.
18	1A	1	140	LOVELESS, WENDELL P.	The riches of God. By Wendell P. Loveless & Fred Napp. (In New Pinebrook songs)		AA235024	1936-12-01	R337370	1964-04-01	Wendell P. Loveless|A						LOVELESS, WENDELL P. The riches of God. By Wendell P. Loveless & Fred Napp. (In New Pinebrook songs) © 1Dec36; AA235024. Wendell P. Loveless (A); 1Apr64; R337370.
18	1A	1	140	LOVELESS, WENDELL P.	The sunshine of heaven. By Wendell P. Loveless & Edward Holt. (In New Pinebrook songs)		AA235024	1936-12-01	R337369	1964-04-01	Wendell P. Loveless|A						LOVELESS, WENDELL P. The sunshine of heaven. By Wendell P. Loveless & Edward Holt. (In New Pinebrook songs) © 1Dec36; AA235024. Wendell P. Loveless (A); 1Apr64; R337369.
18	1A	1	140	LOVELESS, WENDELL P.	There's joy in following Jesus. (In New Pinebrook songs)		AA235024	1936-12-01	R336529	1964-04-01	Wendell P. Loveless|A						LOVELESS, WENDELL P. There's joy in following Jesus. (In New Pinebrook songs) © 1Dec36; AA235024. Wendell P. Loveless (A); 1Apr64; R336529.
18	1A	1	140	LOVELESS, WENDELL P.	Trust Him all the time. (In New Pinebrook songs)		AA235024	1936-12-01	R336530	1964-04-01	Wendell P. Loveless|A						LOVELESS, WENDELL P. Trust Him all the time. (In New Pinebrook songs) © 1Dec36; AA235024. Wendell P. Loveless (A); 1Apr64; R336530.
18	1A	1	140	LOVEMAN, SAMUEL.	The hermaphrodite and other poems.		A91486	1936-01-20	R328994	1964-01-03	Samuel Loveman|A						LOVEMAN, SAMUEL. The hermaphrodite and other poems. © 20Jan36; A91486. Samuel Loveman (A); 3Jan64; R328994.
18	1A	1	140	LOVETTE, LELAND P.	Naval customs, traditions and usage. NM: revisions.		A94469	1936-04-16	R331440	1964-02-10	United States Naval Institute|PWH						LOVETTE, LELAND P. Naval customs, traditions and usage. NM: revisions. © 16Apr36; A94469. United States Naval Institute (PWH); 10Feb64; R331440.
18	1A	1	141	LOWIE, R. K., ed.	Essays in anthropology. Presented to A. L. Kroeber in celebration of his sixtieth birthday.		A96097	1936-06-04	R335382	1964-03-26	Luella Cole Lowie|W						LOWIE, R. K., ed. Essays in anthropology. Presented to A. L. Kroeber in celebration of his sixtieth birthday. © 4Jun36; A96097. Luella Cole Lowie (W); 26Mar64; R335382.
18	1A	1	141	LUDWIG, EMIL.	The Davos murder. Translated by Eden & Cedar Paul.		A101280	1936-12-09	R339816	1964-06-19	Viking Press, Inc.|PWH						LUDWIG, EMIL. The Davos murder. Translated by Eden & Cedar Paul. © 9Dec36; A101280. Viking Press, Inc. (PWH); 19Jun64; R339816.
18	1A	1	141	LUKOWITZ, JOSEPH J.	55 new tin can projects.		A94270	1936-04-02	R334382	1964-03-30	Joseph J. Lukowitz|A						LUKOWITZ, JOSEPH J. 55 new tin can projects. © 2Apr36; A94270. Joseph J. Lukowitz (A); 30Mar64; R334382.
18	1A	1	141	LUMMUS, HENRY T.	The trial Judge.		A105418	1937-03-20	R335102	1964-04-06	Foundation Press, Inc.|PWH						LUMMUS, HENRY T. The trial Judge. © 20Mar37; A105418. Foundation Press, Inc. (PWH); 6Apr64; R335102.
18	1A	1	141	LUSHINGTON, FRANKLIN.	Pigeon Hoo.		A90955	1936-02-24	R331205	1964-02-03	Franklin Lushington|A						LUSHINGTON, FRANKLIN. Pigeon Hoo. © 24Feb36; A90955. Franklin Lushington (A); 3Feb64; R331205.
18	1A	1	141	LUTZ, E. G.	Practical course in memory drawing.		A92341	1936-02-18	R328964	1963-12-30	Royd C. Lutz|E						LUTZ, E. G. Practical course in memory drawing. © 18Feb36; A92341. Royd C. Lutz (E); 30Dec63; R328964.
18	1A	1	141	LYAUTEY, LOUIS HUBERT.	Vers Le Maroc.		AF35701	1937-04-13	R337517	1964-05-07	Pierre Lyautey|NK						LYAUTEY, LOUIS HUBERT. Vers Le Maroc. © 13Apr37; AF35701. Pierre Lyautey (NK); 7May64; R337517.
18	1A	1	141	LYMAN, MARY ELY.	The Christian epic; a study of the New Testament literature.		A92947	1936-04-09	R333129	1964-02-26	Mary Ely Lyman|A						LYMAN, MARY ELY. The Christian epic; a study of the New Testament literature. © 9Apr36; A92947. Mary Ely Lyman (A); 26Feb64; R333129.
18	1A	1	141	LYNCH, PATRICIA.	The donkey goes visiting; the story of an island holiday. Illustrated by George Altendorf.		A97093	1936-07-20	R338366	1964-05-25	Patricia Lynch|A						LYNCH, PATRICIA. The donkey goes visiting; the story of an island holiday. Illustrated by George Altendorf. © 20Jul36; A97093. Patricia Lynch (A); 25May64; R338366.
