volume	part	number	page	author	title	book	oreg	odat	id	rdat	claimants	previous	new_matter	see_also_ren	see_also_reg	notes	full_text
22	1A	1	1	ABBOT, LAWRENCE.	Approach to music.		A146763	1940-10-28	R436693	1968-05-21	Lawrence Abbot|A						ABBOT, LAWRENCE. Approach to music. © 28Oct40; A146763. Lawrence Abbot (A); 21May68; R436693.
22	1A	1	1	ABBOTT, ARTHUR L.	National Electrical Code handbook. 5th ed. Based on the 1940 ed. of the National Electrical Code.		A148320	1940-12-12	R433761	1968-04-22	Alice Louise Abbott|C						ABBOTT, ARTHUR L. National Electrical Code handbook. 5th ed. Based on the 1940 ed. of the National Electrical Code. © 12Dec40; A148320. Alice Louise Abbott (C); 22Apr68; R433761.
22	1A	1	1	ABBOTT, JANE.	Clo. Illustrated by Herman Fay, Jr.		A143982	1940-08-27	R433081	1968-04-03	Frank A. Abbott|C						ABBOTT, JANE. Clo. Illustrated by Herman Fay, Jr. © 27Aug40; A143982. Frank A. Abbott (C); 3Apr68; R433081.
22	1A	1	1		ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Cumulative pamphlet. Nov40.		A146837	1940-11-04	R425908	1968-01-05	West Pub. Co. & Lawyers Co-operative Pub. Co.|PWH						ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Cumulative pamphlet. © West Pub. Co. & Lawyers Co-operative Pub. Co. (PWH) Nov40. © 4Nov40; A146837. 5Jan68; R425908.
22	1A	1	1		ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Cumulative pamphlet. Jan41.		A149892	1941-01-24	R432690	1968-04-01	West Pub. Co. & Lawyers Co-operative Pub. Co.|PWH						ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Cumulative pamphlet. © West Pub. Co. & Lawyers Co-operative Pub. Co. (PWH) Jan41. © 24Jan41; A149892. 1Apr68; R432690.
22	1A	1	1		ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Cumulative pamphlet. Apr41.		A152628	1941-04-10	R438313	1968-07-02	West Pub. Co. & Lawyers Co-operative Pub. Co.|PWH						ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Cumulative pamphlet. © West Pub. Co. & Lawyers Co-operative Pub. Co. (PWH) Apr41. © 10Apr41; A152628. 2Jul68; R438313.
22	1A	1	1		ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. 1940 cumulative annual pocket part. Vol. 1-41.		A144982	1940-10-01	R425935	1968-01-05	West Pub. Co. & Lawyers Co-operative Pub. Co.|PWH						ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. 1940 cumulative annual pocket part. Vol. 1-41. © 1Oct40; A144982. West Pub. Co. & Lawyers Co-operative Pub. Co. (PWH); 5Jan68; R425935.
22	1A	1	2	ABERNETHY, THOMAS PERKINS.	Three Virginia frontiers.		A150823	1940-12-31	R428153	1968-02-02	Thomas P. Abernethy|A						ABERNETHY, THOMAS PERKINS. Three Virginia frontiers. © 31Dec40; A150823. Thomas P. Abernethy (A); 2Feb68; R428153.
22	1A	1	2	ABNEY, LOUISE.	This way to better speech, by Louise Abney & Dorothy Miniace.		A143405	1940-06-28	R430310	1968-02-29	Louise Abney & Dorothy Miniace|A						ABNEY, LOUISE. This way to better speech, by Louise Abney & Dorothy Miniace. © 28Jun40; A143405. Louise Abney & Dorothy Miniace (A); 29Feb68; R430310.
22	1A	1	2	ABNEY, LOUISE.	This way to better speech; teacher's manual. By Louise Abney & Dorothy Miniace.		A143403	1940-06-28	R430308	1968-02-29	Louise Abney & Dorothy Miniace|A						ABNEY, LOUISE. This way to better speech; teacher's manual. By Louise Abney & Dorothy Miniace. © 28Jun40; A143403. Louise Abney & Dorothy Miniace (A); 29Feb68; R430308.
22	1A	1	2	ACKERMAN, IRVING C.	Your dog as a hobby, by Irving C. Ackerman & Kyle Onstott.		A145893	1940-10-16	R434856	1968-05-01	Irving C. Ackerman|A						ACKERMAN, IRVING C. Your dog as a hobby, by Irving C. Ackerman & Kyle Onstott. © 16Oct40; A145893. Irving C. Ackerman (A); 1May68; R434856.
22	1A	1	2	ADAMIC, LOUIS.	From Bohemia, Ma and Pa Karas. (In Survey graphic, Oct. 1940)		B470443	1940-10-01	R427338	1968-01-18	Stane Adamic|NK						ADAMIC, LOUIS. From Bohemia, Ma and Pa Karas. (In Survey graphic, Oct. 1940) © 1Oct40; B470443. Stane Adamic (NK); 18Jan68; R427338.
22	1A	1	2	ADAMIC, LOUIS.	From many lands.		A145906	1940-10-16	R429899	1968-02-23	Stane Adamic|NK						ADAMIC, LOUIS. From many lands. © 16Oct40; A145906. Stane Adamic (NK); 23Feb68; R429899.
22	1A	1	2	ADAMIC, LOUIS.	The old alien by the kitchen window. (In Saturday evening post, July 6. 1940)		B459657	1940-07-02	R427353	1968-01-18	Stane Adamic|NK						ADAMIC, LOUIS. The old alien by the kitchen window. (In Saturday evening post, July 6. 1940) © 2Jul40; B459657. Stane Adamic (NK); 18Jan68; R427353.
22	1A	1	3	ADAMS, FRANK L.	Homespun.		AA360502	1941-02-12	R432858	1968-03-29	Frank L. Adams|A						ADAMS, FRANK L. Homespun. © 12Feb41; AA360502. Frank L. Adams (A); 29Mar68; R432858.
22	1A	1	4	ADCOCK, SIR FRANK EZRA.	The Roman art of war under the Republic. (Martin classical lectures, v.8)		A140839	1940-06-07	R426274	1968-01-11	Sir Frank Ezra Adcock|A						ADCOCK, SIR FRANK EZRA. The Roman art of war under the Republic. (Martin classical lectures, v.8) © 7Jun40; A140839. Sir Frank Ezra Adcock (A); 11Jan68; R426274.
22	1A	1	4	ADDAMS, CHARLES.	Blunt instruments, department store information booth. (In The New Yorker, May 17, 1941)		B498504	1941-05-15	R438459	1968-06-28	Charles Addams|A						ADDAMS, CHARLES. Blunt instruments, department store information booth. (In The New Yorker, May 17, 1941) © 15May41; B498504. Charles Addams (A); 28Jun68; R438459.
22	1A	1	4	ADDAMS, CHARLES.	Boy Scouts practicing making knots, one of them is making a hangman's noose. (In The New Yorker, Apr. 26, 1941)		B496143	1941-04-24	R438458	1968-06-28	Charles Addams|A						ADDAMS, CHARLES. Boy Scouts practicing making knots, one of them is making a hangman's noose. (In The New Yorker, Apr. 26, 1941) © 24Apr41; B496143. Charles Addams (A); 28Jun68; R438458.
22	1A	1	4	ADDAMS, CHARLES.	Funny-business men. (In Collier's. Feb. 1, 1941)		B485238	1941-01-24	R433243	1968-04-08	Charles Addams|A						ADDAMS, CHARLES. Funny-business men. (In Collier's. Feb. 1, 1941) © 24Jan41; B485238. Charles Addams (A); 8Apr68; R433243.
22	1A	1	4	ADDAMS, CHARLES.	He wants to know if he may make a small sacrifice in front of it. (In The New Yorker, Mar. 29, 1941)		B492387	1941-03-27	R438455	1968-06-28	Charles Addams|A						ADDAMS, CHARLES. He wants to know if he may make a small sacrifice in front of it. (In The New Yorker, Mar. 29, 1941) © 27Mar41; B492387. Charles Addams (A); 28Jun68; R438455.
