volume	part	number	page	author	title	book	oreg	odat	id	rdat	claimants	previous	new_matter	see_also_ren	see_also_reg	notes	full_text
19	1A	1	1		THE A. L. A. GREEN BOOK.		A110566	1937-04-01	R354758	1965-02-01	Lawton V. Crocker|A						THE A. L. A. GREEN BOOK. © 1Apr37; A110566. Lawton V. Crocker (A); 1Feb65; R354758.
19	1A	1	1	ABBOTT, ARTHUR L.	National electrical code handbook. 4th ed. Based on the 1937 ed. of the national electrical code.		A112491	1937-12-08	R355172	1965-01-29	Alice Louise Abbott|C						ABBOTT, ARTHUR L. National electrical code handbook. 4th ed. Based on the 1937 ed. of the national electrical code. © 8Dec37; A112491. Alice Louise Abbott (C); 29Jan65; R355172.
19	1A	1	1	ABBOTT, AUSTIN.	Abbott on facts. 5th ed., by P. W. Viesselman.		A105566	1937-04-16	R358664	1965-04-02	Lawyers Co-operative Pub. Co.|PCW						ABBOTT, AUSTIN. Abbott on facts. 5th ed., by P. W. Viesselman. © 16Apr37; A105566. Lawyers Co-operative Pub. Co. (PCW); 2Apr65; R358664.
19	1A	1	1	ABBOTT, EDITH.	Some American pioneers in social welfare; select documents with editorial notes. NM: compilation & editorial notes.		A105852	1937-04-30	R353721	1965-01-18	Overland National Bank|E						ABBOTT, EDITH. Some American pioneers in social welfare; select documents with editorial notes. NM: compilation & editorial notes. © 30Apr37; A105852. Overland National Bank (E); 18Jan65; R353721.
19	1A	1	1	ABBOTT, JANE.	Angels may weep.		A110409	1937-10-01	R361080	1965-05-11	Frank A. Abbott|C						ABBOTT, JANE. Angels may weep. © 1Oct37; A110409. Frank A. Abbott (C); 11May65; R361080.
19	1A	1	1	ABBOTT, JANE.	A row of stars. Illustrated by Ruth King.		A107600	1937-06-22	R356295	1965-02-09	Frank A. Abbott|C						ABBOTT, JANE. A row of stars. Illustrated by Ruth King. © 22Jun37; A107600. Frank A. Abbott (C); 9Feb65; R356295.
19	1A	1	1		ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Cumulative quarterly pamphlet. Feb38.		A116079	1938-02-04	R359203	1965-04-05	West Pub. Co. & Lawyers Co-operative Pub. Co.|PWH						ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Cumulative quarterly pamphlet. © West Pub. Co. & Lawyers Co-operative Pub. Co. (PWH) Feb38. © 4Feb38; A116079. 5Apr65; R359203.
19	1A	1	1		ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. 1937 cumulative pocket parts for volumes 1-40.		A113554	1937-12-27	R352465	1965-01-08	West Pub. Co. & Lawyers Co-operative Pub. Co.|PWH						ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. 1937 cumulative pocket parts for volumes 1-40. © 27Dec37; A113554. West Pub. Co. & Lawyers Co-operative Pub. Co. (PWH); 8Jan65; R352465.
19	1A	1	2	ABRAHAM, J. JOHNSTON.	Leaves from a surgeon's case-book. By James Harpole, pseud.		AI-23295	1937-10-28	R362313	1965-05-26	Lilian Johnston Abraham|W||Mrs. J. L. J. Martin|C						ABRAHAM, J. JOHNSTON. Leaves from a surgeon's case-book. By James Harpole, pseud. © 28Oct37, AI-23295; 20Jan38, A114135. Lilian Johnston Abraham (W) & Mrs. J. L. J. Martin (C); 26May65; R362313.
19	1A	1	2	ABRAHAM, J. JOHNSTON.	Leaves from a surgeon's case-book. By James Harpole, pseud.		A114135	1938-01-20	R362313	1965-05-26	Lilian Johnston Abraham|W||Mrs. J. L. J. Martin|C						ABRAHAM, J. JOHNSTON. Leaves from a surgeon's case-book. By James Harpole, pseud. © 28Oct37, AI-23295; 20Jan38, A114135. Lilian Johnston Abraham (W) & Mrs. J. L. J. Martin (C); 26May65; R362313.
19	1A	1	2	ADAIR, DOUGLASS.	The power to govern, the Constitution then and now. By Douglass Adair & Walton H. Hamilton.		A105570	1937-04-16	R355015	1965-01-29	Douglass Adair|A						ADAIR, DOUGLASS. The power to govern, the Constitution then and now. By Douglass Adair & Walton H. Hamilton. © 16Apr37; A105570. Douglass Adair (A); 29Jan65; R355015.
19	1A	1	2	ADAIR, FRED LYMAN, ed.	Maternal care, the principles of antepartum, intrapartum, and postpartum care for the practitioner of obstetrics.		A107235	1937-06-01	R362652	1965-06-01	Fred L. Adair|A						ADAIR, FRED LYMAN, ed. Maternal care, the principles of antepartum, intrapartum, and postpartum care for the practitioner of obstetrics. © 1Jun37; A107235. Fred L. Adair (A); 1Jun65; R362652.
19	1A	1	2	ADAM, RUTH.	War on Saturday week.		AI-22677	1937-01-25	R353372	1965-01-05	Ruth Adam|Mrs. Kenneth Adam|||A						ADAM, RUTH. War on Saturday week. © 25Jan37, AI-22677; 25Jun37, A107564. Ruth Adam (Mrs. Kenneth Adam) (A); 5Jan65; R353372.
19	1A	1	2	ADAM, RUTH.	War on Saturday week.		A107564	1937-06-25	R353372	1965-01-05	Ruth Adam|Mrs. Kenneth Adam|||A						ADAM, RUTH. War on Saturday week. © 25Jan37, AI-22677; 25Jun37, A107564. Ruth Adam (Mrs. Kenneth Adam) (A); 5Jan65; R353372.
19	1A	1	2	ADAMS, EUSTACE L.	War wings. Illus. by J. Clemens Gretter.		A113063	1937-12-20	R354115	1965-01-21	Eustace L. Adams|A						ADAMS, EUSTACE L. War wings. Illus. by J. Clemens Gretter. © 20Dec37; A113063. Eustace L. Adams (A); 21Jan65; R354115.
19	1A	1	2	ADAMS, HERBERT.	The owl, by Jonathan Gray, pseud.		AI-22872	1937-04-30	R356233	1965-02-19	Herbert Louis Adams|C						ADAMS, HERBERT. The owl, by Jonathan Gray, pseud. © 30Apr37, AI-22872; 27Aug37, A108719. Herbert Louis Adams (C); 19Feb65; R356233.
