entry_id	volume	part	number	page	author	title	oreg	odat	id	rdat	claimants	previous	new_matter	see_also_ren	see_also_reg	notes	full_text
814598ae-d282-511c-8482-f9bf557509fa	26	1	1	1		A.L.R. CUMULATIVE INDEX-DIGEST. Vol.5, covering v.126-150.	A183343	1944-10-05	R525069	1972-03-16	Lawyers Co-operative Pub. Co. & Bancroft-Whitney Co.|PWH						A.L.R. CUMULATIVE INDEX-DIGEST. Vol.5, covering v.126-150. © 5Oct44; A183343. Lawyers Co-operative Pub. Co. & Bancroft-Whitney Co. (PWH); 16Mar72; R525069.
d9d5a14c-d054-5c6a-922d-409b0846406e	26	1	1	1		A.L.R. CUMULATIVE INDEX-DIGEST. Vol.151-153.	AA474409	1944-12-29	R525082	1972-03-16	Lawyers Co-operative. Pub. Co. & Bancroft-Whitney Co.|PWH						A.L.R. CUMULATIVE INDEX-DIGEST. Vol.151-153. © 29Dec44; AA474409. Lawyers Co-operative. Pub. Co. & Bancroft-Whitney Co. (PWH); 16Mar72; R525082.
0e3214ac-0e36-5727-828b-fe5c5a5464b0	26	1	1	1		A.L.R. CUMULATIVE INDEX TO ANNOTATIONS AND DIGEST FOR CASES. Vol.151-153.	AA474409	1944-12-29	R525082	1972-03-16	Lawyers Co-operative Pub. Co. & Bancroft-Whitney Co.|PWH						A.L.R. CUMULATIVE INDEX TO ANNOTATIONS AND DIGEST FOR CASES. Vol.151-153. © 29Dec44; AA474409. Lawyers Co-operative Pub. Co. & Bancroft-Whitney Co. (PWH); 16Mar72; R525082.
b35afdf7-eeb5-568e-acd4-6576d8f55475	26	1	1	1	ABBETT, ROBERT W.	Engineering contracts and specifications.	A185390	1945-01-08	R523485	1972-01-17	Robert W. Abbett|A						ABBETT, ROBERT W. Engineering contracts and specifications. © 8Jan45; A185390. Robert W. Abbett (A); 17Jan72; R523485.
7c29cdd6-68df-5a66-afe1-00185caaa359	26	1	1	1		ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Cumulative pamphlet. Dec44.	AA473529	1944-12-26	R521675	1972-01-20	West Pub. Co. & Lawyers Co-operative Pub. Co.|PWH						ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Cumulative pamphlet. © West Pub. Co. & Lawyers Co-operative Pub. Co. (PWH) Dec44. © 26Dec44; AA473529. 20Jan72; R521675.
cbdd41a2-fe81-594f-9b4a-114c1e03640b	26	1	1	1		ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Vol.1, 40-42. 1944 cumulative annual pocket part.	AA478057	1944-10-30	R521678	1972-01-20	West Pub. Co. & Lawyers Co-operative Pub. Co.|PWH						ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Vol.1, 40-42. 1944 cumulative annual pocket part. © 30Oct44; AA478057. West Pub. Co. & Lawyers Co-operative Pub. Co. (PWH); 20Jan72; R521678.
97d68395-abc1-5f3c-868e-b9d34d3fac35	26	1	1	1		ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION, 1944. Vol.1-8. Cumulative supplement, 1929-1944.	A184307	1944-10-30	R521692	1972-01-20	West Pub. Co. & Lawyers Co-operative Pub. Co.|PWH						ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION, 1944. Vol.1-8. Cumulative supplement, 1929-1944. © 30Oct44; A184307. West Pub. Co. & Lawyers Co-operative Pub. Co. (PWH); 20Jan72; R521692.
a6f5f302-4e6f-5a74-a5b7-5dc913ce53fd	26	1	1	2	ABDU'L-BAHA.	Will and testament of 'Abdu'l-Baha. Shoghi Rabbani, translator.	AA475143	1944-12-15	R526995	1972-04-21	National Spiritual Assembly of the Baha'is of the United States of America|PWH						ABDU'L-BAHA. Will and testament of 'Abdu'l-Baha. Shoghi Rabbani, translator. © 15Dec44; AA475143. National Spiritual Assembly of the Baha'is of the United States of America (PWH); 21Apr72; R526995.
202cbc6d-4336-5d9f-bb0f-19225330aecc	26	1	1	2	ACADEMY OF POLITICAL SCIENCE, NEW YORK.	Shaping the economic future. Edited by John A. Krout. (Proceedings of the Academy of Political Science, v.21, no. 2, Jan. 1945)	AA472749	1944-12-29	R522941	1972-02-10	Academy of Political Science|PWH						ACADEMY OF POLITICAL SCIENCE, NEW YORK. Shaping the economic future. Edited by John A. Krout. (Proceedings of the Academy of Political Science, v.21, no. 2, Jan. 1945) © 29Dec44; AA472749. Academy of Political Science (PWH); 10Feb72; R522941.
a9174dad-c455-56b8-ac40-340ab898df39	26	1	1	2		ACQUIRING SPANISH; a text for beginners, by Arturo L. Campa (Arthur L. Campa), Vera Rogers Maxwell, Pedro A. Cebollero & Frances Hagood.	A181368	1944-06-20	R524736	1972-03-07	Arthur L. Campa, Vera Rogers Maxwell & Pedro A. Cebollero|A						ACQUIRING SPANISH; a text for beginners, by Arturo L. Campa (Arthur L. Campa), Vera Rogers Maxwell, Pedro A. Cebollero & Frances Hagood. © 20Jun44; A181368. Arthur L. Campa, Vera Rogers Maxwell & Pedro A. Cebollero (A); 7Mar72; R524736.
25035757-7337-5948-8b1b-1fb06db1560f	26	1	1	2	ADAMIC, LOUIS.	They believed in liberty: Americans from Greece. (In Woman's day, July 1944)	B635550	1944-06-10	R530392	1972-06-05	Stan Adamic|NK						ADAMIC, LOUIS. They believed in liberty: Americans from Greece. (In Woman's day, July 1944) © 10Jun44; B635550. Stan Adamic (NK); 5Jun72; R530392.
47fa63dd-0412-5bbc-929e-d7cb64f7df23	26	1	1	2	ADAMIC, LOUIS.	They believed in liberty: Americans from Ireland. (In Woman's day, Sept. 1944)	B642672	1944-08-10	R530394	1972-06-05	Louis Adamic|NK						ADAMIC, LOUIS. They believed in liberty: Americans from Ireland. (In Woman's day, Sept. 1944) © 10Aug44; B642672. Louis Adamic (NK); 5Jun72; R530394. (See also Adamic, Louis; 7Aug72; R533831)
0b214dae-482c-528e-97a9-147eeb6c7b85	26	1	1	2	ADAMIC, LOUIS.	They believed in liberty: Americans from Poland. (In Woman's day, Aug. 1944)	B638795	1944-07-10	R530393	1972-06-05	Stan Adamic|NK						ADAMIC, LOUIS. They believed in liberty: Americans from Poland. (In Woman's day, Aug. 1944) © 10Jul44; B638795. Stan Adamic (NK); 5Jun72; R530393.
7c683399-2e5c-565d-a86a-b2e738e41988	26	1	1	3	ADAMS, CLEVE F.	The evil star, by John Spain, pseud.	A180018	1944-04-12	R526165	1972-03-30	Warren F. Adams|C						ADAMS, CLEVE F. The evil star, by John Spain, pseud. © 12Apr44; A180018. Warren F. Adams (C); 30Mar72; R526165.
92fc8599-0dc4-5908-bc74-8b86f826d6e9	26	1	1	3	ADAMS, JAMES TRUSLOW.	America's world backgrounds, by James Truslow Adams & George Earl Freeland. NM: p. 138-146.	A179586	1944-03-06	R524596	1972-03-06	Kathryn Seely Adams|W						ADAMS, JAMES TRUSLOW. America's world backgrounds, by James Truslow Adams & George Earl Freeland. NM: p. 138-146. © 6Mar44; A179586. Kathryn Seely Adams (W); 6Mar72; R524596.
9580af31-798f-563e-8f12-60fd3978d75d	26	1	1	3	ADAMSON, HAROLD.	Bring on the girls. Words by Harold Adamson.	A5-135834	1945-02-09	R524510	1972-03-17	Famous Music Corp.|PWH						ADAMSON, HAROLD. Bring on the girls. Words by Harold Adamson. © 9Feb45; A5-135834. Famous Music Corp. (PWH); 17Mar72; R524510.
2e671d01-516a-5efc-922e-5f3fb443ee76	26	1	1	4	ADAMSON, HAROLD.	How would you like to take my picture? Words by Harold Adamson.	A5-135832	1945-02-09	R524508	1972-03-17	Famous Music Corp.|PWH						ADAMSON, HAROLD. How would you like to take my picture? Words by Harold Adamson. © 9Feb45; A5-135832. Famous Music Corp. (PWH); 17Mar72; R524508.
6dcff6e0-20e9-5886-8418-2fcdb5be564c	26	1	1	4	ADAMSON, HAROLD.	I'm gonna hate myself in the morning. Words by Harold Adamson.	A5-135835	1945-02-09	R524511	1972-03-17	Famous Music Corp.|PWH						ADAMSON, HAROLD. I'm gonna hate myself in the morning. Words by Harold Adamson. © 9Feb45; A5-135835. Famous Music Corp. (PWH); 17Mar72; R524511.
989d0256-40f9-5f2c-ab0c-0fbfede83862	26	1	1	4	ADAMSON, HAROLD.	Uncle Sammy hit Miami. Words by Harold Adamson.	A5-135833	1945-02-09	R524509	1972-03-17	Famous Music Corp.|PWH						ADAMSON, HAROLD. Uncle Sammy hit Miami. Words by Harold Adamson. © 9Feb45; A5-135833. Famous Music Corp. (PWH); 17Mar72; R524509.
6e78e95d-93fe-5f3b-ab53-29645c91a7b5	26	1	1	4	ADDIS, HUGH.	Dark voyage.	A181852	1944-07-18	R531191	1972-06-08	Hugh Addis|A						ADDIS, HUGH. Dark voyage. © 18Jul44; A181852. Hugh Addis (A); 8Jun72; R531191.
dcf122b2-ed0b-537f-bace-d44f3c306c2f	26	1	1	4	AIKEN, CONRAD.	A comprehensive anthology of American poetry. NM: additions & revisions.	A186538	1945-02-20	R529098	1972-04-14	Random House, Inc.|PWH						AIKEN, CONRAD. A comprehensive anthology of American poetry. NM: additions & revisions. © 20Feb45; A186538. Random House, Inc. (PWH); 14Apr72; R529098.
726d4a73-e59c-5b16-a6cd-008cb3378e02	26	1	1	4	AIKEN, CONRAD.	Twentieth-century American poetry. Edited & with a pref. by Conrad Aiken. NM: pref.	A186846	1945-03-20	R529100	1972-04-14	Random House, Inc.|PWH						AIKEN, CONRAD. Twentieth-century American poetry. Edited & with a pref. by Conrad Aiken. NM: pref. © 20Mar45; A186846. Random House, Inc. (PWH); 14Apr72; R529100.
86c08d9a-e6c1-5f6e-9e2e-6d4d473265c1	26	1	1	4	AKINS, H. E.	Treatise on the military band. NM: revisions.	A186009	1945-02-02	R523189	1972-02-16	Boosey & Hawkes, Inc.|PWH						AKINS, H. E. Treatise on the military band. NM: revisions. © 2Feb45; A186009. Boosey & Hawkes, Inc. (PWH); 16Feb72; R523189.
a51052d4-92cd-5c84-a740-76f2705ed2d8	26	1	1	4	ALABAMA. SUPREME COURT.	Report of cases argued and determined in the Supreme Court of Alabama. Noble H. Seay, reporter of decisions. Vol. 245.	A183835	1944-10-07	R521680	1972-01-20	State of Alabama|PWH						ALABAMA. SUPREME COURT. Report of cases argued and determined in the Supreme Court of Alabama. Noble H. Seay, reporter of decisions. © State of Alabama (PWH) Vol. 245. © 7Oct44; A183835. 20Jan72; R521680.
f5c9c655-94df-5924-aad2-0e07388bf8fa	26	1	1	4	ALARCON, PEDRO ANTONIO DE.	The scandal. Translated from the Spanish by Philip H. Riley & Hubert James Tunney. NM: translation.	A188082	1945-05-21	R530423	1972-06-05	Alfred A. Knopf, Inc.|PWH						ALARCON, PEDRO ANTONIO DE. The scandal. Translated from the Spanish by Philip H. Riley & Hubert James Tunney. NM: translation. © 21May45; A188082. Alfred A. Knopf, Inc. (PWH); 5Jun72; R530423.
72739295-8051-5032-b85c-e45da1c38d1c	26	1	1	4	ALDEN, JOHN RICHARD.	John Stuart and the southern colonial frontier; a study of Indian relations, war, trade, and land problems in the southern wilderness, 1754-1775.	A180969	1944-05-19	R523534	1972-02-17	John Richard Alden|A						ALDEN, JOHN RICHARD. John Stuart and the southern colonial frontier; a study of Indian relations, war, trade, and land problems in the southern wilderness, 1754-1775. © 19May44; A180969. John Richard Alden (A); 17Feb72; R523534.
a247bfa4-dadb-511d-a629-e5ffff531fe0	26	1	1	4													ALLINGHAM, MARGERY. Pearls before swine. Pub. abroad as Coroner's pidgin. © 26Mar45, AI-28966 (entered under British Proclamation of 10Mar44); 3May45, A189193. Philip Youngman Carter (Wr); 25May72; R529760.
fe702d5c-a07d-5750-8fcc-a08a384cb60e	26	1	1	5	ALMEDINGEN, E. M.	Dasha.	A187200	1945-04-12	R527345	1972-04-17	E. M. Almedingen|A						ALMEDINGEN, E. M. Dasha. © 12Apr45; A187200. E. M. Almedingen (A); 17Apr72; R527345.
50301737-0d8e-543d-8c15-e3f179f94a9e	26	1	1	5	ALSOP, MARCELLE C. MICHELIN.	Loyse Moynel, by Marcelle Michelin. (In Les Oeuvres nouvelles, v.5)	AA34911	1945-04-10	R527813	1972-04-24	Marcelle C. Alsop|A						ALSOP, MARCELLE C. MICHELIN. Loyse Moynel, by Marcelle Michelin. (In Les Oeuvres nouvelles, v.5) © 10Apr45; AA34911. Marcelle C. Alsop (A); 24Apr72; R527813.
ea3f1760-8304-5553-a911-5527e1ebfa89	26	1	1	5	ALSOP, MARCELLE C. MICHELIN.	Les riches heures; contes et nouvelles au temps de Jehanne d'Arc et de Loys XI, by Marcelle Michelin. Avant propos de Gustave Cohen.	AA455669	1944-05-11	R521149	1972-01-10	Marcelle Michelin|Mrs. Robert J. Alsop|||A						ALSOP, MARCELLE C. MICHELIN. Les riches heures; contes et nouvelles au temps de Jehanne d'Arc et de Loys XI, by Marcelle Michelin. Avant propos de Gustave Cohen. © 11May44; AA455669. Marcelle Michelin (Mrs. Robert J. Alsop) (A); 10Jan72; R521149.
38bacb74-e999-540e-8d10-ec030ea043fb	26	1	1	5	AMERICAN BANKERS ASSN.	Key to numerical system of the American Bankers Association. May 1944. Rand McNally & Co., compiler. 26th ed.	A181862	1944-06-14	R527450	1972-04-24	American Bankers Assn.|PWH						AMERICAN BANKERS ASSN. Key to numerical system of the American Bankers Association. May 1944. Rand McNally & Co., compiler. 26th ed. © 14Jun44; A181862. American Bankers Assn. (PWH); 24Apr72; R527450.
591edc78-7806-59d1-bbfc-0ffa348cf894	26	1	1	5		AMERICAN FEDERAL TAX REPORTS. Vol. 31.	A183929	1944-10-21	R521681	1972-01-20	West Pub. Co.|PWH						AMERICAN FEDERAL TAX REPORTS. © West Pub. Co. (PWH) Vol. 31. © 21Oct44; A183929. 20Jan72; R521681.
87dd1771-1c58-5019-8473-c442d6201a80	26	1	1	5		AMERICAN ISSUES. Vol.1: The social record. Edited by Willard Thorp, Merle Curti, Carlos Baker & others. 2d ed., enl. ed.	A181799	1944-06-10	R521332	1972-02-02	Merle Curti, Carlos Baker & Willard Thorp|A						AMERICAN ISSUES. Vol.1: The social record. Edited by Willard Thorp, Merle Curti, Carlos Baker & others. 2d ed., enl. ed. © 10Jun44; A181799. Merle Curti, Carlos Baker & Willard Thorp (A); 2Feb72; R521332.
2989de9a-4d88-5b5c-8772-f49158d15ba2	26	1	1	5		AMERICAN JURISPRUDENCE. Vol. 50.	A180420	1944-04-29	R524721	1972-03-06	Jurisprudence Publishers, Inc.|PWH						AMERICAN JURISPRUDENCE. © Jurisprudence Publishers, Inc. (PWH) Vol. 50. © 29Apr44; A180420. 6Mar72; R524721.
