entry_id	volume	part	number	page	author	title	oreg	odat	id	rdat	claimants	new_matter	see_also_ren	see_also_reg	notes	full_text
d604ac28-8557-5df1-9743-75e776c8b51b	14	1	1	797	GOUDY, FREDERIC W.	The story of the village type. Introd. by Melbert B. Cary, Jr.	A60517	1933-03-01	R255758	1960-04-06	Mary Flagler Cary|W					GOUDY, FREDERIC W. The story of the village type. Introd. by Melbert B. Cary, Jr. © 1Mar33; A60517. Mary Flagler Cary (W); 6Apr60; R255758.
f8979ad4-cd79-5680-a923-ca5da903e693	14	1	1	797	GOUWENS, TEUNIS E.	The stirred nest.	A59069	1933-01-02	R251208	1960-02-01	Teunis E. Gouwens|A					GOUWENS, TEUNIS E. The stirred nest. © 2Jan33; A59069. Teunis E. Gouwens (A); 1Feb60; R251208.
a78cf631-3933-5527-bec1-8987a25294e6	14	1	1	797	GOWEN, EMMETT.	Hill idyll. (In Scribner's magazine, Dec. 1932)	B174056	1932-11-18	R254648	1960-04-04	Emmett Gowen|A					GOWEN, EMMETT. Hill idyll. (In Scribner's magazine, Dec. 1932) © 18Nov32; B174056. Emmett Gowen (A); 4Apr60; R254648.
7ff728ff-4020-5ac2-aa05-a4e653142ca1	14	1	1	797	GRACE, RICHARD V.	The lost squadron, by Dick Grace.	A49361	1932-03-29	R251560	1960-02-05	Richard V. Grace|A					GRACE, RICHARD V. The lost squadron, by Dick Grace. © 29Mar32; A49361. Richard V. Grace (A); 5Feb60; R251560.
fbae4f76-47aa-5716-a16d-6e137245502d	14	1	1	797			AI17160	1932-09-30	R250583	1960-01-20						GRAEME, BRUCE. The imperfect crime. © 30Sep32, AI-17160; 4Jan33, A60276. Bruce Graeme (A); 20Jan60; R250583.
fbae4f76-47aa-5716-a16d-6e137245502d	14	1	1	797			A60276	1933-01-04	R250583	1960-01-20						GRAEME, BRUCE. The imperfect crime. © 30Sep32, AI-17160; 4Jan33, A60276. Bruce Graeme (A); 20Jan60; R250583.
7ff56859-8c7d-5d18-b7fb-88c512d94b8c	14	1	1	797	GRAHAM, CARROLL.	Kings back to back; Whitey the irrepressible infests Europe, by Carroll & Garrett Graham.	A55818	1932-10-13	R254007	1960-03-21	Carroll Graham & Garrett Graham|A					GRAHAM, CARROLL. Kings back to back; Whitey the irrepressible infests Europe, by Carroll & Garrett Graham. © 13Oct32; A55818. Carroll Graham & Garrett Graham (A); 21Mar60; R254007.
c54787ce-f58a-533d-9d8f-090d284ff8fd	14	1	1	797	GRAHAM, CARROLL.	Only human. By Carroll and Garrett Graham.	A48802	1932-02-25	R249811	1960-01-11	Carroll Graham & Garrett Graham|A					GRAHAM, CARROLL. Only human. By Carroll and Garrett Graham. © 25Feb32; A48802. Carroll Graham & Garrett Graham (A); 11Jan60; R249811.
79e37c78-a4d5-52ba-ade3-41d93be40c80	14	1	1	797	GRAHAM, ELEANOR, comp.	Welcome Christmas; legends, carols, stories, riddles, etc. Illustrated by Priscilla M. Ellingford.	A56760	1932-10-25	R251977	1960-02-08	Eleanor Graham|A					GRAHAM, ELEANOR, comp. Welcome Christmas; legends, carols, stories, riddles, etc. Illustrated by Priscilla M. Ellingford. © 25Oct32; A56760. Eleanor Graham (A); 8Feb60; R251977.
0decbf6d-7953-551d-bf5c-25a2f4a83907	14	1	1	797			AI17246	1932-12-17	R254854	1960-03-31						GRAHAME, KENNETH. The Cambridge book of poetry for children. By Kenneth Grahame & Elspeth Grahame. New ed. © on note on 2d ed. by Elspeth Grahame & unpub. poem, Christmas trees by Kenneth Grahame; 17Dec32, AI-17246; 24Feb33, A60757. Chancellor, Masters & Scholars of the University of Oxford (E of K. Grahame); 31Mar60; R254854.
0decbf6d-7953-551d-bf5c-25a2f4a83907	14	1	1	797			A60757	1933-02-24	R254854	1960-03-31						GRAHAME, KENNETH. The Cambridge book of poetry for children. By Kenneth Grahame & Elspeth Grahame. New ed. © on note on 2d ed. by Elspeth Grahame & unpub. poem, Christmas trees by Kenneth Grahame; 17Dec32, AI-17246; 24Feb33, A60757. Chancellor, Masters & Scholars of the University of Oxford (E of K. Grahame); 31Mar60; R254854.
229197f9-1dea-5ef8-ad6d-4f7c50bc15e3	14	1	1	797	GRATTAN, C. HARTLEY.	What the younger generation thinks. (In North American review, March 1933)	B181259	1933-02-11	R252354	1960-02-16	C. Hartley Grattan|A					GRATTAN, C. HARTLEY. What the younger generation thinks. (In North American review, March 1933) © 11Feb33; B181259. C. Hartley Grattan (A); 16Feb60; R252354.
a5f0183d-8eb8-5365-9d11-80b0c9a2e603	14	1	1	797	GRAVES, HENRY S.	Forest education, by Henry S. Graves & Cedric H. Guise.	A56932	1932-11-01	R257923	1960-06-07	Philip Graves|NK					GRAVES, HENRY S. Forest education, by Henry S. Graves & Cedric H. Guise. © 1Nov32; A56932. Philip Graves (NK); 7Jun60; R257923.
98fe9c12-8c42-582b-aca8-0748a849935a	14	1	1	797	GRAY, CAROLYN E.	Study guide test-book in Anatomy and physiology. 2d ed., completely rev. & rewritten. Based on the textbook of Anatomy and physiology, eighth edition, by Diana C. Kimber & Carolyn E. Gray.	A50555	1932-04-05	R253857	1960-03-17	New York Trust Co.|E					GRAY, CAROLYN E. Study guide test-book in Anatomy and physiology. 2d ed., completely rev. & rewritten. Based on the textbook of Anatomy and physiology, eighth edition, by Diana C. Kimber & Carolyn E. Gray. © 5Apr32; A50555. New York Trust Co. (E); 17Mar60; R253857.
0b94dd35-3e13-5ffb-bf41-b85c02470f23	14	1	1	797	GRAY, WILLIAM S.	Teacher's guidebook for the Elson basic readers. Book 4. By William S. Gray & Edna B. Liek. (Life reading series)	AA108620	1932-11-09	R249373	1959-12-31	Scott, Foresman & Co.|PWH					GRAY, WILLIAM S. Teacher's guidebook for the Elson basic readers. Book 4. By William S. Gray & Edna B. Liek. (Life reading series) © 9Nov32; AA108620. Scott, Foresman & Co. (PWH); 31Dec59; R249373.
8ba5c51e-d07c-53f4-93cc-443166f1fac3	14	1	1	797	GREBER, JOHANNES.	Communication with the spirit world. Translation by George W. Knoblauch.	A58311	1932-11-28	R258320	1960-06-13	Elisabeth Greber|PWH					GREBER, JOHANNES. Communication with the spirit world. Translation by George W. Knoblauch. © 28Nov32; A58311. Elisabeth Greber (PWH); 13Jun60; R258320.
67f6ea67-9bad-5b0f-8619-e3c4dbe55730	14	1	1	797	GREBER, JOHANNES.	Der Verkehr mit der Geisterwelt.	A58146	1932-11-21	R255347	1960-04-08	Elisabeth Greber|W					GREBER, JOHANNES. Der Verkehr mit der Geisterwelt. © 21Nov32; A58146. Elisabeth Greber (W); 8Apr60; R255347.
4b5f5e50-c2b3-5c4c-bf79-579a79cef10f	14	1	1	797	GREEN, PAUL.	The laughing pioneer.	A56476	1932-09-01	R257556	1960-05-26	Paul Green|A					GREEN, PAUL. The laughing pioneer. © 1Sep32; A56476. Paul Green (A); 26May60; R257556.
b8166962-506a-5dba-9408-be8ab3afa67b	14	1	1	798	GREEVER, GARLAND G.	The century handbook of writing, by Garland Greever & Easley S. Jones. 3d ed.	A58745	1933-01-04	R255792	1960-04-19	Garland G. Greever|A||Agnes Law Jacobs|W of E. S. Jones					GREEVER, GARLAND G. The century handbook of writing, by Garland Greever & Easley S. Jones. 3d ed. © 4Jan33; A58745. Garland G. Greever (A) & Agnes Law Jacobs (W of E. S. Jones); 19Apr60; R255792.
318c05f5-4118-5aa0-be08-fda052499229	14	1	1	798	GREGG, JOHN R.	Estudios taquigraficos de rapidez.	A57091	1932-10-29	R255633	1960-04-15	McGraw-Hill Book Co., Inc.|PWH					GREGG, JOHN R. Estudios taquigraficos de rapidez. © 29Oct32; A57091. McGraw-Hill Book Co., Inc. (PWH); 15Apr60; R255633.
36b68bd2-d030-5fd6-87ce-3b1f977f3df2	14	1	1	798	GREGORY, JACKSON.	The house of the opal.	A52608	1932-06-10	R256455	1960-04-28	Roderick Gregory|Brother Leo|||C					GREGORY, JACKSON. The house of the opal. © 10Jun32; A52608. Roderick Gregory (Brother Leo) (C); 28Apr60; R256455.
3f61b261-4b99-54b6-aa93-8a931f684a3c	14	1	1	798	GRENFELL, SIR WILFRED.	Forty years for Labrador.	A58291	1932-11-12	R253294	1960-03-14	Rosamond Grenfell Shaw|C	revisions & additions				GRENFELL, SIR WILFRED. Forty years for Labrador. © on revisions & additions; 12Nov32; A58291. Rosamond Grenfell Shaw (C); 14Mar60; R253294.
ff139171-e109-58f8-9dae-341b28098b13	14	1	1	798	GREW, DAVID.	The sorrel stallion. Illus. by Paul Brown.	A50820	1932-04-08	R252588	1960-02-23	David Grew|A					GREW, DAVID. The sorrel stallion. Illus. by Paul Brown. © 8Apr32; A50820. David Grew (A); 23Feb60; R252588.
41d04426-071d-5107-ba4b-d5ae0889aebf	14	1	1	798	GREY, KATHARINE.	Rolling wheels. Illustrated by Franz Geritz.	A58049	1932-11-18	R258160	1960-06-10	Mrs. Charles Walton|C					GREY, KATHARINE. Rolling wheels. Illustrated by Franz Geritz. © 18Nov32; A58049. Mrs. Charles Walton (C); 10Jun60; R258160.
44824337-1023-577b-86a8-aaeb829ad6aa	14	1	1	798	GREY, ZANE.	The drift fence.	A58765	1933-01-03	R249783	1960-01-08	Elizabeth Zane Grosso, Romer Zane Grey & Loren Zane Grey|C					GREY, ZANE. The drift fence. © 3Jan33; A58765. Elizabeth Zane Grosso, Romer Zane Grey & Loren Zane Grey (C); 8Jan60; R249783.
100c4a63-c7dc-5bf4-9627-903ee0100c77	14	1	1	798	GREY, ZANE.	Thunder mountain. (In Collier's magazine, Oct. 22-Dec. 31, 1932)	B168197	1932-09-30	R250102	1960-01-18	Romer Zane Grey, Elizabeth Grey Grosso & Loren Zane Grey|C					GREY, ZANE. Thunder mountain. (In Collier's magazine, Oct. 22-Dec. 31, 1932) © 30Sep32, B168197; 7Oct32, B168551; 14Oct32, B168938; 24Oct32, B169727; 28Oct32, B170734; 7Nov32, B172265; 11Nov32, B172388; 18Nov32, B172811; 28Nov32, B173354; 5Dec32, B173681; 10Dec32, B175079. Romer Zane Grey, Elizabeth Grey Grosso & Loren Zane Grey (C); 18Jan60; R250102-250104, 250107, R250105-250106, 250108-250112.
100c4a63-c7dc-5bf4-9627-903ee0100c77	14	1	1	798	GREY, ZANE.	Thunder mountain. (In Collier's magazine, Oct. 22-Dec. 31, 1932)	B168551	1932-10-07	R250103	1960-01-18	Romer Zane Grey, Elizabeth Grey Grosso & Loren Zane Grey|C					GREY, ZANE. Thunder mountain. (In Collier's magazine, Oct. 22-Dec. 31, 1932) © 30Sep32, B168197; 7Oct32, B168551; 14Oct32, B168938; 24Oct32, B169727; 28Oct32, B170734; 7Nov32, B172265; 11Nov32, B172388; 18Nov32, B172811; 28Nov32, B173354; 5Dec32, B173681; 10Dec32, B175079. Romer Zane Grey, Elizabeth Grey Grosso & Loren Zane Grey (C); 18Jan60; R250102-250104, 250107, R250105-250106, 250108-250112.
100c4a63-c7dc-5bf4-9627-903ee0100c77	14	1	1	798	GREY, ZANE.	Thunder mountain. (In Collier's magazine, Oct. 22-Dec. 31, 1932)	B168938	1932-10-14	R250104	1960-01-18	Romer Zane Grey, Elizabeth Grey Grosso & Loren Zane Grey|C					GREY, ZANE. Thunder mountain. (In Collier's magazine, Oct. 22-Dec. 31, 1932) © 30Sep32, B168197; 7Oct32, B168551; 14Oct32, B168938; 24Oct32, B169727; 28Oct32, B170734; 7Nov32, B172265; 11Nov32, B172388; 18Nov32, B172811; 28Nov32, B173354; 5Dec32, B173681; 10Dec32, B175079. Romer Zane Grey, Elizabeth Grey Grosso & Loren Zane Grey (C); 18Jan60; R250102-250104, 250107, R250105-250106, 250108-250112.
100c4a63-c7dc-5bf4-9627-903ee0100c77	14	1	1	798	GREY, ZANE.	Thunder mountain. (In Collier's magazine, Oct. 22-Dec. 31, 1932)	B169727	1932-10-24	R250107	1960-01-18	Romer Zane Grey, Elizabeth Grey Grosso & Loren Zane Grey|C					GREY, ZANE. Thunder mountain. (In Collier's magazine, Oct. 22-Dec. 31, 1932) © 30Sep32, B168197; 7Oct32, B168551; 14Oct32, B168938; 24Oct32, B169727; 28Oct32, B170734; 7Nov32, B172265; 11Nov32, B172388; 18Nov32, B172811; 28Nov32, B173354; 5Dec32, B173681; 10Dec32, B175079. Romer Zane Grey, Elizabeth Grey Grosso & Loren Zane Grey (C); 18Jan60; R250102-250104, 250107, R250105-250106, 250108-250112.
100c4a63-c7dc-5bf4-9627-903ee0100c77	14	1	1	798	GREY, ZANE.	Thunder mountain. (In Collier's magazine, Oct. 22-Dec. 31, 1932)	B170734	1932-10-28	R250105	1960-01-18	Romer Zane Grey, Elizabeth Grey Grosso & Loren Zane Grey|C					GREY, ZANE. Thunder mountain. (In Collier's magazine, Oct. 22-Dec. 31, 1932) © 30Sep32, B168197; 7Oct32, B168551; 14Oct32, B168938; 24Oct32, B169727; 28Oct32, B170734; 7Nov32, B172265; 11Nov32, B172388; 18Nov32, B172811; 28Nov32, B173354; 5Dec32, B173681; 10Dec32, B175079. Romer Zane Grey, Elizabeth Grey Grosso & Loren Zane Grey (C); 18Jan60; R250102-250104, 250107, R250105-250106, 250108-250112.
100c4a63-c7dc-5bf4-9627-903ee0100c77	14	1	1	798	GREY, ZANE.	Thunder mountain. (In Collier's magazine, Oct. 22-Dec. 31, 1932)	B172265	1932-11-07	R250106	1960-01-18	Romer Zane Grey, Elizabeth Grey Grosso & Loren Zane Grey|C					GREY, ZANE. Thunder mountain. (In Collier's magazine, Oct. 22-Dec. 31, 1932) © 30Sep32, B168197; 7Oct32, B168551; 14Oct32, B168938; 24Oct32, B169727; 28Oct32, B170734; 7Nov32, B172265; 11Nov32, B172388; 18Nov32, B172811; 28Nov32, B173354; 5Dec32, B173681; 10Dec32, B175079. Romer Zane Grey, Elizabeth Grey Grosso & Loren Zane Grey (C); 18Jan60; R250102-250104, 250107, R250105-250106, 250108-250112.
100c4a63-c7dc-5bf4-9627-903ee0100c77	14	1	1	798	GREY, ZANE.	Thunder mountain. (In Collier's magazine, Oct. 22-Dec. 31, 1932)	B172388	1932-11-11	R250108	1960-01-18	Romer Zane Grey, Elizabeth Grey Grosso & Loren Zane Grey|C					GREY, ZANE. Thunder mountain. (In Collier's magazine, Oct. 22-Dec. 31, 1932) © 30Sep32, B168197; 7Oct32, B168551; 14Oct32, B168938; 24Oct32, B169727; 28Oct32, B170734; 7Nov32, B172265; 11Nov32, B172388; 18Nov32, B172811; 28Nov32, B173354; 5Dec32, B173681; 10Dec32, B175079. Romer Zane Grey, Elizabeth Grey Grosso & Loren Zane Grey (C); 18Jan60; R250102-250104, 250107, R250105-250106, 250108-250112.
100c4a63-c7dc-5bf4-9627-903ee0100c77	14	1	1	798	GREY, ZANE.	Thunder mountain. (In Collier's magazine, Oct. 22-Dec. 31, 1932)	B172811	1932-11-18	R250109	1960-01-18	Romer Zane Grey, Elizabeth Grey Grosso & Loren Zane Grey|C					GREY, ZANE. Thunder mountain. (In Collier's magazine, Oct. 22-Dec. 31, 1932) © 30Sep32, B168197; 7Oct32, B168551; 14Oct32, B168938; 24Oct32, B169727; 28Oct32, B170734; 7Nov32, B172265; 11Nov32, B172388; 18Nov32, B172811; 28Nov32, B173354; 5Dec32, B173681; 10Dec32, B175079. Romer Zane Grey, Elizabeth Grey Grosso & Loren Zane Grey (C); 18Jan60; R250102-250104, 250107, R250105-250106, 250108-250112.
100c4a63-c7dc-5bf4-9627-903ee0100c77	14	1	1	798	GREY, ZANE.	Thunder mountain. (In Collier's magazine, Oct. 22-Dec. 31, 1932)	B173354	1932-11-28	R250110	1960-01-18	Romer Zane Grey, Elizabeth Grey Grosso & Loren Zane Grey|C					GREY, ZANE. Thunder mountain. (In Collier's magazine, Oct. 22-Dec. 31, 1932) © 30Sep32, B168197; 7Oct32, B168551; 14Oct32, B168938; 24Oct32, B169727; 28Oct32, B170734; 7Nov32, B172265; 11Nov32, B172388; 18Nov32, B172811; 28Nov32, B173354; 5Dec32, B173681; 10Dec32, B175079. Romer Zane Grey, Elizabeth Grey Grosso & Loren Zane Grey (C); 18Jan60; R250102-250104, 250107, R250105-250106, 250108-250112.
100c4a63-c7dc-5bf4-9627-903ee0100c77	14	1	1	798	GREY, ZANE.	Thunder mountain. (In Collier's magazine, Oct. 22-Dec. 31, 1932)	B173681	1932-12-05	R250111	1960-01-18	Romer Zane Grey, Elizabeth Grey Grosso & Loren Zane Grey|C					GREY, ZANE. Thunder mountain. (In Collier's magazine, Oct. 22-Dec. 31, 1932) © 30Sep32, B168197; 7Oct32, B168551; 14Oct32, B168938; 24Oct32, B169727; 28Oct32, B170734; 7Nov32, B172265; 11Nov32, B172388; 18Nov32, B172811; 28Nov32, B173354; 5Dec32, B173681; 10Dec32, B175079. Romer Zane Grey, Elizabeth Grey Grosso & Loren Zane Grey (C); 18Jan60; R250102-250104, 250107, R250105-250106, 250108-250112.
100c4a63-c7dc-5bf4-9627-903ee0100c77	14	1	1	798	GREY, ZANE.	Thunder mountain. (In Collier's magazine, Oct. 22-Dec. 31, 1932)	B175079	1932-12-10	R250112	1960-01-18	Romer Zane Grey, Elizabeth Grey Grosso & Loren Zane Grey|C					GREY, ZANE. Thunder mountain. (In Collier's magazine, Oct. 22-Dec. 31, 1932) © 30Sep32, B168197; 7Oct32, B168551; 14Oct32, B168938; 24Oct32, B169727; 28Oct32, B170734; 7Nov32, B172265; 11Nov32, B172388; 18Nov32, B172811; 28Nov32, B173354; 5Dec32, B173681; 10Dec32, B175079. Romer Zane Grey, Elizabeth Grey Grosso & Loren Zane Grey (C); 18Jan60; R250102-250104, 250107, R250105-250106, 250108-250112.
56853b40-fa30-5198-9432-8311bebdaca4	14	1	1	798	GRIFFIN, PERCY H.	Idlers' haven.	AA111659	1932-12-21	R252726	1960-02-25	Percy H. Griffin|A					GRIFFIN, PERCY H. Idlers' haven. © 21Dec32; AA111659. Percy H. Griffin (A); 25Feb60; R252726.
ee049238-dd4c-5f7e-a028-d55b7b2c6cfa	14	1	1	798	GROSE, HOWARD B.	Everyday writing.	A52558	1932-06-10	R251430	1959-12-31	Scott, Foresman & Co.|PWH					GROSE, HOWARD B. Everyday writing. © 10Jun32; A52558. Scott, Foresman & Co. (PWH); 31Dec59; R251430.
f03b8c68-d2c8-563c-951c-4372c1df1bc2	14	1	1	798	GROSE, HOWARD B.	Exercises in everyday writing.	AA106762	1932-10-21	R249371	1959-12-31	Scott, Foresman & Co.|PWH					GROSE, HOWARD B. Exercises in everyday writing. © 21Oct32; AA106762. Scott, Foresman & Co. (PWH); 31Dec59; R249371.
03e893e0-678c-52b3-903f-69fdacf8af11	14	1	1	798	GROVES, RUTH DEWEY.	The husband hunter.	A50181	1932-03-16	R251558	1960-02-05	Ruth Dewey Groves|A					GROVES, RUTH DEWEY. The husband hunter. © 16Mar32; A50181. Ruth Dewey Groves (A); 5Feb60; R251558.
1a155af9-4266-5e46-a2e1-72609648e289	14	1	1	798	GROVES, RUTH DEWEY.	The innocent cheat.	A53407	1932-07-28	R251548	1960-02-05	Ruth Dewey Groves|A					GROVES, RUTH DEWEY. The innocent cheat. © 28Jul32; A53407. Ruth Dewey Groves (A); 5Feb60; R251548.
cd00ab2f-bef8-59df-847a-2a062d3fc573	14	1	1	798			AI17180	1932-11-08	R251318	1960-02-02						GUEDALLA, PHILIP. Argentine tango. © 8Nov32, AI-17180; 1Feb33, A59240. Nellie Guedalla (W); 2Feb60; R251318.
cd00ab2f-bef8-59df-847a-2a062d3fc573	14	1	1	798			A59240	1933-02-01	R251318	1960-02-02						GUEDALLA, PHILIP. Argentine tango. © 8Nov32, AI-17180; 1Feb33, A59240. Nellie Guedalla (W); 2Feb60; R251318.
b1f3b9f4-9e73-5db9-8631-5742b0c51dff	14	1	1	798	GUEST, EDGAR A.	Life's highway.	A64064	1933-06-12	R258534	1960-06-15	Edgar A. Guest, Jr.|C					GUEST, EDGAR A. Life's highway. © 12Jun33; A64064. Edgar A. Guest, Jr. (C); 15Jun60; R258534.
2244c9a3-5023-5176-a898-70163ef52c34	14	1	1	798	GUFLER, O. B.	Kno-profits, the simplex percentage tables.	A108591	1932-10-28	R248678	1960-01-04	Bernard Anthony Gufler|C					GUFLER, O. B. Kno-profits, the simplex percentage tables. © 28Oct32; A108591. Bernard Anthony Gufler (C); 4Jan60; R248678.
5c94f643-0929-570b-926e-636e85275c56	14	1	1	798	HAARDT, SARA.	Namesake. (In Harper's bazaar, Jan. 1933)	B177176	1932-12-28	R250483	1960-01-08	August Mencken|Adm. d.b.n.c.t.a.					HAARDT, SARA. Namesake. (In Harper's bazaar, Jan. 1933) © 28Dec32; B177176. August Mencken (Adm. d.b.n.c.t.a.); 8Jan60; R250483.
135d7d6a-ad6b-5975-b668-7f665c6a3e9c	14	1	1	798	HAARDT, SARA.	Twilight of chivalry. (In Harper's bazaar, June 1933)	B190955	1933-05-28	R257785	1960-06-03	August Mencken|Adm. d.b.n.c.t.a.					HAARDT, SARA. Twilight of chivalry. (In Harper's bazaar, June 1933) © 28May33; B190955. August Mencken (Adm. d.b.n.c.t.a.); 3Jun60; R257785.
0b501ec9-6e09-5df6-b989-c94ee5bb3b4c	14	1	1	798	HAENDEL, GEORGE FRIEDRICH.	March from Scipio; courante. Piano. Biographical sketch, general information, fingering, phrasing, instructive annotations on form & structure, by Maurice Aronson. Rev. ed. (Composition catalog no. 468)	A108106	1932-10-26	R252156	1960-02-10	Art Publication Society|PWH					HAENDEL, GEORGE FRIEDRICH. March from Scipio; courante. Piano. Biographical sketch, general information, fingering, phrasing, instructive annotations on form & structure, by Maurice Aronson. Rev. ed. (Composition catalog no. 468) © 26Oct32; A108106. Art Publication Society (PWH); 10Feb60; R252156.
d7bb8fa5-6ee5-53d0-ae63-ba9d5deb3c14	14	1	1	798	HAILEY, HAZEL ROSS.	Lure!	A48744	1932-02-29	R251562	1960-02-05	Hazel Ross Hailey|A					HAILEY, HAZEL ROSS. Lure! © 29Feb32; A48744. Hazel Ross Hailey (A); 5Feb60; R251562.
e4fb9209-7ab0-564d-8d5e-48144b18140b	14	1	1	798	HAINES, DONAL HAMILTON.	Toss-up.	A47682	1932-02-15	R252111	1960-02-11	Margaret L. Haines|W					HAINES, DONAL HAMILTON. Toss-up. © 15Feb32; A47682. Margaret L. Haines (W); 11Feb60; R252111.
33d1692e-856d-559b-89db-b04241538e55	14	1	1	798			AI17177	1932-11-17	R254064	1960-03-23						HALDANE, J. B. S. Science and human life. (Pub. abroad as The inequality of man, and other essays) © 17Nov32, AI-17177; 22Mar33, A60895. J. B. S. Haldane (A); 23Mar60; R254064.
33d1692e-856d-559b-89db-b04241538e55	14	1	1	798			A60895	1933-03-22	R254064	1960-03-23						HALDANE, J. B. S. Science and human life. (Pub. abroad as The inequality of man, and other essays) © 17Nov32, AI-17177; 22Mar33, A60895. J. B. S. Haldane (A); 23Mar60; R254064.
7ee15a86-4b54-5bb1-a261-2d4c0abb6915	14	1	1	798	HALE, AGNES BURKE.	Everything is mixed. (In Redbook, Apr. 1933)	B183079	1933-03-03	R253172	1960-03-04	Agnes Burke Hale|A					HALE, AGNES BURKE. Everything is mixed. (In Redbook, Apr. 1933) © 3Mar33; B183079. Agnes Burke Hale (A); 4Mar60; R253172.
2d8f380c-58be-55f2-9ce0-d86d110f99c3	14	1	1	798	HALE, AGNES BURKE.	Flight from Frances. (In Saturday evening post, Mar. 4, 1933)	B182558	1933-02-28	R252862	1960-03-01	Agnes Burke Hale|A					HALE, AGNES BURKE. Flight from Frances. (In Saturday evening post, Mar. 4, 1933) © 28Feb33; B182558. Agnes Burke Hale (A); 1Mar60; R252862.
5cab18c4-ee3f-5a60-bfe1-ef7f5a269130	14	1	1	798	HALE, AGNES BURKE.	Second attack. (In Saturday evening post, Dec. 31, 1932)	B175529	1932-12-27	R249582	1959-12-29	Agnes Burke Hale|A					HALE, AGNES BURKE. Second attack. (In Saturday evening post, Dec. 31, 1932) © 27Dec32; B175529. Agnes Burke Hale (A); 29Dec59; R249582.
35d59242-515d-5c56-99c2-89607ab2d3e1	14	1	1	798	HALE, AGNES BURKE.	Sermon for a sister. (In Saturday evening post, May 20, 1933)	B189900	1933-05-16	R257041	1960-05-17	Agnes Burke Hale|A					HALE, AGNES BURKE. Sermon for a sister. (In Saturday evening post, May 20, 1933) © 16May33; B189900. Agnes Burke Hale (A); 17May60; R257041.
751cd92f-ea27-5e85-aeae-d3a95089a796	14	1	1	798	HALE, WILLIAM G.	The law of the press. Text, statutes and cases. 2d ed., by William G. Hale & Ivan Benson.	A64474	1933-06-23	R259988	1960-07-05	West Pub. Co.|PWH					HALE, WILLIAM G. The law of the press. Text, statutes and cases. 2d ed., by William G. Hale & Ivan Benson. © 23Jun33; A64474. West Pub. Co. (PWH); 5Jul60; R259988.
0e9d5103-a042-5faf-95f4-b507f6288ae2	14	1	1	798	HALE, WILLIAM HARLAN.	Challenge to defeat. Modern man in Goethe's world, and Spengler's century.	A51327	1932-05-12	R249674	1960-01-06	William Harlan Hale|A					HALE, WILLIAM HARLAN. Challenge to defeat. Modern man in Goethe's world, and Spengler's century. © 12May32; A51327. William Harlan Hale (A); 6Jan60; R249674.
876a0559-27cb-5f77-a554-ee9306518c4f	14	1	1	798	HALEVY, DANIEL.	Courrier d'Europe.	AF20824	1933-02-05	R258023	1960-06-09	Daniel Halevy|A					HALEVY, DANIEL. Courrier d'Europe. © 5Feb33; AF20824. Daniel Halevy (A); 9Jun60; R258023.
67574a11-bf3a-5db7-8e9e-d96c24656ff2	14	1	1	799	HALL, JAMES NORMAN.	Happy endings. (In Harper's magazine, Jan. 1933)	B175347	1932-12-20	R250257	1960-01-14	Sarah M. Hall|W					HALL, JAMES NORMAN. Happy endings. (In Harper's magazine, Jan. 1933) © 20Dec32; B175347. Sarah M. Hall (W); 14Jan60; R250257.
cb343b94-9e7b-5c7a-be00-309864ca2113	14	1	1	799	HALL, JAMES NORMAN.	Return to Flanders. (In The Atlantic monthly, Sept. 1932)	B162798	1932-08-11	R257244	1960-05-20	Sarah Hall|W					HALL, JAMES NORMAN. Return to Flanders. (In The Atlantic monthly, Sept. 1932) © 11Aug32; B162798. Sarah Hall (W); 20May60; R257244.
ff693a44-0f9e-51fd-b503-1e782a452653	14	1	1	799	HALL, JAMES NORMAN.	A starry night at Arue. (In The Atlantic monthly, May 1932)	B151301	1932-04-12	R251375	1960-01-29	Sarah Hall|W					HALL, JAMES NORMAN. A starry night at Arue. (In The Atlantic monthly, May 1932) © 12Apr32; B151301. Sarah Hall (W); 29Jan60; R251375.
6c9f2b2d-688c-5773-956f-59782d645555	14	1	1	799	HALLIBURTON, RICHARD.	The flying carpet.	A57203	1932-11-18	R251384	1960-02-03	First National Bank of Memphis|E					HALLIBURTON, RICHARD. The flying carpet. © 18Nov32; A57203. First National Bank of Memphis (E); 3Feb60; R251384.
e7cbdcd5-26dd-5d02-8924-cfed00c7de82	14	1	1	799	HAMBIDGE, JAY.	Practical applications of dynamic symmetry. Edited and arranged by Mary C. Hambidge.	A55807	1932-10-25	R257922	1960-06-07	Mrs. Jay Hambidge|W					HAMBIDGE, JAY. Practical applications of dynamic symmetry. Edited and arranged by Mary C. Hambidge. © 25Oct32; A55807. Mrs. Jay Hambidge (W); 7Jun60; R257922.
801647fc-ca66-523c-99a0-bb4f81beb04b	14	1	1	799	HAMELN, GLÜCKEL OF.	The memoirs of Gluckel of Hameln. Translation. Marvin Lowenthal.	A48889	1932-03-09	R250183	1960-01-20	Marvin Lowenthal|A					HAMELN, GLÜCKEL OF. The memoirs of Gluckel of Hameln. Translation. Marvin Lowenthal. © 9Mar32; A48889. Marvin Lowenthal (A); 20Jan60; R250183.
