entry_id	volume	part	number	page	author	title	oreg	odat	id	rdat	claimants	previous	new_matter	see_also_ren	see_also_reg	notes	full_text
6b98e090-eb43-5400-bc4a-1ce50882209d	12	1	1	1		A.L.R. CUMULATIVE INDEX; digest for the years 1929-1930. Vol. 58-69. Combined indexes to cases and annotations.	A34165	1931-02-02	R214012	1958-04-28	Lawyers Co-operative Pub. Co. & Bancroft-Whitney Co.|PCW						A.L.R. CUMULATIVE INDEX; digest for the years 1929-1930. Vol. 58-69. Combined indexes to cases and annotations. © 2Feb31; A34165. Lawyers Co-operative Pub. Co. & Bancroft-Whitney Co. (PCW); 28Apr58; R214012.
850ed766-a102-52b9-88cb-fe4ed50736a5	12	1	1	1	ABBOTT, ELISABETH.	The French novel.	A30606	1930-09-03	R216893	1958-06-25	Elisabeth Abbott|A						ABBOTT, ELISABETH. The French novel. © 3Sep30; A30606. Elisabeth Abbott (A); 25Jun58; R216893.
54fee9ce-7500-523f-beda-b6e081d2f7c5	12	1	1	1	ABBOTT, GEORGE KNAPP.	Phyisical therapy for nurses.	A28908	1930-09-24	R209846	1958-03-05	George Knapp Abbot|A						ABBOTT, GEORGE KNAPP. Phyisical therapy for nurses. © 24Sep30; A28908. George Knapp Abbot (A); 5Mar58; R209846.
34936c73-7358-556f-a645-25bd4becbc65	12	1	1	1	ABBOTT, JANE.	Kitt Frew.	A39085	1931-05-05	R216867	1958-06-24	Jane Abbot|A						ABBOTT, JANE. Kitt Frew. © 5May31; A39085. Jane Abbot (A); 24Jun58; R216867.
27345b0d-4607-57e3-93ef-00ccb1dffd39	12	1	1	1													ABBOTT NEW YORK DIGEST. Consolidated ed. © Lawyers Co-operative Pub. Co. & West Pub. Co. (PCW) v. 36-40. © 3Jun30, A24500-24502; 15Jul30, A25666-25667. 28Apr58; R213932-213934, 213991-213992.
e2f2c664-6cfa-5628-908b-9fc423c473d1	12	1	1	1													ABBOTT NEW YORK DIGEST. Consolidated ed. 1929 cumulative annual pocket part. Vol. 1-40. © 1Feb30; A21090-21114, 20521-20535. Lawyers Co-operative Pub. Co. & West Pub. Co. (PWH); 30Jan58; R207760-207784, 207745-207759.
0ef214a6-66fa-5dd5-a25e-16a79c7bff7f	12	1	1	1		ABBOTT NEW YORK DIGEST. Consolidated ed. 1929 pocket part material for vol.30-40. Temporary pamphlet.	A18717	1930-01-30	R207743	1958-01-30	Lawyers Co-operative Pub. Co. & West Pub. Co.|PWH						ABBOTT NEW YORK DIGEST. Consolidated ed. 1929 pocket part material for vol.30-40. Temporary pamphlet. © 30Jan30; A18717. Lawyers Co-operative Pub. Co. & West Pub. Co. (PWH); 30Jan58; R207743.
15fc8235-2991-54ce-9e63-cc28d39bfd43	12	1	1	1	ACHELIS, ELISABETH.	The world calendar.	AA56467	1930-11-25	R213177	1958-04-10	Elisabeth Achelis|A						ACHELIS, ELISABETH. The world calendar. © 25Nov30; AA56467. Elisabeth Achelis (A); 10Apr58; R213177.
3ac0ba8e-7143-50ab-9558-a7aff2b8d21e	12	1	1	1	ACHESON, FRANK O. V.	Plume of the Arawas.	A20028	1930-02-27	R209105	1958-02-19	Monica Acheson Wittstock|C						ACHESON, FRANK O. V. Plume of the Arawas. © 27Feb30; A20028. Monica Acheson Wittstock (C); 19Feb58; R209105.
f0fbadbe-d1d6-5376-9563-2228a671ef49	12	1	1	1	ADAMIC, LOUIS.	Dynamite, the story of class violence in America.	A34572	1931-02-24	R215310	1958-05-13	Stella Adamic|W						ADAMIC, LOUIS. Dynamite, the story of class violence in America. © 24Feb31; A34572. Stella Adamic (W); 13May58; R215310.
