volume	part	number	page	author	title	book	oreg	odat	id	rdat	claimants	previous	new_matter	see_also_ren	see_also_reg	notes	full_text
31	1A	1	3	Paul Fleming Gemmill.	Fundamentals of economics, a textbook for introductory college courses in economic principles., 5th ed.		A32003	1949-03-30	R650193	1976-12-17	Paul F. Gemmill|A						R650193. Fundamentals of economics, a textbook for introductory college courses in economic principles. By Paul Fleming Gemmill. 5th ed. © 30Mar49; A32003. Paul F. Gemmill (A); 17Dec76; R650193.
31	1A	1	3		Jenny's moonlight adventure. Written & illustrated by Esther Averill.		A32011	1949-03-30	R650194	1976-12-17	Esther Averill|A						R650194. Jenny's moonlight adventure. Written & illustrated by Esther Averill. © 30Mar49; A32011. Esther Averill (A); 17Dec76; R650194.
31	1A	1	3	George Burton Hotchkiss.	Advertising copy., 3rd ed.		A32025	1949-03-30	R650195	1976-12-17	Ellen S. Kilduff|W						R650195. Advertising copy. By George Burton Hotchkiss. 3rd ed. © 30Mar49; A32025. Ellen S. Kilduff (W); 17Dec76; R650195.
31	1A	1	4	Eugene C. Barker, Henry Steele Commager & Walter P. Webb.	The Standard building of our nation. Prev. pub. as The Building of our nation.		A32270	1949-01-03	R650196	1976-12-17	George K. Meriwether|E of Eugene C. Barker||Henry Steele Commager|A		general revision & additions.				R650196. The Standard building of our nation. By Eugene C. Barker, Henry Steele Commager & Walter P. Webb. Prev. pub. as The Building of our nation. NM: general revision & additions. © 3Jan49; A32270. George K. Meriwether (E of Eugene C. Barker) & Henry Steele Commager (A); 17Dec76; R650196.
31	1A	1	4	Eugene C. Barker & Henry Steele Commager.	Our nation. Prev. pub. under the same title.		A37871	1949-09-01	R650197	1976-12-17	George K. Meriwether|E of Eugene C. Barker||Henry Steele Commager|A		revision & additions.				R650197. Our nation. By Eugene C. Barker & Henry Steele Commager. Prev. pub. under the same title. NM: revision & additions. © 1Sep49; A37871. George K. Meriwether (E of Eugene C. Barker) & Henry Steele Commager (A); 17Dec76; R650197.
31	1A	1	4	Joseph Garland & Erwin H. Austin.	The Story of medicine.		A32294	1949-04-26	R650198	1977-01-17	Joseph E. Garland|C						R650198. The Story of medicine. By Joseph Garland & Erwin H. Austin. © 26Apr49; A32294. Joseph E. Garland (C); 17Jan77; R650198.
31	1A	1	4		Make it and make it pay! By Catherine Roberts.		A35567	1949-08-30	R650199	1977-01-17	Catherine Roberts|A						R650199. Make it and make it pay! By Catherine Roberts. © 30Aug49; A35567. Catherine Roberts (A); 17Jan77; R650199.
31	1A	1	4	Arthur M. Schlesinger, Jr.	The Vital center: the politics of freedom.		A35907	1949-09-08	R650200	1977-01-17	Arthur M. Schlesinger. Jr.|A						R650200. The Vital center: the politics of freedom. By Arthur M. Schlesinger, Jr. © 8Sep49; A35907. Arthur M. Schlesinger. Jr. (A); 17Jan77; R650200.
31	1A	1	4	Margaret S. Chaney, Margaret Ahlborn Montgomery & Alice P. Blood.	Nutrition., 4th ed.		A36688	1949-09-26	R650201	1977-01-17	Margaret S. Chaney|A						R650201. Nutrition. By Margaret S. Chaney, Margaret Ahlborn Montgomery & Alice P. Blood. 4th ed. © 26Sep49; A36688. Margaret S. Chaney (A); 17Jan77; R650201.
31	1A	1	4	Stewart Holbrook, illustrator: Lynd Ward.	America's Ethan Allen.		A36885	1949-10-04	R650202	1977-01-17	Sibyl Holbrook Stahl|W||Lynd Ward|A						R650202. America's Ethan Allen. By Stewart Holbrook, illustrator: Lynd Ward. © 4Oct49; A36885. Sibyl Holbrook Stahl (W) & Lynd Ward (A); 17Jan77; R650202.
31	1A	1	4	Morris Kline, Howard Wahlert, David Gans & Hollis Cooley.	Introduction to mathematics; a survey emphasizing mathematical ideas and their relations to other fields of knowledge., 2nd ed.		A37548	1949-10-13	R650203	1977-01-17	Mildred S. Wahlert|W||Hollis R. Cooley, David Gans & Morris Kline|A						R650203. Introduction to mathematics; a survey emphasizing mathematical ideas and their relations to other fields of knowledge. By Morris Kline, Howard Wahlert, David Gans & Hollis Cooley. 2nd ed. © 13Oct49; A37548. Mildred S. Wahlert (W), Hollis R. Cooley, David Gans & Morris Kline (A); 17Jan77; R650203.
31	1A	1	4	Florence Crannell Means & Helen Blair.	The House under the hill.		A37549	1949-10-14	R650204	1977-01-17	Florence Crannell Means|A						R650204. The House under the hill. By Florence Crannell Means & Helen Blair. © 14Oct49; A37549. Florence Crannell Means (A); 17Jan77; R650204.
31	1A	1	4	Donald Culross Peattie & David Hendrickson,	American heartwood.		A37551	1949-10-14	R650205	1977-01-17	Noel R. Peattie|C		about 50% new material.				R650205. American heartwood. By Donald Culross Peattie & David Hendrickson, NM: about 50% new material. © 14Oct49; A37551. Noel R. Peattie (C); 17Jan77; R650205.
31	1A	1	4	Joan & David Landman.	Where to ski: ski guide to the U.S. and Canada.		A37552	1949-10-25	R650206	1977-01-17	Joan & David Landman|A						R650206. Where to ski: ski guide to the U.S. and Canada. By Joan & David Landman. © 25Oct49; A37552. Joan & David Landman (A); 17Jan77; R650206.
31	1A	1	4	Jane Mary Eklund.	The Only gift.		A37620	1949-10-18	R650207	1977-01-17	Jane Mary Eklund|A						R650207. The Only gift. By Jane Mary Eklund. © 18Oct49; A37620. Jane Mary Eklund (A); 17Jan77; R650207.
31	1A	1	4	James Duncan Phillips.	Pepper and pirates: adventures in the Sumatra pepper trade of Salem.		A38955	1949-11-28	R650208	1977-01-17	Augustus P. Loring|E						R650208. Pepper and pirates: adventures in the Sumatra pepper trade of Salem. By James Duncan Phillips. © 28Nov49; A38955. Augustus P. Loring (E); 17Jan77; R650208.
31	1A	1	4	Ansel Adams.	My camera in Yosemite Valley.		A39299	1949-11-30	R650209	1977-01-17	Ansel Adams|A						R650209. My camera in Yosemite Valley. By Ansel Adams. © 30Nov49; A39299. Ansel Adams (A); 17Jan77; R650209.
31	1A	1	4	Lloyd Frankenberg.	Pleasure dome: on reading modern poetry.		A38659	1949-11-21	R650210	1977-01-17	Loren MacIver|W						R650210. Pleasure dome: on reading modern poetry. By Lloyd Frankenberg. © 21Nov49; A38659. Loren MacIver (W); 17Jan77; R650210.
31	1A	1	5	G. Frederic Kuder & Blanche B. Paulson.	Discovering your real interests.		A30315	1949-01-15	R650213	1976-12-29	Science Research Associates, Inc.|PWH						R650213. Discovering your real interests. By G. Frederic Kuder & Blanche B. Paulson. © 15Jan49; A30315. Science Research Associates, Inc. (PWH); 29Dec76; R650213.
31	1A	1	5	G. Frederic Kuder & Blanche B. Paulson.	Instructor's guide to Discovering your real interests.		A30316	1949-01-15	R650214	1976-12-29	Science Research Associates, Inc.|PWH						R650214. Instructor's guide to Discovering your real interests. By G. Frederic Kuder & Blanche B. Paulson. © 15Jan49; A30316. Science Research Associates, Inc. (PWH); 29Dec76; R650214.
31	1A	1	5	Alice Helen Frankel.	Electricians and electrical workers. (Occupational briefs on America's major job fields, no. 25)		AA105269	1949-01-12	R650215	1976-12-29	Science Research Associates, Inc.|PWH		material completely rewritten.				R650215. Electricians and electrical workers. By Alice Helen Frankel. (Occupational briefs on America's major job fields, no. 25) NM: material completely rewritten. © 12Jan49; AA105269. Science Research Associates, Inc. (PWH); 29Dec76; R650215.
31	1A	1	5	Alice Helen Frankel.	Civil engineers. (Occupational briefs on America's major job fields, no. 26)		AA105270	1949-01-12	R650216	1976-12-29	Science Research Associates, Inc.|PWH		material completely rewritten.				R650216. Civil engineers. By Alice Helen Frankel. (Occupational briefs on America's major job fields, no. 26) NM: material completely rewritten. © 12Jan49; AA105270. Science Research Associates, Inc. (PWH); 29Dec76; R650216.
31	1A	1	5	Alice Helen Frankel.	Electrical engineers. (Occupational briefs on America's major job fields, no. 27)		AA105271	1949-01-12	R650217	1976-12-29	Science Research Associates, Inc.|PWH		material completely rewritten.				R650217. Electrical engineers. By Alice Helen Frankel. (Occupational briefs on America's major job fields, no. 27) NM: material completely rewritten. © 12Jan49; AA105271. Science Research Associates, Inc. (PWH); 29Dec76; R650217.
31	1A	1	5	Alice Helen Frankel.	Mechanical engineers. (Occupational briefs on America's major job fields, no. 28)		AA105272	1949-01-12	R650218	1976-12-29	Science Research Associates, Inc.|PWH		material completely rewritten.				R650218. Mechanical engineers. By Alice Helen Frankel. (Occupational briefs on America's major job fields, no. 28) NM: material completely rewritten. © 12Jan49; AA105272. Science Research Associates, Inc. (PWH); 29Dec76; R650218.
31	1A	1	5	Alice Helen Frankel.	Chemists. (Occupational briefs on America's major: job fields, no. 29)		AA105273	1949-01-12	R650219	1976-12-29	Science Research Associates, Inc.|PWH		material completely rewritten.				R650219. Chemists. By Alice Helen Frankel. (Occupational briefs on America's major: job fields, no. 29) NM: material completely rewritten. © 12Jan49; AA105273. Science Research Associates, Inc. (PWH); 29Dec76; R650219.
31	1A	1	5	Alice Helen Frankel.	General farmers. (Occupational briefs on America's major job fields, no. 30)		AA105274	1949-01-12	R650220	1976-12-29	Science Research Associates, Inc.|PWH		material completely rewritten.				R650220. General farmers. By Alice Helen Frankel. (Occupational briefs on America's major job fields, no. 30) NM: material completely rewritten. © 12Jan49; AA105274. Science Research Associates, Inc. (PWH); 29Dec76; R650220.
31	1A	1	5	Carvel Collins.	Sam Hard in the gold rush.		A30285	1949-01-28	R650226	1976-12-17	Carvel Collins|A						R650226. Sam Hard in the gold rush. By Carvel Collins. © 28Jan49; A30285. Carvel Collins (A); 17Dec76; R650226.
31	1A	1	5	Ordway Read.	College teaching and college learning.		A29616	1949-01-19	R650247	1977-01-17	Yale University|PWH						R650247. College teaching and college learning. By Ordway Read. © 19Jan49; A29616. Yale University (PWH); 17Jan77; R650247.
31	1A	1	5	Louise Curcio.	Piano primer.		AA125418	1949-08-18	R650358	1976-12-30	Louise Curcio|A						R650358. Piano primer. By Louise Curcio. © 18Aug49; AA125418. Louise Curcio (A); 30Dec76; R650358.
31	1A	1	5	Philip B. Sharpe.	Complete guide to handloading.		A29281	1949-01-17	R650415	1976-12-29	L. Marguerite Sharpe|W		revisions & additions.				R650415. Complete guide to handloading. By Philip B. Sharpe. NM: revisions & additions. © 17Jan49; A29281. L. Marguerite Sharpe (W); 29Dec76; R650415.
31	1A	1	5	Bertha Morris Parker.	Toys.		A34053	1949-01-02	R650419	1976-12-30	Bertha Morris Parker|A						R650419. Toys. By Bertha Morris Parker. © 2Jan49; A34053. Bertha Morris Parker (A); 30Dec76; R650419.
31	1A	1	6	Bertha Morris Parker & Illa Podendorf.	Animal world.		AA106743	1949-02-04	R650420	1976-12-30	Bertha Morris Parker|A						R650420. Animal world. By Bertha Morris Parker & Illa Podendorf. © 4Feb49; AA106743. Bertha Morris Parker (A); 30Dec76; R650420.
31	1A	1	6	Bertha Morris Parker.	Birds in your backyard.		AA106746	1949-02-04	R650421	1976-12-30	Bertha Morris Parker|A						R650421. Birds in your backyard. By Bertha Morris Parker. © 4Feb49; AA106746. Bertha Morris Parker (A); 30Dec76; R650421.
31	1A	1	6	Bertha Morris Parker.	Leaves.		AA106747	1949-02-04	R650422	1976-12-30	Bertha Morris Parker|A						R650422. Leaves. By Bertha Morris Parker. © 4Feb49; AA106747. Bertha Morris Parker (A); 30Dec76; R650422.
31	1A	1	6	Bertha Morris Parker & Illa Podendorf.	Plant world.		AA106748	1949-02-04	R650423	1976-12-30	Bertha Morris Parker|A						R650423. Plant world. By Bertha Morris Parker & Illa Podendorf. © 4Feb49; AA106748. Bertha Morris Parker (A); 30Dec76; R650423.
31	1A	1	6	Bertha Morris Parker & H. Elizabeth Downing.	Community health.		AA120975	1949-01-02	R650424	1976-12-30	Bertha Morris Parker|A						R650424. Community health. By Bertha Morris Parker & H. Elizabeth Downing. © 2Jan49; AA120975. Bertha Morris Parker (A); 30Dec76; R650424.
31	1A	1	6	Bertha Morris Parker.	Six-legged neighbors.		AA132344	1949-01-17	R650425	1976-12-30	Bertha Morris Parker|A						R650425. Six-legged neighbors. By Bertha Morris Parker. © 17Jan49; AA132344. Bertha Morris Parker (A); 30Dec76; R650425.
31	1A	1	6	Chalm Weizmann.	Trial and error; the autobiography of Chalm Weizmann.		A43795	1949-01-05	R650428	1976-12-28	Abraham Levin|E						R650428. Trial and error; the autobiography of Chalm Weizmann. By Chalm Weizmann. © 5Jan49; A43795. Abraham Levin (E); 28Dec76; R650428.
31	1A	1	6	Lawrence A. Averill.	The Psychology or the elementary-school child.		A28977	1949-01-05	R650433	1976-12-30	Lawrence A. Averill|A						R650433. The Psychology or the elementary-school child. By Lawrence A. Averill. © 5Jan49; A28977. Lawrence A. Averill (A); 30Dec76; R650433.
31	1A	1	6		Modern American plays. Editor: Frederic G. Cassidy.		A29810	1949-01-12	R650434	1976-12-30	Frederic G. Cassidy|A		text made up mainly from prev. reg. material.				R650434. Modern American plays. Editor: Frederic G. Cassidy. NM: text made up mainly from prev. reg. material. © 12Jan49; A29810. Frederic G. Cassidy (A); 30Dec76; R650434.
31	1A	1	6	William O. Turner.	Card wizard.		A29827	1949-01-31	R650435	1976-12-30	William O. Turner|A						R650435. Card wizard. By William O. Turner. © 31Jan49; A29827. William O. Turner (A); 30Dec76; R650435.
31	1A	1	6	Isabel McLennan McMeekin.	Kentucky Derby winner.		A32258	1949-04-25	R650436	1976-12-30	Isabel McLennan McMeekin|A						R650436. Kentucky Derby winner. By Isabel McLennan McMeekin. © 25Apr49; A32258. Isabel McLennan McMeekin (A); 30Dec76; R650436.
31	1A	1	6	Adolph Regli.	Fiddling cowboy.		A36576	1949-09-30	R650437	1976-12-30	Adolph Regli|A						R650437. Fiddling cowboy. By Adolph Regli. © 30Sep49; A36576. Adolph Regli (A); 30Dec76; R650437.
31	1A	1	6	Reuben Fine.	Ideas behind the chess openings.		A37206	1949-10-15	R650438	1976-12-30	Reuben Fine|A		revisions & additions.				R650438. Ideas behind the chess openings. By Reuben Fine. NM: revisions & additions. © 15Oct49; A37206. Reuben Fine (A); 30Dec76; R650438.
31	1A	1	6	Sarah Smith Morgan.	Work-book in abnormal psychology.		AA103881	1949-01-05	R650439	1976-12-30	Sarah Smith Morgan|A		revisions.				R650439. Work-book in abnormal psychology. By Sarah Smith Morgan. NM: revisions. © 5Jan49; AA103881. Sarah Smith Morgan (A); 30Dec76; R650439.
31	1A	1	6	Frank O'Rourke.	The Argument with death; short story. (In Saturday evening post, Nov. 5. 1949)		B216982	1949-11-02	R650443	1977-01-19	Frank O'Rourke|A						R650443. The Argument with death; short story. By Frank O'Rourke. (In Saturday evening post, Nov. 5. 1949) © 2Nov49; B216982. Frank O'Rourke (A); 19Jan77; R650443.
31	1A	1	6	Frank O'Rourke.	The Impossible play; short story. (In Saturday evening post, Sept. 3, 1949)		B207795	1949-08-31	R650444	1977-01-19	Frank O'Rourke|A						R650444. The Impossible play; short story. By Frank O'Rourke. (In Saturday evening post, Sept. 3, 1949) © 31Aug49; B207795. Frank O'Rourke (A); 19Jan77; R650444.
31	1A	1	7	John B. Geisel & Francis T. Spaulding.	Personal problems; psychology applied to everyday Living.		A35209	1949-08-08	R650445	1977-01-12	Joan V. Geisel|PPW of John B. Geisel		additions.				R650445. Personal problems; psychology applied to everyday Living. By John B. Geisel & Francis T. Spaulding. NM: additions. © 8Aug49; A35209. Joan V. Geisel (PPW of John B. Geisel); 12Jan77; R650445.
31	1A	1	7	Francis Dunham Wormuth.	The Origins of modern constitutionalism.		A28885	1949-01-05	R650446	1976-12-10	Francis Dunham Wormuth|A						R650446. The Origins of modern constitutionalism. By Francis Dunham Wormuth. © 5Jan49; A28885. Francis Dunham Wormuth (A); 10Dec76; R650446.
31	1A	1	7	Robert R. Aurner.	Effective business English., 3rd ed.		A33283	1949-01-26	R650447	1977-01-19	Robert R. Aurner|A						R650447. Effective business English. By Robert R. Aurner. 3rd ed. © 26Jan49; A33283. Robert R. Aurner (A); 19Jan77; R650447.
31	1A	1	7	V. R. Lang.	At the meeting of two families. (In Poetry, Nov. 1949)		B217323	1949-11-03	R650448	1976-12-10	Bradley Phillips|Wr						R650448. At the meeting of two families. By V. R. Lang. (In Poetry, Nov. 1949) © 3Nov49; B217323. Bradley Phillips (Wr); 10Dec76; R650448.
31	1A	1	7	Lord George Gordon Byron, introd. by Louis Kronenberger.	Don Juan.		A38417	1949-11-17	R650449	1976-12-10	Random House, Inc.|PWH		introd.				R650449. Don Juan. By Lord George Gordon Byron, introd. by Louis Kronenberger. © on introd.; 17Nov49; A38417. Random House, Inc. (PWH); 10Dec76; R650449.
31	1A	1	7	Howard Haycraft.	Fourteen great detective stories.		A38416	1949-11-10	R650450	1976-12-10	Random House, Inc.|PWH						R650450. Fourteen great detective stories. By Howard Haycraft. © 10Nov49; A38416. Random House, Inc. (PWH); 10Dec76; R650450.
31	1A	1	7	Anna Sewell, adaptation by Eleanor Graham Vance, illus. by Phoebe Erickson.	Black Beauty.		A37982	1949-11-02	R650451	1976-12-10	Random House, Inc.|PWH		adaptation & illus.				R650451. Black Beauty. By Anna Sewell, adaptation by Eleanor Graham Vance, illus. by Phoebe Erickson. NM: adaptation & illus. © 2Nov49; A37982. Random House, Inc. (PWH); 10Dec76; R650451.
31	1A	1	7	Ruth Stiles Gannett, illustrator: Fritz Eichenberg.	The Wonderful house-boat train.		A37981	1949-11-07	R650452	1976-12-10	Ruth Stiles Gannett|A||Random House, Inc.|PWH of Fritz Eichenberg						R650452. The Wonderful house-boat train. By Ruth Stiles Gannett, illustrator: Fritz Eichenberg. © 7Nov49; A37981. Ruth Stiles Gannett (A) & Random House, Inc. (PWH of Fritz Eichenberg); 10Dec76; R650452.
31	1A	1	7	John O'Hara.	The Kids. (In The New Yorker, Nov. 26, 1949)		B219847	1949-11-24	R650453	1976-12-10	Wylie O'Hara Doughty|C						R650453. The Kids. By John O'Hara. (In The New Yorker, Nov. 26, 1949) © 24Nov49; B219847. Wylie O'Hara Doughty (C); 10Dec76; R650453.
31	1A	1	7	Virgil Thomson.	Religious corn. (In New York herald tribune. Nov. 19, 1949)		B219039	1949-11-19	R650454	1976-12-10	Virgil Thomson|A						R650454. Religious corn. By Virgil Thomson. (In New York herald tribune. Nov. 19, 1949) © 19Nov49; B219039. Virgil Thomson (A); 10Dec76; R650454.
31	1A	1	7	Chester Collins Maxey.	The American problem of government.		A29038	1949-01-06	R650467	1976-12-30	Chester Collins Maxey|A						R650467. The American problem of government. By Chester Collins Maxey. © 6Jan49; A29038. Chester Collins Maxey (A); 30Dec76; R650467.
31	1A	1	7	Thomas H. Greer.	American social reform movements: their pattern since 1865.		A29493	1949-01-19	R650468	1976-12-30	Thomas H. Greer|A						R650468. American social reform movements: their pattern since 1865. By Thomas H. Greer. © 19Jan49; A29493. Thomas H. Greer (A); 30Dec76; R650468.
31	1A	1	7	Cecil Carnes.	You must see Canada.		A29855	1949-02-10	R650469	1976-12-30	Cecil Carnes|A						R650469. You must see Canada. By Cecil Carnes. © 10Feb49; A29855. Cecil Carnes (A); 30Dec76; R650469.
31	1A	1	7	Saul Dushman.	Scientific foundations of vacuum technique.		A28952	1949-01-04	R650479	1976-12-29	Beulah Dushman|C						R650479. Scientific foundations of vacuum technique. By Saul Dushman. © 4Jan49; A28952. Beulah Dushman (C); 29Dec76; R650479.
31	1A	1	7	Gerhart Friedlander & Joseph W. Kennedy.	Introduction to radiochemistry.		A33821	1949-06-24	R650480	1976-12-29	Gerhart Friedlander|A						R650480. Introduction to radiochemistry. By Gerhart Friedlander & Joseph W. Kennedy. © 24Jun49; A33821. Gerhart Friedlander (A); 29Dec76; R650480.
31	1A	1	8	Royce Gerald Kloeffler.	Industrial electronics and control.		A28725	1949-01-03	R650481	1976-12-20	Boyce Gerald Kloeffler|A						R650481. Industrial electronics and control. By Royce Gerald Kloeffler. © 3Jan49; A28725. Boyce Gerald Kloeffler (A); 20Dec76; R650481.
31	1A	1	8	Ralph M. Barnes.	Motion and time study., 3rd ed.		A28728	1949-01-03	R650482	1976-12-20	Ralph M. Barnes|A						R650482. Motion and time study. By Ralph M. Barnes. 3rd ed. © 3Jan49; A28728. Ralph M. Barnes (A); 20Dec76; R650482.
31	1A	1	8	Alexis L. Romanoff & Anastasia J. Romanoff.	The Avian egg.		A29605	1949-01-12	R650483	1977-01-10	Alexis L. Romanoff & Anastasia J. Romanoff|A						R650483. The Avian egg. By Alexis L. Romanoff & Anastasia J. Romanoff. © 12Jan49; A29605. Alexis L. Romanoff & Anastasia J. Romanoff (A); 10Jan77; R650483.
31	1A	1	8	Robert J. Havighurst & Hilda Taba.	Adolescent character and personality.		A29973	1949-02-14	R650484	1976-12-20	Robert J. Havighurst|A						R650484. Adolescent character and personality. By Robert J. Havighurst & Hilda Taba. © 14Feb49; A29973. Robert J. Havighurst (A); 20Dec76; R650484.
31	1A	1	8	Preston E. James & Hibberd V. B. Kline, Jr.	A Geography of man.		A31658	1949-01-26	R650485	1976-12-20	Preston E. James|A						R650485. A Geography of man. By Preston E. James & Hibberd V. B. Kline, Jr. © 26Jan49; A31658. Preston E. James (A); 20Dec76; R650485.
31	1A	1	8	Peter Arno.	She wants a drink of water. (In New Yorker. Jan. 22, 1949)		B176705	1949-01-20	R650498	1977-01-05	Patricia Arno Maxwell|C						R650498. She wants a drink of water. By Peter Arno. (In New Yorker. Jan. 22, 1949) © 20Jan49; B176705. Patricia Arno Maxwell (C); 5Jan77; R650498.
31	1A	1	8	Frank Forrest Latta.	Black gold in the Joaquin.		A36953	1949-09-29	R650511	1977-01-06	F. F. Latta|A						R650511. Black gold in the Joaquin. By Frank Forrest Latta. © 29Sep49; A36953. F. F. Latta (A); 6Jan77; R650511.
31	1A	1	8	Karl H. Bratton.	Tales of the magic mirror.		A38392	1949-11-15	R650512	1977-01-06	Karl H. Bratton|A						R650512. Tales of the magic mirror. By Karl H. Bratton. © 15Nov49; A38392. Karl H. Bratton (A); 6Jan77; R650512.
31	1A	1	8	Frank Jacob Irgang.	Etched in purple.		A38945	1949-12-05	R650513	1977-01-06	Frank J. Irgang|A						R650513. Etched in purple. By Frank Jacob Irgang. © 5Dec49; A38945. Frank J. Irgang (A); 6Jan77; R650513.
31	1A	1	8	Ellen Winsor & Rebecca Winsor Evans.	Letters from Albert Jay Nock.		A39296	1949-12-15	R650514	1977-01-06	Ellen Winsor & Rebecca Winsor Evans|A						R650514. Letters from Albert Jay Nock. By Ellen Winsor & Rebecca Winsor Evans. © 15Dec49; A39296. Ellen Winsor & Rebecca Winsor Evans (A); 6Jan77; R650514.
