entry_id	volume	part	number	page	auth	titl	oreg	odat	id	dreg	claimants	new_matter	see_also_ren	see_also_reg	note	full_text
7bdd547c-8aa3-2c1b-e8ac-686fb61b6558					Louis G. Locke, William M. Gibson & George Arms.	Toward liberal education.	A66704	1952-04-25	RE56129	1980-04-03	Louis G. Locke|A||William M. Gibson|A||George Arms|A				Rev. ed. of book first pub. 1Jun48.	
e53ead8b-e071-ff9a-b469-719f75950c11					Jennifer Ames, pseud. of Maysie Greig Murray.	Reluctant Cinderella.|Whispers in the sun	A71523	1952-05-23	RE104215	1980-12-29	Lucy Mabry Fitzpatrick|A				Pub. abroad under the title Whispers in the sun, 22Aug49.	
90692af8-ccab-293d-bf23-d02f5345e63c					Joseph A. Rogers.	Integrated freshman English.	AA212523	1952-04-17	RE56128	1980-04-03	Joseph A. Rogers|A				Originally pub. 21Sep50.	
87cb124f-7ea8-37cb-3fa9-29019afc29e6					John VanDruten.	Sally Bowles.	DU27931	1951-06-14	RE51867	1980-03-08	Carter Lodge|E					
dcbe470d-fb7d-6278-5e86-774f4861eadc					Edward Ronns, pseud. of Edward S. Aarons.	I can't stop running.	A68779	1951-07-07	RE67694	1980-10-14	William B. Aarons|E||William B. Aarons, Jr.|E					
ac6f22a2-2ee8-3279-5af2-c45cd7e98cec						Connecticut reporter covering cases reported in Atlantic reporter, second series.  Vol. 83-90.	AA228733	1951-11-24	RE73797	1980-12-24	West Publishing Company|PWH					
ffd27010-d069-807a-8399-a7b2a1acbcc9						The Reader's Digest (in Japanese).  Vol. 7, no. 1, Jan. 1952.  Editor-in-chief: Seiichi Fukuoka.	BFO190	1951-12-24	RE50567	1980-01-24	The Reader's Digest Association, Inc.|PWH				In notice: 1952	
4be3cbdd-3c79-602b-6124-87565023fe9f						Sergeant Preston of the Yukon.  Comic issue no. 373.	AA205430	1951-12-28	RE87849	1980-12-15	Lone Ranger Television, Inc.|PWH				In notice: 1952	
249c502a-e741-e280-47a1-3cc7b82d77c8						Popular mechanics.  Vol. 99, no. 1, Jan. 1953.	B394280	1951-12-30	RE43569	1980-01-10	The Hearst Corporation|PCW					
ee1d0543-55c7-07c2-2775-7bb38a67c972					Alan Patrick Herbert.	Number nine; or, The Mind-sweepers.	A63185	1952-01-24	RE53372	1980-03-04	Lady Gwendolen Herbert|W				Pub. abroad 24Oct51, AIO-1529 & renewed as RE 29-541.	
ee1d0543-55c7-07c2-2775-7bb38a67c972					Alan Patrick Herbert.	Number nine; or, The Mind-sweepers.	AIO-1529	1951-10-24	RE53372	1980-03-04	Lady Gwendolen Herbert|W				Pub. abroad 24Oct51, AIO-1529 & renewed as RE 29-541.	
cd6d7f32-aa39-215c-1655-668f7c760c25					Josephine Tey, pseud. of Elizabeth MacKintosh.	The Daughter of time.	A65072	1952-02-19	RE73541	1980-10-31	R. S. Latham|E				Pub. abroad 25Jun51, AI-3191.	
cd6d7f32-aa39-215c-1655-668f7c760c25					Josephine Tey, pseud. of Elizabeth MacKintosh.	The Daughter of time.	AI-3191	1951-06-25	RE73541	1980-10-31	R. S. Latham|E				Pub. abroad 25Jun51, AI-3191.	
d5cecae0-543f-59d3-1988-3719e76d63dc					William Colt MacDonald (Allan William Colt MacDonald)	The Galloping ghost; a three Mesquiteers story.	A66427	1952-04-24	RE64077	1980-04-14	Elizabeth MacDonald|W				Canadian ed. pub. 29Dec51, AI-3322, in Star Weekly, Dec. 29, 1951.	
d5cecae0-543f-59d3-1988-3719e76d63dc					William Colt MacDonald (Allan William Colt MacDonald)	The Galloping ghost; a three Mesquiteers story.	AI-3322	1951-12-29	RE64077	1980-04-14	Elizabeth MacDonald|W				Canadian ed. pub. 29Dec51, AI-3322, in Star Weekly, Dec. 29, 1951.	
f58f6c99-6300-2d41-34fc-9973f7511c4f					Mirielle B. Cooper.	Swiss Family Burnard|The Happy season.	A67149	1952-05-19	RE66390	1980-09-23	Farrar, Straus & Giroux, Inc.|PWH				Pub. abroad as Swiss Family Burnard, 21Sep51, AI-3336 & renewed as RE 26-790.	
f58f6c99-6300-2d41-34fc-9973f7511c4f					Mirielle B. Cooper.	Swiss Family Burnard|The Happy season.	AI-3336	1951-09-21	RE66390	1980-09-23	Farrar, Straus & Giroux, Inc.|PWH				Pub. abroad as Swiss Family Burnard, 21Sep51, AI-3336 & renewed as RE 26-790.	
49cbe699-48b1-be59-2826-972ec958e3bc					Jan DeHartog.	Stella|The Distant shore; a story of the sea.	A69456	1952-08-20	RE59755	1980-05-08	Jan DeHartog|A				1st pt. pub. abroad under title: Stella, 29Oct51, AI-3304|renewed as RE 36-044.	
49cbe699-48b1-be59-2826-972ec958e3bc					Jan DeHartog.	Stella|The Distant shore; a story of the sea.	AI-3304	1951-10-29	RE59755	1980-05-08	Jan DeHartog|A				1st pt. pub. abroad under title: Stella, 29Oct51, AI-3304|renewed as RE 36-044.	
cadb1051-055e-66f7-9adb-d1a854c50d67					James Matthew Thompson.	Napoleon Bonaparte: his rise and fall.	A72955	1952-10-09	RE67032	1980-06-23	Marie Meredith Thompson|W				Pub. abroad 1Dec51, AIO-1957 & renewed as RE 29-358.	
cadb1051-055e-66f7-9adb-d1a854c50d67					James Matthew Thompson.	Napoleon Bonaparte: his rise and fall.	AIO-1957	1951-12-01	RE67032	1980-06-23	Marie Meredith Thompson|W				Pub. abroad 1Dec51, AIO-1957 & renewed as RE 29-358.	
d47514db-665a-b18c-587f-d34ada132ee1					Saint John Ervine.	Oscar Wilde; a present time appraisal.	A71652	1952-10-15	RE54659	1980-03-07	The Public Trustee|E				Pub. abroad 29Nov51, AIO-1997.	
d47514db-665a-b18c-587f-d34ada132ee1					Saint John Ervine.	Oscar Wilde; a present time appraisal.	AIO-1997	1951-11-29	RE54659	1980-03-07	The Public Trustee|E				Pub. abroad 29Nov51, AIO-1997.	
30fef62d-d758-814a-7c0d-c1756a41eafc					William Goyen.	Ghost and flesh; stories and tales.|Nests in a stone image.	A67666	1952-01-28	RE65065	1980-08-18	William Goyen|A				Several stories prev. pub. in various periodicals.	
30fef62d-d758-814a-7c0d-c1756a41eafc					William Goyen.	Ghost and flesh; stories and tales.|Nests in a stone image.	AI3419	1952-01-01	RE65065	1980-08-18	William Goyen|A				Several stories prev. pub. in various periodicals.	
627af116-c1ff-2f16-c031-8d76f22013d8						Walt Disney's Donald Duck coloring book.	A326440	1952-01-01	RE55418	1980-03-28	Walt Disney Productions|PWH					
f406c5c7-574b-e10e-de67-4941dd5a9985					Ed Connell (Edgar Newton Connell)	Hackamore Reinsman.	A495552	1952-01-01	RE62224	1980-06-30	Irene Connell|W||Leslee Connell Schwartz|C||John Connell|C					
0f360c5c-3995-bc90-4beb-7ed4ba3e126a						Hopalong Cassidy.  Release 1/13/52.	AA202291	1952-01-01	RE73207	1980-12-18						
657f09ca-e834-a22e-419c-3c0d803842a3					John L. Rowe.	Typewriting for speed and accuracy.	AA202992	1952-01-01	RE74896	1980-12-22	Gordon L. Rowe|NK||Herbert C. Rowe|NK					
38ecb4ba-843d-42dd-5cc8-592be5ad0d63						Hopalong Cassidy.  Release Jan. 7-12, 1952.	AA204184	1952-01-01	RE75048	1980-12-22						
99f63f3b-1bcb-e647-84d0-31cea2616ae9						Hopalong Cassidy.  Release Jan. 14-19, 1952.	AA204185	1952-01-01	RE75047	1980-12-22						
367283c2-e3f1-b917-45fb-e8d332737f26					Erle Stanley Gardner.	The Case of the desperate dupe.	AA204191	1952-01-01	RE61189	1980-06-02	Jean Bethell Gardner|W					
57b13cbd-9471-e36d-616f-c44a48765562						Advance California reports.  Vol. 13, no. 1.	AA206422	1952-01-01	RE51098	1980-02-08	Bancroft-Whitney Company|PWH					
407560f8-79d8-324f-804b-583a28e03078						Hopalong Cassidy.  Release 1/6/52.	AA207275	1952-01-01	RE73208	1980-12-18						
193898b1-5a41-fb3d-02b2-9b360bef8048						Donald Duck.  Jan. 6, 1952.	AA207743	1952-01-01	RE55420	1980-03-28	Walt Disney Productions|PWH					
d8886a9d-4865-ec45-869e-ef8afbd3fadf						Donald Duck.  Jan. 7-12, 1952.	AA207744	1952-01-01	RE55421	1980-03-28	Walt Disney Productions|PWH					
d409ed16-5d1a-2244-45e0-c8d2fe69c234						Donald Duck.  Jan. 13, 1952.	AA207745	1952-01-01	RE55422	1980-03-28	Walt Disney Productions|PWH					
f3c3c0a2-0625-5aa0-9077-7de76fe723ae						Donald Duck.  Jan. 14-19, 1952.	AA207746	1952-01-01	RE55423	1980-03-28	Walt Disney Productions|PWH					
6001b412-05b7-33c9-366e-c6d3fa8e4f90						Mickey Mouse.  Jan. 6, 1952.	AA207765	1952-01-01	RE55424	1980-03-28	Walt Disney Productions|PWH					
847a6ace-c496-3b6e-51ca-231f734ef47f						Mickey Mouse.  Jan. 7 to Jan. 12, 1952.	AA207766	1952-01-01	RE55425	1980-03-28	Walt Disney Productions|PWH					
8ede87ce-5678-97a1-714a-ed6030a038c1						Mickey Mouse.  Jan. 13, 1952.	AA207767	1952-01-01	RE55426	1980-03-28	Walt Disney Productions|PWH					
e853140f-c90b-6116-403e-91e4696905c7						Mickey Mouse.  Jan. 14 to Jan. 19, 1952.	AA207768	1952-01-01	RE55427	1980-03-28	Walt Disney Productions|PWH					
6b65dfa7-db7a-ee2c-414c-44542a28b777						Uncle Remus.  Jan. 6, 1952.	AA207786	1952-01-01	RE55428	1980-03-28	Walt Disney Productions|PWH					
1e22d32b-a670-e6ef-3503-1c41d177e083						Uncle Remus.  Jan. 13, 1952.	AA207787	1952-01-01	RE55429	1980-03-28	Walt Disney Productions|PWH					
03b2e792-146d-1525-718d-72f241f6accc					Norman Vincent Peale.	There is inspiration everywhere.	AA215394	1952-01-01	RE57123	1980-04-28	Foundation for Christian Living|PWH					
84eb9d2b-5950-c192-abee-7f7acd5ac6fe					Norman Vincent Peale.	Faith attitude overcomes every difficulty.	AA215395	1952-01-01	RE57124	1980-04-28	Foundation for Christian Living|PWH					
d45895e4-4371-2e98-8e04-c5b2b0fd86d3					Norman Vincent Peale.	Pray your way through it.	AA215409	1952-01-01	RE57138	1980-04-28	Foundation for Christian Living|PWH					
52465a8c-4fa1-007a-8c32-3119d07d2252						Glory light.  Music editor: Adger McDavid Pace.	AA226264	1952-01-01	RE47077	1980-01-15	Music Publisher James D. Vaughan|PCW					
7bb81a14-3ef6-9dfe-8668-c263198a38b9						Sing out!  Vol. 2, no. 7.	B300327	1952-01-01	RE84226	1980-12-29	Sing Out Magazine, Inc.|PCW					
2aceded9-1e26-3712-3a65-b06b5aef8d9d						The New York times.  Vol. 101, no. 34,310, Jan. 1, 1952.	B334482	1952-01-01	RE54971	1980-03-24	The New York Times Company|PCW					
f93504d4-9c21-b187-1516-49455caeca04						The Family circle.  Vol. 40, no. 1, Jan. 1952.	B334874	1952-01-01	RE57849	1980-05-12	The Family Circle, Inc.|PCW					
1ef1361e-1789-40a4-3222-80694eae4e99						Daily news.  Vol. 33, no. 163, Jan. 1, 1952.	B335106	1952-01-01	RE88177	1980-12-12	New York News, Inc.|PWH					
e7c82074-e071-4d50-add5-42649846a4ec						The Washington post.  No. 27592.	B335134	1952-01-01	RE71243	1980-12-05	The Washington Post Company|PCW					
0172cef3-6114-ae6b-5332-323df43d44fe					Jack Paulson.	Tournament team.	B335576	1952-01-01	RE50524	1980-01-25	Jack Paulson|A					
69375165-89f9-a3c1-b9c6-12642a07e877						Boys' life.  Vol. 42, no. 1, Jan. 1952.	B335576	1952-01-01	RE73196	1980-12-22	Boy Scouts of America|PCW					
2ef47b06-dc2a-9ce5-ebc7-9dcc47bfb06f						Science digest.  Vol. 31, no. 2, Feb. 1952.	B336147	1952-01-01	RE76468	1980-12-29	The Hearst Corporation|PCW					
54607ff4-8fb2-0a47-1796-a6419df9e836						AA Grapevine.  Vol. 8, no. 8, Jan. 1952.	B336506	1952-01-01	RE51750	1980-01-15	Grapevine, Inc.|PCW					
72006af3-7c5f-1f39-51ed-cd0901bb5831						The Organic farmer.  Vol. 3, no. 6, Jan. 1952.	B338093	1952-01-01	RE72139	1980-12-10	RodaLe Press, Inc.|PWH					
4c3b3382-fd29-65b9-a69d-1fa9cdf69273						The Congressional digest.  Vol. 31, no. 1, Jan. 1952.	B338161	1952-01-01	RE48745	1980-02-13	The Congressional Digest Corporation|PCW					
aed7a8ca-ca96-6da5-5be7-3815b5320f42						World youth.  Vol. 11, no. 2, Feb. 1952.	B339130	1952-01-01	RE42915	1980-01-08	Joe Rock|PCW					
5842ceee-9f8d-27a9-d93b-5cf4e1775dfb						Industrial and labor relations review.  Vol. 5, no. 2, Jan. 1952.	B339294	1952-01-01	RE50792	1980-02-20	Cornell University|PCW					
e4ee4167-7cbf-140a-94f3-f466d606882b					Eleanor Clark (Eleanor Clark Warren)	Roman journal.	B339364	1952-01-01	RE50306	1980-01-10	Eleanor Clark Warren|A					
00fade58-2038-f7dd-2092-f31924a94122						The Sewanee review.  Vol. 60, no. 1, winter 1952.	B339364	1952-01-01	RE48148	1980-01-30	The University of the South|PCW					
349a491c-06da-54e5-8e8c-ba8c829f2a7d						West Virginia history.  Vol. 13, no. 2.	B339960	1952-01-01	RE58539	1980-04-24	Archives and History Division of Department of Culture & History|PCW					
3121a7cf-82cc-29db-4a91-495b194910b4						Esquire.  Vol. 37, no. 2, Feb. 1952.	B342601	1952-01-01	RE49643	1980-01-24	Esquire Publishing, Inc.|PCW					
763c450b-21e8-ef9c-cfde-6e3490df82d8					Michael Fessier.	The Strange case of the bottled wife.	B342601	1952-01-01	RE76233	1980-12-29	Michael Fessier|A					
f0367b04-e24c-7484-c47e-b36099007687						Moody's bond survey.  Vol. 44, no. 1.	B350755	1952-01-01	RE76323	1980-12-10	Moody's Investors Service, Inc.|PWH					
91f86489-6538-28fd-4a19-b025966040de						The Review of politics.  Vol. 14, no. 1, Jan. 1952.	B486066	1952-01-01	RE47085	1980-01-15	University of Notre Dame|PWH					
7e8d8ebd-2671-ae5e-1914-18a0715bdf3a						Superman.	B5-25883	1952-01-01	RE54463	1980-03-17	Comics, Inc.|PWH					
ee13264f-d556-95ed-519e-dc2a6bf8fae7					Edgar Tobin Aerial Surveys, Edgar Tobin, sole owner.	New Mexico ownership unit number R-164, showing minerals, leases, and wells; townships 6S to 10S, range 10E to 13E including portion of Lincoln County.	F11075	1952-01-01	RE49964	1980-02-15	Tobin Surveys, Inc.|PWH					
81d8817f-7340-e16e-c8ca-05b5d3f406a5					Edgar Tobin Aerial Surveys, Edgar Tobin, sole owner.	Regional survey map, from lat. N. 35 degrees to N. 36 degrees, from long. W. 101 degrees to W. 102 degrees.	F11491	1952-01-01	RE49993	1980-02-15	Tobin Surveys, Inc.|PWH					
d56fd4c7-9331-357f-a0b8-b490ee4f0ea3					Edgar Tobin Aerial Surveys, Edgar Tobin, sole owner.	Regional survey map from ownership base, from lat. N. 30 degrees to N. 31 degrees, from long. W. 88 degrees 30 minutes to W. 89 degrees.	F12110	1952-01-01	RE49709	1980-02-15	Tobin Surveys, Inc.|PWH					
58d1e89a-96ec-b3a3-d7cd-20f47f2942b3					Prescott Woodbury Baston.	Scotch lass; bust of a girl in Scotch costume looking in her budget book.	GP2544	1952-01-01	RE43098	1980-01-03	Prescott W. Baston|A					
474e4269-17a4-88b9-8982-ee5cc8b99e3c					Prescott Woodbury Baston.	Baby; caricature of baby on high chair making selection of supper dishes.	GP3685	1952-01-01	RE43100	1980-01-03	Prescott W. Baston|A					
5825cb0b-7c9b-f0f2-6013-dfe473457380					Prescott Woodbury Baston.	Man with cookbook; caricature of man preparing supper surrounded by cooking utensils.	GP3687	1952-01-01	RE43101	1980-01-03	Prescott W. Baston|A					
99f418a2-e223-fd1e-15d3-d0aa3a470916					Prescott W. Baston.	Judge Pyncheon.  From Nat. Hawthorne's novel House of seven gables.	GP3854	1952-01-01	RE43104	1980-01-03	Prescott W. Baston|A					
b21f06ae-fed0-2333-deb5-f174d6f0eae5					Prescott W. Baston.	Fat man; a man wrapped in a towel weighing himself on bathroom scales.	GP3859	1952-01-01	RE43107	1980-01-03	Prescott W. Baston|A					
80093ed4-e644-af67-bbf7-7c35ebc8d58c					Prescott W. Baston.	Pontiac Indian; a miniature bust of Chief Pontiac.	GP3860	1952-01-01	RE43108	1980-01-03	Prescott W. Baston|A					
de4985d3-fc1f-bfae-c774-b5568b206bf7						Mirror frame.  No. 2315.	GP8827	1952-01-01	RE76428	1980-12-31	Syroco, Inc.|PWH					
8de1a44f-3a8f-6b1a-7d80-80a2dd8c2429						Wall sconce.  No. 2336.	GP8958	1952-01-01	RE76429	1980-12-31	Syroco, Inc.|PWH					
c7482c2e-4887-eb9f-ef7a-dead51d0e640						National Wildlife conservation stamps.	K33278	1952-01-01	RE53549	1980-02-05	National Wildlife Federation|PWH					
de375ea8-2ffe-fb4f-1222-a1a7da4f146f					Herbert Heidinger.	Southern seas; label.	KK71774	1952-01-01	RE64398	1980-08-04	Wilbur-Ellis Company|PWH					
651e5c37-b674-7b4d-9371-41ab24c457de					Dorothy Swygard.	The Arc light.	TX616605	1952-01-01	RE93678	1980-12-23	Dorothy Swygard|PWH					
9015edb8-0ed8-0688-a3de-75c26145c1d2						Little plays for little players.  Editor: Sylvia E. Kamerman.	A62393	1952-01-02	RE66480	1980-09-19	Plays, Inc.|PWH					
90e4e5ea-135a-9335-3b86-f6cdf0f8f2a1					Walter Galenson.	The Danish system of labor relations; a study in industrial peace.	A62419	1952-01-02	RE66699	1980-09-19	Walter Galenson|A					
719c7dfa-e877-90bf-5829-61a3b71b71e4						General education in science.  Editing: I. Bernard Cohen & Fletcher Guard Watson.	A62420	1952-01-02	RE65710	1980-08-25	I. Bernard Cohen|A					
49175d2e-1f9b-c6d9-f915-d8beed758360						Tables of the error function and of its first twenty derivatives.  Compiled by Howard Hathaway Aiken & John Allen Harr.	A62421	1952-01-02	RE64851	1980-08-18	The President and Fellows of Harvard College|PWH					
88856afd-cc60-37cf-49d7-0a736417f222					Herbert R. Axelrod.	Tropical fish as a hobby.	A62430	1952-01-02	RE63828	1980-07-28	Herbert R. Axelrod|A					
91deeff4-d4b5-402f-fb26-0c65940ae3ff					Friedrich Bleich, edited by Hans Bleich.	Buckling strength of metal structures.	A62431	1952-01-02	RE63829	1980-07-28	United Engineering Trustees, Inc.|PWH					
b2b1362f-437b-78b9-4b04-be4c4c1c4b1d					Robert L. Weber, Marsh W. White & Kenneth V. Manning.	College physics.	A62434	1952-01-02	RE63830	1980-07-28	Robert L. Weber|A||Marsh W. White|A||Kenneth V. Manning|A					
daa806d7-409c-b695-c04c-492016c5e275					George V. Mueller.	Alternating-current machines.	A62437	1952-01-02	RE63831	1980-07-28	George V. Mueller|A					
90e06643-2b04-8ec5-a0d4-d02b4d73f2f0					Raymond F. Mikesell.	United States economic policy and international relations.	A62470	1952-01-02	RE63832	1980-07-28	Raymond F. Mikesell|A					
2f00c309-2090-0612-ddea-59663d341d60					Eleanor Metheny.	Body dynamics.	A62475	1952-01-02	RE63834	1980-07-28	Eleanor Metheny|A					
ffdfcd65-760c-1947-9107-2ba982740671					George D. Strayer & Clifford B. Upton.	Social utility arithmetics.	A62536	1952-01-02	RE78964	1980-09-24	George D. Strayer|A||Clifford B. Upton|A					
2fedd8d5-d3a2-5b83-262e-699609ae24ba					George D. Strayer & Clifford B. Upton.	Social utility arithmetics.	A62537	1952-01-02	RE67618	1980-09-24	George D. Strayer|A||Clifford B. Upton|A					
9d5016b5-27ed-ebba-324d-ce30149a0026					George D. Strayer & Clifford B. Upton.	Social utility arithmetics.	A62538	1952-01-02	RE67620	1980-09-22	George D. Strayer|A||Clifford B. Upton|A					
208058ed-94c9-f81a-eab0-b63ce2da7924					George D. Strayer & Clifford B. Upton.	Social utility arithmetics.	A62539	1952-01-02	RE67619	1980-09-25	George D. Strayer|A||Clifford B. Upton|A					
758ec87f-decc-f178-b61c-0996d9bfb710					George D. Strayer & Clifford B. Upton.	Social utility arithmetics.	A62540	1952-01-02	RE67621	1980-09-23	George D. Strayer|A||Clifford B. Upton|A					
7e35dc66-9530-9fce-0c9c-62d00fbfc3db					George D. Strayer & Clifford B. Upton.	Social utility arithmetics.	A62541	1952-01-02	RE67622	1980-09-22	George D. Strayer|A||Clifford B. Upton|A					
1263b42d-fc7d-5b96-dc51-992fa847c62d					William Richey Hogg.	Ecumenical foundations; a history of the International Missionary Council and its nineteenth-century background.	A62548	1952-01-02	RE59859	1980-05-27	Commission on World Mission and Evangelism|PWH					
ab203c2f-6b8c-29cc-10e5-c7ffab8a8643					Herbert V. Prochnow.	1001 ways to improve your conversation and speeches.	A62550	1952-01-02	RE62568	1980-07-07	Herbert V. Prochnow|A					
f65b721a-fc09-7e41-03cf-8a5983ab4190					Morris L. Ernst & David Loth.	For better or worse.	A62551	1952-01-02	RE64666	1980-08-11	Constance Bessie|C||Roger Ernst|C||Joan Dauman|C					
ce56bc5b-54ac-5f61-aae9-848f63b0eb81					Arnold Gesell.	Infant development; the embryology of early human behavior.	A62552	1952-01-02	RE55850	1980-04-03	Gerhard A. Gesell|C||Katherine Gesell Walden|C					
df2e8c24-b87f-f1f1-af76-bb1bacef7a9a					Raymond G. Kuhlen.	The Psychology of adolescent development.	A62553	1952-01-02	RE68495	1980-11-05	Mary Margaret Aronson|W					
ea095998-4c50-7326-57d8-19983b7241e7					Lilian Thomson Mowrer & Howard H. Cummings.	The United States and world relations.	A62554	1952-01-02	RE74892	1980-12-22	Lilian T. Mowrer|A||Howard H. Cummings|A					
a57900f3-f773-8a99-3de6-6d20af3246c5					Bernard Samuels & Adalbert Fuchs.	Clinical pathology of the eye; a practical treatise of histopathology.	A62556	1952-01-02	RE73526	1980-12-11	Adalbert Fuchs|A					
68f0a478-5caf-1d33-cef4-9999d877e8c3					C. Maurice Wieting.	The Progress of cooperatives, with aids for teachers.	A62557	1952-01-02	RE68649	1980-11-20	C. Maurice Wieting|A					
6b073968-cdb4-e0d9-4f74-bd22cd702206					Paul Hunt & Charlotte Woolley Underwood.	Eight yards of calico; square dance fun for everyone.	A62558	1952-01-02	RE67798	1980-10-20	Verona B. Hunt|W||Paul Underwood|C					
6772181c-4227-01a1-2f86-719779ca759b						Great shipwrecks and castaways; authentic accounts of adventures at sea.  Edited, with an introd., by Charles Neider.	A62559	1952-01-02	RE71801	1980-12-09	Charles Neider|PCW					
88b68fb1-b5e9-298d-0fb5-908077a5d1c6					Rewey Belle Inglis, John Gehlmann, Mary Rives Bowman & Wilbur Schramm.	Adventures in American literature.	A62560	1952-01-02	RE60674	1980-05-16	John Gehlmann|A||Mary Rives Bowman|A||Wilbur Schramm|A					
5ee6eea3-ded6-80e3-dce6-a643426fd0b9					Rewey Belle Inglis, Donald A. Stauffer & Cecil Evva Larsen.	Adventures in English literature.	A62561	1952-01-02	RE75739	1980-12-24	Elizabeth B. Lenox|C||Laurits Worden Larsen|C					
4ff55c45-4e8f-9631-aadd-2a514e9dcbd6					Luella B. Cooke, Walter Loban & Susanna Baxter.	Adventures in appreciation.	A62562	1952-01-02	RE61116	1980-06-02	Dorothy Strudwick|NK||Walter Loban|A					
7e676c69-ecc9-f1ea-bae8-69c6c48cf173					Jacob M. Ross, Blanche Jennings Thompson & Evan Lodge.	Adventures in reading.	A62563	1952-01-02	RE62821	1980-07-14	Anna E. Ross|W||Helen Oser|C||Blanche Jennings Thompson|A||Evan Lodge|A					
7e88913d-9deb-d97e-5e8f-7ba85527b5df					Harold F. H. Lenz.	Scientific German for intermediate students.	A62594	1952-01-02	RE53848	1980-03-03	Harold F. H. Lenz|A					
c5619740-a51f-d000-9618-5ef121fc4076					George Simpson & Fritz Kafka.	Basic statistics.	A62595	1952-01-02	RE65593	1980-08-25	George Simpson|A||Fritz Kafka|A					
22cf3533-3790-ae09-7c16-8f94e7f40a73						Major American writers.  Edited by Howard Mumford Jones, Ernest E. Leisy & Richard M. Ludwig.	A62609	1952-01-02	RE52153	1980-02-19	Howard Mumford Jones|A||Richard M. Ludwig|A||Elva K. Leisy|W					
59af9822-4d8e-36c6-cf84-3b289407923e					Ruth M. Strang, Margaret C. Scoggin & Christine B. Gilbert.	Gateways to readable books.	A62613	1952-01-02	RE64385	1980-08-11	Christine B. Gilbert|A					
a87c1aba-69ea-0a1e-769d-63908de85288					Irving Crump.	Our tanker fleet.	A62617	1952-01-02	RE68956	1980-11-05	James I. Crump, Jr.|C					
fa4b8bbe-1173-b950-83e5-5ea1d50dcfc7					Clare Leighton.	The Book of Psalms and the First Psalm of David.  The Book of Proverbs.  The Book of Ecclesiastes.  King James version with wood engravings.	A62621	1952-01-02	RE56461	1980-04-14	Clare Leighton|A					
5d9dc605-7ebd-14f6-b0b1-528547f1f7fa					Barry J. Anson.	Callander's Surgical anatomy.	A62635	1952-01-02	RE66037	1980-08-05	Gertrude Anson|W					
a5c67311-a879-6a32-d526-68bf83724348					Robert Lee Morton, Merle Gray, Elizabeth Springstun & William L. Schaaf.	Making sure of arithmetic.  Grade 3.	A62636	1952-01-02	RE68527	1980-11-04	Merle Gray|A					
ec4ca2e0-c53b-4787-db10-082f2698174f					Robert Lee Morton, Merle Gray, Elizabeth A. Springstun & William L. Schaaf.	Making sure of arithmetic.  Grade 4.	A62637	1952-01-02	RE68528	1980-11-04	Merle Gray|A					
3172bd89-8905-7ea3-592c-a21f858cb406					Robert Lee Morton, Merle Gray, Elizabeth A. Springstun & William L. Schaaf.	Making sure of arithmetic.  Grade 8.	A62638	1952-01-02	RE68529	1980-11-04	Merle Gray|A					
f0a75ea7-7349-266c-4152-6b04ebea6944					Robert Lee Morton, Merle Gray, Elizabeth A. Springstun & William L. Schaaf.	Making sure of arithmetic.  Grade 5.	A62639	1952-01-02	RE68530	1980-11-04	Merle Gray|A					
2547b991-52e2-eaae-7c60-2a37ff72a388					Robert Lee Morton, Merle Gray, Elizabeth Springstun & William L. Schaaf.	Making sure of arithmetic.  Grade 6.	A62640	1952-01-02	RE68531	1980-11-04	Merle Gray|A					
af346de8-2ff3-5dbf-aece-68cce742c0b2					Robert Lee Morton, Merle Gray, Elizabeth A. Springstun & William L. Schaaf.	Making sure of arithmetic.  Grade 7.	A62641	1952-01-02	RE68532	1980-11-04	Merle Gray|A					
6c0accd2-8755-30a5-e16f-7c2ecc3caa8b					Lee Thomas, pseud. of Lee Floren.	The Ambush trail.	A62666	1952-01-02	RE50730	1980-02-14						
db525699-8556-adcf-b1a9-6698a7325455					Lee Thomas, pseud. of Lee Floren.	Ambush trail.	A62666	1952-01-02	RE65963	1980-09-02	Lee Floren|A					
a680d7fb-729a-696a-128e-83ba588738b3					Sydney Clark.	All the best in the Mediterranean.	A62686	1952-01-02	RE68957	1980-11-05	Donald Clark|C					
866d4547-6f8a-5f3b-375d-27eb05499081					Robert F. Winch.	The Modern family.	A62709	1952-01-02	RE51048	1980-01-28	Holt, Rinehart and Winston|PWH					
42306659-cf6e-55cc-3653-5a4b899cfa65					Babette Rosmond.	Lucy; or, The Delaware dialogues.	A62737	1952-01-02	RE75401	1980-12-22	Babette Rosmond|A					
2faa1047-9d86-f257-ef76-1c13e98cf943					Robert Paul Smith.	The Time and the place.	A62738	1952-01-02	RE75402	1980-12-22	Elinor Goulding Smith|W||Daniel Paul Beetham Smith|C||Joseph Robert Smith|C					
39d7a0cd-5221-b39e-7774-638833729edf					Hannah M. Stone & Abraham Stone.	A Marriage manual: a practical guidebook to sex and marriage.	A62840	1952-01-02	RE74057	1980-12-19	Gulf & Western Corporation|PWH				Original ed. prev. pub. 1935.	
018a6c4a-9f5a-5ed3-ca9a-6436e4653d7d					William S. Gray, A. Sterl Artley & May Hill Arbuthnot.	The New Friends and neighbors.	A62849	1952-01-02	RE47999	1980-01-10	Scott, Foresman and Company|PWH					
