volume	part	number	page	author	title	book	oreg	odat	id	rdat	claimants	previous	new_matter	see_also_ren	see_also_reg	notes	full_text
27	1A	1	1	AARON, MICHAEL.	Michael Aaron piano course, grade 2.		AA1642	1945-12-31	R547541	1973-02-12	Michael Aaron|A						AARON, MICHAEL. Michael Aaron piano course, grade 2. © 31Dec45; AA1642. Michael Aaron (A); 12Feb73; R547541.
27	1A	1	1	ABBOTT, JANE.	Mary Patten's daughters.		A187205	1945-04-20	R550352	1973-04-19	Frank A. Abbott|C						ABBOTT, JANE. Mary Patten's daughters. © 20Apr45; A187205. Frank A. Abbott (C); 19Apr73; R550352.
27	1A	1	1	ABBOTT, LEONARD DALTON, ed.	Masterworks of economics; digests of 10 great classics. (Masterworks series)		A2623	1946-04-18	R551612	1973-04-27	Copeland & Lamm, Inc.|PWH						ABBOTT, LEONARD DALTON, ed. Masterworks of economics; digests of 10 great classics. (Masterworks series) © 18Apr46; A2623. Copeland & Lamm, Inc. (PWH); 27Apr73; R551612.
27	1A	1	1		ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Cumulative pamphlet. Nov45.		AA499439	1945-11-16	R546020	1973-02-26	West Pub. Co. & Lawyers Co-operative Pub. Co.|PWH						ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Cumulative pamphlet. © West Pub. Co. & Lawyers Co-operative Pub. Co. (PWH) Nov45. © 16Nov45; AA499439. 26Feb73; R546020.
27	1A	1	1		ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Vol.1, 40-42, 1945 cumulative annual pocket part.		AA498852	1945-10-25	R546010	1973-02-26	West Pub. Co. & Lawyers Co-operative Pub. Co.|PWH						ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Vol.1, 40-42, 1945 cumulative annual pocket part. © 25Oct45; AA498852. West Pub. Co. & Lawyers Co-operative Pub. Co. (PWH); 26Feb73; R546010.
27	1A	1	1		ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Vol.2-39, 1945 annual pocket part.		AA498853	1945-10-25	R546011	1973-02-26	West Pub. Co. & Lawyers Co-operative Pub. Co.|PWH						ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Vol.2-39, 1945 annual pocket part. © 25Oct45; AA498853. West Pub. Co. & Lawyers Co-operative Pub. Co. (PWH); 26Feb73; R546011.
27	1A	1	1	ABRAMS, HARRY.	My favorite birthday book. Illustrated with Persian miniatures by Mahmond Sayah.		A188903	1945-07-14	R543869	1973-01-15	Harry Abrams|A						ABRAMS, HARRY. My favorite birthday book. Illustrated with Persian miniatures by Mahmond Sayah. © 14Jul45; A188903. Harry Abrams (A); 15Jan73; R543869.
27	1A	1	2	ABRAMS (MORRIS) INC.	Catalog no. 45. Appl. author: Weinberg & McKee, Inc.		A188910	1945-03-01	R546975	1973-02-26	Weinberg & McKee, Inc.|PWH						ABRAMS (MORRIS) INC. Catalog no. 45. Appl. author: Weinberg & McKee, Inc. © 1Mar45; A188910. Weinberg & McKee, Inc. (PWH); 26Feb73; R546975.
27	1A	1	2	ABRASIVE MACHINE & SUPPLY CO.	Supply catalog. Appl. author: Weinberg & McKee, Inc.		A2762	1946-04-08	R552759	1973-05-29	Weinberg & McKee, Inc.|PWH						ABRASIVE MACHINE & SUPPLY CO. Supply catalog. Appl. author: Weinberg & McKee, Inc. © 8Apr46; A2762. Weinberg & McKee, Inc. (PWH); 29May73; R552759.
27	1A	1	2	ACADEMY OF POLITICAL SCIENCE, NEW YORK.	World organization; economic, political and social. Edited by John A. Krout. (Proceedings of the Academy of Political Science, v.21. no.3, May 1945)		AA484402	1945-05-19	R547130	1973-03-05	Academy of Political Science|PWH						ACADEMY OF POLITICAL SCIENCE, NEW YORK. World organization; economic, political and social. Edited by John A. Krout. (Proceedings of the Academy of Political Science, v.21. no.3, May 1945) © 19May45; AA484402. Academy of Political Science (PWH); 5Mar73; R547130.
27	1A	1	2	ACKERKNECHT, ERWIN H.	Malaria in the upper Mississippi Valley, 1760-1900; supplements to the Bulletin of the history of medicine.		AA481584	1945-02-16	R544380	1973-01-22	Erwin H. Ackerknecht|A						ACKERKNECHT, ERWIN H. Malaria in the upper Mississippi Valley, 1760-1900; supplements to the Bulletin of the history of medicine. © 16Feb45; AA481584. Erwin H. Ackerknecht (A); 22Jan73; R544380.
