entry_id	volume	part	number	page	author	title	oreg	odat	id	rdat	claimants	previous	new_matter	see_also_ren	see_also_reg	notes	full_text
1ff15c83-7c4f-5c43-885a-d16e660e67f6	16	1	1	1		ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. February 1935 cumulative quarterly pamphlet.	A82040	1935-02-20	R294299	1962-04-05	West Pub. Co. & Lawyers Co-operative Pub. Co.|PWH						ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. February 1935 cumulative quarterly pamphlet. © 20Feb35; A82040. West Pub. Co. & Lawyers Co-operative Pub. Co. (PWH); 5Apr62; R294299.
abde9b5a-0da1-5905-bbc7-5aadd64a59bc	16	1	1	1		ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. 1934 cumulative annual pocket parts. 40 v.	A80246	1934-12-26	R288710	1962-01-08	West Pub. Co. & Lawyers Co-operative Pub. Co.|PWH						ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. 1934 cumulative annual pocket parts. 40 v. © 26Dec34; A80246. West Pub. Co. & Lawyers Co-operative Pub. Co. (PWH); 8Jan62; R288710.
618f5ae5-d52a-593e-82b8-c07a656f5754	16	1	1	1	ADAM, KARL.	The Son of God. Philip Hereford, translator. Appl. author: Sheed & Ward, Ltd., employer for hire of the translator.	A71823	1934-05-25	R295545	1962-05-24	Sheed & Ward, Ltd.|PWH		translation				ADAM, KARL. The Son of God. Philip Hereford, translator. Appl. author: Sheed & Ward, Ltd., employer for hire of the translator. © on translation; 25May34; A71823. Sheed & Ward, Ltd. (PWH); 24May62; R295545.
4b049981-ce88-58ce-b5a4-3bff3e05708a	16	1	1	1	ADAMIC, LOUIS.	Dynamite; the story of class violence in America. Rev. ed.	A74379	1934-08-01	R289659	1962-01-25	Stana Adamic|NK						ADAMIC, LOUIS. Dynamite; the story of class violence in America. Rev. ed. © 1Aug34; A74379. Stana Adamic (NK); 25Jan62; R289659.
676973a2-99fd-5648-83b9-15642f85057a	16	1	1	1	ADAMIC, LOUIS.	Grandsons; a story of American lives.	A82104	1935-03-20	R296134	1962-06-01	Stana Adamic|NK						ADAMIC, LOUIS. Grandsons; a story of American lives. © 20Mar35; A82104. Stana Adamic (NK); 1Jun62; R296134.
2e63b279-795d-5522-a38c-5d7e346ff4cc	16	1	1	1	ADAMIC, LOUIS.	The great bootleg coal industry. (In The Nation, Jan. 9, 1935)	B248405	1935-01-02	R291832	1962-03-02	Stana Adamic|NK						ADAMIC, LOUIS. The great bootleg coal industry. (In The Nation, Jan. 9, 1935) © 2Jan35; B248405. Stana Adamic (NK); 2Mar62; R291832.
83644f94-0c68-5cbb-9e27-7c819781ed91	16	1	1	1	ADAMIC, LOUIS.	LaFollette progressives face the future. (In The Nation, Feb. 20, 1935)	B252262	1935-02-13	R293188	1962-04-04	Stana Adamic|NK						ADAMIC, LOUIS. LaFollette progressives face the future. (In The Nation, Feb. 20, 1935) © 13Feb35; B252262. Stana Adamic (NK); 4Apr62; R293188.
416f4a41-1b28-5b8c-a1ba-3873b09e4161	16	1	1	1	ADAMIC, LOUIS.	The native's return; an American immigrant visits Yugoslavia & discovers his old country.	A70109	1934-02-01	R289660	1962-01-25	Stana Adamic|NK						ADAMIC, LOUIS. The native's return; an American immigrant visits Yugoslavia & discovers his old country. © 1Feb34; A70109. Stana Adamic (NK); 25Jan62; R289660.
aa1d7f94-1ebb-5bbf-a284-7fb3002d4d7a	16	1	1	1	ADAMIC, LOUIS.	The steel strike collapses. (In The Nation, July 4, 1934)	B230230	1934-06-27	R289661	1962-01-25	Stana Adamic|NK						ADAMIC, LOUIS. The steel strike collapses. (In The Nation, July 4, 1934) © 27Jun34; B230230. Stana Adamic (NK); 25Jan62; R289661.
2c8afd4a-1472-57ce-b83c-421b66ce93c9	16	1	1	1	ADAMIC, LOUIS.	A talk with Phil LaFollette. (In The Nation, Feb. 27, 1935)	B253468	1935-02-20	R293189	1962-04-04	Stana Adamic|NK						ADAMIC, LOUIS. A talk with Phil LaFollette. (In The Nation, Feb. 27, 1935) © 20Feb35; B253468. Stana Adamic (NK); 4Apr62; R293189.
