entry_id	volume	part	number	page	author	title	oreg	odat	id	rdat	claimants	previous	new_matter	see_also_ren	see_also_reg	notes	full_text
920c2736-88ac-54ba-84de-a36fb0434827	13	1	1	1	ABBOTT, JANE.	Silver fountain.	A54209	1932-05-11	R236686	1959-05-14	Jane Abbott|A						ABBOTT, JANE. Silver fountain. © 11May32; A54209. Jane Abbott (A); 14May59; R236686.
d9596f98-57b2-55af-ad30-6db72e9623e3	13	1	1	1		ABBOTT NEW YORK DIGEST. Consolidated ed. 1931 cumulative annual pocket parts for v.1-40.	A50111	1932-02-26	R234100	1959-04-03	West Pub. Co. & Lawyers Co-operative Pub. Co.|PWH						ABBOTT NEW YORK DIGEST. Consolidated ed. 1931 cumulative annual pocket parts for v.1-40. © 26Feb32; A50111. West Pub. Co. & Lawyers Co-operative Pub. Co. (PWH); 3Apr59; R234100.
5ddf347c-a67b-5051-a1ad-c4d40859997c	13	1	1	1		ABBOTT NEW YORK DIGEST. October 1931 cumulative quarterly pamphlet. Consolidated ed.	A43985	1931-10-29	R228344	1959-01-07	West Pub. Co. & Lawyers Co-operative Pub. Co.|PWH						ABBOTT NEW YORK DIGEST. October 1931 cumulative quarterly pamphlet. Consolidated ed. © 29Oct31; A43985. West Pub. Co. & Lawyers Co-operative Pub. Co. (PWH); 7Jan59; R228344.
d59e97d7-12ff-5179-b37f-d7f22a9ab31b	13	1	1	1	ABDULLAH, ACHMED.	The veiled woman.	A34608	1931-02-24	R229076	1959-01-15	Achmed Abdullah|A						ABDULLAH, ACHMED. The veiled woman. © 24Feb31; A34608. Achmed Abdullah (A); 15Jan59; R229076.
6541819a-3556-505e-9089-2ac4afccc7a8	13	1	1	1	ABINGDON, ALEXANDER, pseud., comp.	More boners. Illustrated by Dr. Seuss.	A36631	1931-04-13	R232488	1959-03-02	Viking Press, Inc.|PWH						ABINGDON, ALEXANDER, pseud., comp. More boners. Illustrated by Dr. Seuss. © 13Apr31; A36631. Viking Press, Inc. (PWH); 2Mar59; R232488.
f4ecd93f-2e82-5bd5-9ca6-1aba60583ae3	13	1	1	1	ABINGDON, ALEXANDER, pseud., comp.	Still more boners. Illustrated by Virginia Huget. (Boners: 3d series)	A41641	1931-08-24	R236913	1959-05-20	Viking Press, Inc.|PWH						ABINGDON, ALEXANDER, pseud., comp. Still more boners. Illustrated by Virginia Huget. (Boners: 3d series) © 24Aug31; A41641. Viking Press, Inc. (PWH); 20May59; R236913.
9a7c3da0-f791-5fa3-ad21-d28555a8068c	13	1	1	1	ACHELIS, ELISABETH.	Il calendario mondiale. Translated by Maria Ranieri.	A38797	1931-03-31	R229390	1959-01-08	Elisabeth Achelis|PWH						ACHELIS, ELISABETH. Il calendario mondiale. Translated by Maria Ranieri. © 31Mar31; A38797. Elisabeth Achelis (PWH); 8Jan59; R229390.
19c4aa71-d3e2-52d0-aa43-f530c8926a94	13	1	1	1	ACHELIS, ELISABETH.	El calendario mundial. Translated by Antonio Gonzales.	A38798	1931-03-31	R229391	1959-01-08	Elisabeth Achelis|PWH						ACHELIS, ELISABETH. El calendario mundial. Translated by Antonio Gonzales. © 31Mar31; A38798. Elisabeth Achelis (PWH); 8Jan59; R229391.
542617e4-4365-5389-a1ef-f34178816bc9	13	1	1	1	ACHELIS, ELISABETH.	Le calendrier mondial. Translated by J. Wavrinek.	A40077	1931-03-31	R229393	1959-01-08	Elisabeth Achelis|PWH						ACHELIS, ELISABETH. Le calendrier mondial. Translated by J. Wavrinek. © 31Mar31, A40077. Elisabeth Achelis (PWH); 8Jan59; R229393.
27532550-8978-57c6-abea-72100cd5cc71	13	1	1	1	ACHELIS, ELISABETH.	Der Weltkalender.	A38799	1931-03-31	R229392	1959-01-08	Elisabeth Achelis|PWH						ACHELIS, ELISABETH. Der Weltkalender. © 31Mar31, A38799. Elisabeth Achelis (PWH); 8Jan59; R229392.
6f1c53f1-77d0-50c5-906f-6b71f7400e1d	13	1	1	1	ADAM, KARL.	Christ our brother; translated by Justin McCann.	AI14899	1931-02-26	R229138	1959-01-19	Philip Justin McCann|A						ADAM, KARL. Christ our brother; translated by Justin McCann. © 26Feb31, AI-14899; 21Apr31, A36676. Philip Justin McCann (A); 19Jan59; R229138.
6f1c53f1-77d0-50c5-906f-6b71f7400e1d	13	1	1	1	ADAM, KARL.	Christ our brother; translated by Justin McCann.	A36676	1931-04-21	R229138	1959-01-19	Philip Justin McCann|A						ADAM, KARL. Christ our brother; translated by Justin McCann. © 26Feb31, AI-14899; 21Apr31, A36676. Philip Justin McCann (A); 19Jan59; R229138.
8041425d-ca3a-56df-b42c-b675fa4f214b	13	1	1	2	ADAMIC, LOUIS.	Laughing in the jungle; the autobiography of an immigrant in America.	A50346	1932-03-23	R234412	1959-03-27	Stella Adamic|W						ADAMIC, LOUIS. Laughing in the jungle; the autobiography of an immigrant in America. © 23Mar32; A50346. Stella Adamic (W); 27Mar59; R234412.
6dd84de1-63d1-5e0a-b199-6a87e7cb41c7	13	1	1	2	ADAMS, A. DANA.	Young Christian's questions and answers on the Old and New Testaments, Including Epistles & Revelation.	A41653	1931-09-14	R237933	1959-06-11	A. J. Holman Co.|PWH						ADAMS, A. DANA. Young Christian's questions and answers on the Old and New Testaments, Including Epistles & Revelation. © 14Sep31; A41653. A. J. Holman Co. (PWH); 11Jun59; R237933.
aa0fcbeb-8cf0-5593-b708-6a4e6695113a	13	1	1	2	ADAMS, CARRIE LEIGHTON.	Think a bit. Illustrated by Joy B. Efteland.	A45176	1931-11-17	R232189	1959-03-05	Laurel Leighton Adams|C						ADAMS, CARRIE LEIGHTON. Think a bit. Illustrated by Joy B. Efteland. © 17Nov31; A45176. Laurel Leighton Adams (C); 5Mar59; R232189.
f80f7db5-45ee-5d38-bc71-1be4145d2576	13	1	1	2	ADAMS, EUSTACE L.	Across the top of the world.	A41418	1931-09-02	R238232	1959-06-19	Eustace L. Adams|A						ADAMS, EUSTACE L. Across the top of the world. © 2Sep31; A41418. Eustace L. Adams (A); 19Jun59; R238232.
b93c98a1-5fb6-5cb5-834f-4f76573a1c51	13	1	1	2	ADAMS, HERBERT.	The woman In black.	A49602	1932-03-17	R235756	1959-04-09	Paul Adams|C						ADAMS, HERBERT. The woman In black. © 17Mar32; A49602. Paul Adams (C); 9Apr59; R235756.
4b15f81a-e852-5247-8f8c-1f17886426e3	13	1	1	2	ADAMS, JAMES TRUSLOW.	The epic of America.	A43033	1931-09-30	R228628	1959-01-05	Mrs. James Truslow Adams|W						ADAMS, JAMES TRUSLOW. The epic of America. © 30Sep31; A43033. Mrs. James Truslow Adams (W); 5Jan59; R228628.
