entry_id	volume	part	number	page	author	title	oreg	odat	id	rdat	claimants	previous	new_matter	see_also_ren	see_also_reg	notes	full_text
d5448c21-6ecb-559f-a58c-7fe86d2e4601	19	1	1	1		THE A. L. A. GREEN BOOK.	A110566	1937-04-01	R354758	1965-02-01	Lawton V. Crocker|A						THE A. L. A. GREEN BOOK. © 1Apr37; A110566. Lawton V. Crocker (A); 1Feb65; R354758.
6e6d4c82-3b52-5434-842e-2814f4a88c23	19	1	1	1	ABBOTT, ARTHUR L.	National electrical code handbook. 4th ed. Based on the 1937 ed. of the national electrical code.	A112491	1937-12-08	R355172	1965-01-29	Alice Louise Abbott|C						ABBOTT, ARTHUR L. National electrical code handbook. 4th ed. Based on the 1937 ed. of the national electrical code. © 8Dec37; A112491. Alice Louise Abbott (C); 29Jan65; R355172.
01f3dd34-5cf6-572c-80a6-deca01825b59	19	1	1	1	ABBOTT, AUSTIN.	Abbott on facts. 5th ed., by P. W. Viesselman.	A105566	1937-04-16	R358664	1965-04-02	Lawyers Co-operative Pub. Co.|PCW						ABBOTT, AUSTIN. Abbott on facts. 5th ed., by P. W. Viesselman. © 16Apr37; A105566. Lawyers Co-operative Pub. Co. (PCW); 2Apr65; R358664.
639ad78c-9bfe-5b75-8896-6d999f8c285d	19	1	1	1	ABBOTT, EDITH.	Some American pioneers in social welfare; select documents with editorial notes. NM: compilation & editorial notes.	A105852	1937-04-30	R353721	1965-01-18	Overland National Bank|E						ABBOTT, EDITH. Some American pioneers in social welfare; select documents with editorial notes. NM: compilation & editorial notes. © 30Apr37; A105852. Overland National Bank (E); 18Jan65; R353721.
60ffa3f6-2eac-5717-a658-a92b65a850ba	19	1	1	1	ABBOTT, JANE.	Angels may weep.	A110409	1937-10-01	R361080	1965-05-11	Frank A. Abbott|C						ABBOTT, JANE. Angels may weep. © 1Oct37; A110409. Frank A. Abbott (C); 11May65; R361080.
0e1a9a4b-486f-5183-b9d2-e0d635022a97	19	1	1	1	ABBOTT, JANE.	A row of stars. Illustrated by Ruth King.	A107600	1937-06-22	R356295	1965-02-09	Frank A. Abbott|C						ABBOTT, JANE. A row of stars. Illustrated by Ruth King. © 22Jun37; A107600. Frank A. Abbott (C); 9Feb65; R356295.
75834d69-248a-599a-a5de-c96582da6aa0	19	1	1	1		ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Cumulative quarterly pamphlet. Feb38.	A116079	1938-02-04	R359203	1965-04-05	West Pub. Co. & Lawyers Co-operative Pub. Co.|PWH						ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. Cumulative quarterly pamphlet. © West Pub. Co. & Lawyers Co-operative Pub. Co. (PWH) Feb38. © 4Feb38; A116079. 5Apr65; R359203.
702086a9-54d7-5c46-b34c-feaf3d1c3ca5	19	1	1	1		ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. 1937 cumulative pocket parts for volumes 1-40.	A113554	1937-12-27	R352465	1965-01-08	West Pub. Co. & Lawyers Co-operative Pub. Co.|PWH						ABBOTT NEW YORK DIGEST, CONSOLIDATED EDITION. 1937 cumulative pocket parts for volumes 1-40. © 27Dec37; A113554. West Pub. Co. & Lawyers Co-operative Pub. Co. (PWH); 8Jan65; R352465.
3f6bb23d-5899-5db1-a176-842f313c88d0	19	1	1	2	ABRAHAM, J. JOHNSTON.	Leaves from a surgeon's case-book. By James Harpole, pseud.	AI23295	1937-10-28	R362313	1965-05-26	Lilian Johnston Abraham|W||Mrs. J. L. J. Martin|C						ABRAHAM, J. JOHNSTON. Leaves from a surgeon's case-book. By James Harpole, pseud. © 28Oct37, AI-23295; 20Jan38, A114135. Lilian Johnston Abraham (W) & Mrs. J. L. J. Martin (C); 26May65; R362313.
3f6bb23d-5899-5db1-a176-842f313c88d0	19	1	1	2	ABRAHAM, J. JOHNSTON.	Leaves from a surgeon's case-book. By James Harpole, pseud.	A114135	1938-01-20	R362313	1965-05-26	Lilian Johnston Abraham|W||Mrs. J. L. J. Martin|C						ABRAHAM, J. JOHNSTON. Leaves from a surgeon's case-book. By James Harpole, pseud. © 28Oct37, AI-23295; 20Jan38, A114135. Lilian Johnston Abraham (W) & Mrs. J. L. J. Martin (C); 26May65; R362313.
